store_expense_id,store_id,expense_type,amount,expense_date
3509,92,Cleaning,8481.51,2025-06-22
6798,141,Security,3162.8,2025-04-07
12945,14,Internet,2690.16,2025-06-23
15337,50,Repair,379.68,2025-05-14
9212,3,Internet,9422.81,2025-08-20
8931,171,Repair,3967.51,2025-08-04
12146,166,Water,6502.55,2025-06-20
19760,27,Electricity,3186.03,2025-07-24
6461,157,Water,2689.02,2026-01-09
9118,156,cleaning,9860.62,2025-12-29
8413,112,Electricity,3535.21,2025-11-17
2449,49,Cleaning,623.59,2025-07-09
15027,152,Electricity,3076.83,2026-01-02
2617,146,Security,3634.33,2026-01-05
13355,150,Security,252.39,2026-01-10
44,4,Repair,9097.74,2025-03-28
15460,168,Water,,2025-08-25
7062,39,Water,5226.29,
18188,10,Electricity,7568.3,2025-12-06
18103,33,Internet,1420.97,2025-05-29
16964,9,Internet,6635.12,2026-02-19
11293,113,Cleaning,5560.62,2025-08-20
7028,128,Repair,9844.0,2025-03-14
7882,136,Security,4599.44,2025-04-04
15675,29,Electricity,9115.3,2025-07-07
1051,200,Security,8753.28,2025-11-09
19844,61,Water,8597.43,2025-04-11
19795,127,INTERNET,6088.25,2025-10-09
16696,50,Security,6654.91,2025-10-26
17884,115,Water,6565.74,2025-06-21
18224,154,Repair,8533.59,2025-10-28
2799,24,Security,9812.72,2025-07-15
14978,41,Security,2092.08,2025-10-17
8139,93,Security,5412.86,2025-03-06
18383,43,Electricity,9616.64,2025-09-12
16525,55,Electricity,5566.83,2025-06-09
7579,71,Electricity,9170.6,2026-02-04
15455,97,ELECTRICITY,1981.91,2026-01-23
376,83,Electricity,3223.81,2026-02-09
6525,82,Electricity,713.27,2025-03-30
13779,46,,7917.06,2025-03-15
14252,29,Internet,8563.5,2025-05-09
1711,130,Security,1562.65,2025-04-10
10089,118,Electricity,7585.09,2026-01-03
1406,123,Repair,4772.58,2025-06-02
192,181,Water,8977.3,2026-02-15
15773,6,Repair,2303.28,2025-09-11
9812,41,Electricity,8291.32,2026-01-04
19443,110,Repair,1671.22,2025-10-14
3021,81,Cleaning,2893.3,2025-07-01
4695,135,Water,4434.62,2025-05-31
7748,173,Water,7429.3,2025-11-28
11356,147,Electricity,1377.22,2025-10-20
18765,139,Water,8847.5,2025-04-07
8258,69,Water,9811.24,2025-08-31
18045,179,Repair,8453.34,2025-07-11
13695,74,Security,6333.16,2025-12-15
6008,165,Electricity,775.34,2026-01-24
19968,87,electricity,2768.36,2025-09-02
11175,200,Internet,9406.99,2025-05-09
17854,161,Cleaning,4659.4,2025-07-24
13725,89,Water,9474.91,
16799,153,Security,503.45,2025-03-18
6307,97,Water,3793.1,2026-01-21
6527,113,Repair,296.93,2025-03-07
16503,103,Electricity,,2025-08-14
14721,59,Water,6154.25,2025-12-02
16720,70,Internet,4441.05,2025-06-18
18516,26,Electricity,3784.22,2025-05-17
6307,97,Water,3793.1,2026-01-21
3502,47,Security,,2025-08-26
16598,74,security,6288.13,2026-02-16
16103,127,Cleaning,,2025-05-17
2607,30,Repair,516.18,2026-02-03
16544,90,Cleaning,5484.14,2025-09-12
11980,180,Water,,2025-09-22
15373,24,Repair,6809.62,2025-12-07
10357,83,Repair,7872.52,2025-05-18
5846,96,,2402.93,2025-03-25
12172,160,Cleaning,8800.2,2025-03-04
8259,174,Water,6156.39,2025-07-07
4811,118,security,1729.66,2025-07-26
5154,189,,7615.98,2025-06-05
4010,191,Security,613.97,2025-05-07
109,47,water,2326.54,2025-09-13
12839,87,Repair,1963.81,2025-08-17
5618,186,INTERNET,2469.64,2025-04-30
5631,3,,7578.63,2025-05-26
6172,148,Cleaning,6277.12,2026-01-17
1813,31,Electricity,2687.21,2025-02-27
11648,9,Repair,4059.58,2026-02-14
4764,155,Electricity,,2025-12-13
1693,82,Cleaning,4016.7,2026-02-25
14518,80,Security,,2025-04-06
17819,176,Security,8494.93,2025-08-10
18338,24,Internet,,2025-11-08
17863,32,,2959.11,2025-08-23
17461,32,Security,1500.12,2025-04-26
3306,127,Water,3537.68,2025-10-13
11612,101,Cleaning,2427.92,2025-09-06
9210,143,Water,5851.04,2025-12-12
5525,16,Water,5310.64,2025-06-12
8880,17,Repair,2182.29,2025-11-25
18158,196,Security,180.57,2026-01-26
15893,165,Cleaning,8551.51,2025-03-28
441,52,Cleaning,894.14,2025-12-20
2694,171,Repair,4667.75,2026-02-13
7472,200,SECURITY,431.72,2025-05-26
10559,135,Electricity,3132.16,
13060,49,Repair,2793.51,2026-02-18
282,69,Internet,3413.05,2025-06-20
50,100,Cleaning,1889.3,
18209,48,Internet,5525.85,
1998,72,Internet,736.13,2025-08-14
2772,10,Repair,2783.3,2025-10-13
1309,133,Repair,3427.53,
10763,2,Repair,7065.09,2025-03-11
9387,53,Repair,9129.23,2025-10-27
17825,32,Electricity,1191.08,2025-08-22
11040,17,,7764.39,2025-06-22
9421,98,Cleaning,9247.33,2025-12-27
12445,176,Internet,1255.33,2025-07-07
2849,18,Water,5662.54,
2868,110,Security,7599.82,2025-09-10
15314,124,Internet,173.54,2025-08-15
10242,163,Security,2179.37,2025-05-22
18685,154,Repair,1175.93,2025-08-03
15762,150,REPAIR,2961.33,2026-01-03
12134,62,Cleaning,1179.87,2025-07-07
7816,120,Cleaning,5183.66,2025-04-01
14609,147,Security,5163.97,2025-04-11
17166,133,Cleaning,9711.29,2025-03-16
2317,176,Repair,2783.58,2026-01-28
3914,199,Repair,9784.63,2025-04-19
8344,2,Cleaning,4704.19,2025-11-02
1918,16,Repair,5950.79,2025-09-09
13311,178,Repair,3092.31,
6987,32,Electricity,4323.01,2025-10-02
4614,19,Water,,2025-03-22
12175,52,Cleaning,6660.54,2025-04-16
13918,76,Security,7378.12,2025-12-09
18749,15,REPAIR,1727.64,2025-12-11
18460,43,Repair,5018.99,2025-09-04
12857,31,Cleaning,,2025-08-19
18992,19,Water,200.32,2025-05-16
9048,96,Water,5734.63,2025-10-02
8108,22,Electricity,4973.54,2025-03-11
7812,132,Electricity,612.33,2025-08-15
15087,194,Cleaning,8084.61,2025-10-13
3607,48,repair,8265.82,2025-07-27
1635,73,Internet,9275.42,2025-09-01
6767,167,,,2025-03-15
7992,184,Repair,2322.84,2025-09-25
18305,146,Water,4225.96,2025-08-19
12013,5,Repair,8864.94,2025-05-18
5848,39,Electricity,7373.55,2025-04-10
2768,98,Internet,2456.84,2026-02-10
9835,55,Cleaning,1232.58,2025-05-03
9127,190,Internet,4187.07,2025-04-05
14264,76,Water,8301.4,2026-01-24
2968,61,Electricity,5642.62,2025-05-02
11370,58,Security,9221.19,2025-04-26
1987,93,repair,7293.0,2025-10-07
19876,161,Internet,1767.64,2026-01-11
9825,167,Cleaning,4965.17,2025-05-07
18577,61,Internet,6937.94,2025-09-30
3809,87,Cleaning,550.98,2025-11-04
8248,49,Water,5929.18,2025-07-28
780,198,Repair,6429.42,
6360,25,Electricity,6752.42,2025-04-18
17240,51,Water,9536.6,2025-03-11
14707,94,Electricity,5459.83,2025-03-01
9034,89,Cleaning,8341.08,2025-12-20
633,90,Internet,5141.19,2026-01-29
3076,186,Cleaning,8667.65,2026-02-21
11899,141,Internet,6933.59,2025-11-10
6096,43,Repair,7432.85,2025-09-15
5046,65,Security,6044.57,2025-09-05
9718,34,,2755.01,2025-03-13
12276,142,Water,3937.97,2025-03-08
16893,66,,126.59,2025-06-09
17780,117,Internet,7441.03,2025-05-30
875,113,Cleaning,302.59,2025-05-16
3035,127,Security,2814.64,2025-06-13
9633,88,Repair,1101.96,
7743,112,Repair,7372.74,2025-12-16
2111,66,Electricity,1450.08,2025-08-14
9052,172,Electricity,5493.92,2025-09-12
17079,100,Security,7405.93,2025-11-25
6074,108,Electricity,4633.69,2025-06-29
1817,83,Internet,2989.68,2025-06-11
18799,18,Electricity,8747.39,2025-07-23
1840,59,Water,,
2608,190,Water,,2025-07-29
8736,13,Internet,9821.67,2025-08-29
15882,147,Security,5053.29,2025-05-27
9862,17,Cleaning,5239.92,2026-02-11
3235,193,Internet,3940.78,2025-10-14
5026,20,Cleaning,5299.5,2025-10-12
4514,184,Repair,6275.54,2025-11-24
2057,99,Electricity,4649.84,2026-01-23
960,131,Electricity,7393.43,2025-04-08
5863,151,Security,124.26,2025-03-23
5742,188,Repair,5716.5,2025-11-14
1011,50,Water,2251.03,2025-11-29
4088,138,Water,6079.67,2025-06-10
1831,141,Security,9800.7,2025-03-12
6233,155,SECURITY,5563.29,2025-06-28
8163,56,Security,4235.27,2025-11-26
9179,119,Electricity,5653.11,2025-09-05
8034,105,Security,1137.33,2025-08-01
7240,30,Internet,4368.79,2025-06-09
5772,90,Cleaning,7224.49,2025-11-18
19011,197,Water,7565.65,2026-01-01
3546,144,Security,1591.51,2025-05-18
6427,65,water,9478.27,2025-11-30
14867,148,Water,6774.12,2025-03-08
9738,74,,232.64,2025-09-08
16114,172,Cleaning,9981.84,2025-10-20
17999,22,Electricity,6935.71,2025-11-01
11527,90,Internet,1150.26,2025-08-23
10322,150,Repair,2569.79,2026-01-18
9206,158,Cleaning,807.04,2025-06-29
5688,82,Water,9122.26,2025-07-31
2040,179,Internet,2547.12,2025-12-27
15078,142,Electricity,3457.87,2025-11-03
5458,92,Cleaning,3939.63,2025-08-29
9744,96,Repair,6856.05,2025-09-09
13740,158,Repair,8718.14,2025-03-06
12894,125,Security,9785.64,2025-12-24
1236,59,Internet,3716.84,2025-08-21
19608,106,Repair,3850.23,2025-07-26
13677,110,Water,3763.95,2025-06-23
12987,188,Water,9451.51,2025-12-07
42,130,Water,4977.01,2026-01-15
9879,133,Security,7220.61,2025-05-29
5452,31,Repair,2425.58,2025-05-25
8716,80,Electricity,8459.99,2025-11-29
16887,98,Water,9728.46,2025-06-06
11757,199,Electricity,8111.55,2025-12-05
8414,61,Repair,4549.22,2025-12-07
17315,109,electricity,5118.55,2025-06-11
12283,106,Cleaning,2178.53,2025-12-09
10340,131,Repair,8595.2,2026-02-08
16589,97,Cleaning,481.29,2025-12-20
17080,188,Security,9166.06,2025-07-13
5801,80,,3029.26,2025-10-18
18101,196,Internet,810.62,2026-01-18
15269,41,Repair,2376.79,2025-10-12
15039,149,Repair,8695.06,2025-12-07
1749,189,Repair,7614.88,
16858,90,Cleaning,391.91,2025-11-08
17879,142,Electricity,4936.97,2025-06-17
8513,120,Security,7140.38,2025-10-14
10140,45,Internet,5556.62,2026-02-02
9886,170,Electricity,6750.25,2025-09-01
13038,45,Cleaning,4469.23,2025-10-25
8162,90,Internet,1310.23,2025-09-14
18891,199,Repair,3095.73,2025-12-30
9490,160,Cleaning,3665.08,2025-03-14
9463,26,Security,7369.64,2025-08-01
14406,135,Electricity,338.94,2025-07-29
18418,143,Electricity,8318.52,2025-11-22
4185,64,Cleaning,1375.44,2025-09-12
7030,113,,1564.67,2025-03-30
11506,174,Security,8413.33,2025-12-12
16384,19,internet,5186.52,2025-08-25
11621,155,Internet,5540.2,2025-08-12
10413,60,Internet,2411.31,2025-04-13
16456,88,Cleaning,9885.82,2026-01-19
2571,165,Cleaning,4080.77,
18564,199,Repair,3768.65,
16674,16,Electricity,7500.95,2025-02-26
4800,62,Electricity,,2025-12-28
10102,10,Repair,6194.7,2025-04-08
5517,9,Internet,8089.18,2025-08-01
3872,118,,1858.7,2025-04-04
5612,191,Cleaning,6724.11,2026-01-27
9292,27,Electricity,5510.98,2025-07-28
1073,36,Internet,468.83,2025-12-29
15358,26,Internet,9273.77,2026-01-27
13555,72,Water,8039.15,2025-12-09
9622,128,Internet,761.46,2025-10-05
4990,22,Cleaning,7708.98,2026-01-02
14148,82,Electricity,2925.13,2025-10-09
6816,187,Security,1352.27,2026-01-09
4456,147,Electricity,643.19,2025-03-17
9536,119,Cleaning,4436.51,2026-02-02
1209,131,Internet,2772.59,2025-11-26
1087,41,Repair,6153.44,2025-12-06
3135,48,Water,2042.81,2025-03-22
11381,182,Cleaning,4283.04,2025-04-14
15133,107,Internet,9115.8,2025-04-10
1337,106,Electricity,2035.45,2025-07-17
12853,141,Water,8774.64,2025-05-02
16750,49,Repair,1870.59,2025-09-22
10149,160,Electricity,8586.62,
2917,184,Internet,7431.87,2025-12-07
7249,184,Cleaning,1670.88,2025-12-25
102,63,Repair,6382.28,2025-05-20
12040,140,Internet,2108.07,2025-07-07
10307,71,Internet,9084.95,2025-07-06
6995,47,Repair,9288.65,2025-12-04
5025,148,Internet,9305.14,2025-06-06
14234,112,Cleaning,8952.41,2026-01-08
17229,50,Security,5279.13,2025-10-31
8883,89,Cleaning,390.05,2025-12-04
4960,3,Cleaning,7506.23,2025-08-26
17332,89,Electricity,6122.07,2025-06-11
10333,52,Repair,935.58,2025-07-27
1304,173,Repair,5435.9,2025-09-01
15354,162,Cleaning,9186.01,2025-03-05
15300,19,Security,3951.74,2025-06-27
11755,50,Internet,4023.03,2025-06-03
13784,171,,2846.23,2025-12-29
6091,104,Electricity,4218.38,2026-02-08
8424,192,Electricity,164.68,2025-05-27
5479,119,Cleaning,7674.14,2025-12-18
15635,121,Cleaning,4102.1,2025-10-02
12891,170,Security,6616.25,2025-09-21
88,24,Cleaning,6393.7,2025-12-30
19354,152,Electricity,4013.69,2025-06-18
15721,137,Water,4047.36,2025-10-05
723,95,Cleaning,711.64,2025-12-18
1658,22,Security,3089.97,2025-02-25
2470,114,Repair,5453.09,2025-08-29
14592,156,Internet,9947.8,2025-03-06
12612,111,Security,398.08,2025-08-07
11477,37,Repair,6118.19,2025-05-02
9530,16,Repair,9493.24,2025-06-18
8324,35,Repair,4440.24,
17870,132,Electricity,4092.43,2026-02-17
11287,46,Security,9475.48,2025-11-20
7406,60,Internet,,2026-02-12
28,23,Internet,5166.63,2025-10-06
13188,191,Water,9354.86,2026-01-23
15053,82,WATER,885.7,2025-08-08
8143,76,Cleaning,6466.32,2026-01-07
13804,7,Cleaning,4761.63,2025-08-13
11282,63,Water,2490.84,2026-02-16
3846,1,Internet,6581.28,2025-06-11
2225,167,Cleaning,173.42,2025-08-11
4090,110,Security,497.72,2026-01-01
6415,57,Cleaning,2031.61,2025-03-23
22,119,Water,1437.96,2025-05-19
6338,66,cleaning,1939.85,2025-03-31
14545,124,Internet,4195.49,2025-10-24
9086,123,Security,1425.41,2025-11-10
947,145,Cleaning,1412.01,2025-11-15
10732,98,Security,,2025-07-05
7954,171,Water,618.47,2026-01-03
14086,134,Internet,4576.6,2025-12-30
11739,74,Repair,7154.84,2025-12-05
17524,160,Repair,8392.9,
17529,58,Security,8844.99,2025-11-03
16144,170,electricity,9647.57,2025-06-18
14197,28,Water,1578.63,2026-01-13
1022,189,Water,3008.62,2025-10-28
13128,79,Water,5670.25,2025-03-02
6599,104,Electricity,9211.53,2025-03-02
17378,22,Internet,4825.57,2025-10-13
17956,131,Internet,7564.6,2025-11-30
6331,44,Internet,,2025-11-07
10909,132,Cleaning,8429.55,2026-01-26
16990,3,Electricity,9672.86,2025-09-15
1963,198,Internet,8406.03,2025-09-08
19056,128,CLEANING,9950.76,2026-01-09
8591,123,Repair,8481.18,2025-03-05
569,128,Internet,9046.38,2025-10-15
10241,106,Electricity,5483.68,2025-03-12
14243,24,Electricity,8520.32,2026-01-30
11126,185,REPAIR,7238.49,2025-03-01
19827,108,Security,2649.28,2025-06-16
18791,191,Cleaning,5968.51,2025-09-01
3851,137,Repair,4205.79,2025-08-31
16885,105,Cleaning,5417.21,2026-01-31
3556,131,Cleaning,6258.78,2025-08-28
6521,16,Security,2295.36,2025-10-12
12998,163,Security,8682.81,2025-02-27
8715,57,Repair,8896.74,2025-06-19
7819,57,,9064.14,2025-10-03
8331,121,Repair,7456.46,2025-08-11
12423,42,,1546.96,2025-03-02
9568,43,Internet,,2025-07-17
12732,22,Cleaning,3305.64,2025-09-21
3191,6,Repair,3112.57,2025-10-30
2121,79,Repair,8045.86,2025-06-04
11148,181,internet,3500.26,2025-11-04
10504,53,Water,3214.2,2025-04-10
3190,130,Water,7903.46,2026-01-06
19750,168,Internet,6375.58,
4071,18,Water,3277.08,2025-07-17
3187,81,Security,3601.02,2026-01-02
6521,16,Security,2295.36,2025-10-12
4230,169,Water,1939.86,2025-02-28
7326,8,Repair,1978.2,2025-05-03
19398,106,Cleaning,7702.16,2026-01-04
11983,74,INTERNET,5344.97,
5741,124,Internet,8915.19,2025-03-12
6333,166,Cleaning,5404.04,2025-03-23
11499,63,Security,2743.8,2025-10-20
2427,22,Repair,1205.58,2025-08-02
1342,62,Repair,4653.1,2025-06-05
18845,42,REPAIR,6487.05,2025-11-29
19248,151,Internet,685.12,2025-08-11
2080,180,CLEANING,7731.52,2026-02-21
19328,163,Internet,5482.64,2025-04-07
15154,149,water,2149.14,2025-05-17
4414,160,Cleaning,6436.1,2025-11-11
3513,96,Security,9754.66,2025-05-12
16995,18,Cleaning,3806.1,2025-10-19
3114,23,Cleaning,959.35,2025-06-09
3824,120,Water,3315.39,2025-12-24
13834,72,Repair,9929.39,2025-10-10
7109,31,Security,8820.78,2025-03-28
8685,73,Security,3402.37,2025-07-23
2426,187,Repair,9005.83,2026-01-16
6107,159,Cleaning,4955.65,2026-01-27
15791,53,Repair,7996.2,2025-08-10
8672,45,Repair,1402.53,2025-12-06
8446,142,Water,6906.64,2025-07-02
6005,127,Electricity,1614.18,2025-09-21
19019,7,Internet,4224.03,2025-06-12
12005,190,Electricity,5310.42,2025-03-04
13948,38,Internet,4302.78,2025-08-21
15055,72,Security,4744.08,2025-06-15
15998,37,Electricity,,2025-03-18
18530,187,Electricity,6741.49,2025-11-22
2538,57,Internet,1471.36,2025-04-30
5267,37,Security,2944.22,2026-02-21
5615,63,Electricity,,2026-01-14
16695,113,Internet,,2025-10-02
11944,76,Internet,8602.3,2025-08-10
11196,116,Electricity,2688.55,
4332,156,Cleaning,1365.19,2026-02-01
16608,42,Water,9986.55,2025-09-25
14331,43,Repair,1423.93,2025-12-12
13708,71,,2506.82,
8782,8,Security,8586.0,2026-02-21
5649,80,Repair,6275.22,2025-05-30
5283,120,Electricity,1832.68,2025-06-14
7897,96,Internet,,2026-01-27
5100,19,Water,447.23,2025-11-20
1945,155,Repair,7896.72,2025-05-10
5268,171,Internet,4720.6,2026-01-20
19251,139,Cleaning,,2025-11-02
18376,13,Repair,9890.94,2025-12-15
4599,16,Security,4082.99,2026-01-01
9665,120,Internet,3089.17,2025-08-26
18203,97,Cleaning,9902.47,2025-07-20
4449,16,Repair,3375.22,2025-04-01
17388,170,,4786.03,2025-11-22
3663,21,Security,549.92,2026-02-07
19980,11,Repair,4448.73,2026-01-02
13513,194,Cleaning,7488.37,2025-09-03
756,156,Electricity,7950.55,2025-06-09
6341,60,Repair,2512.26,2025-05-13
13659,54,Electricity,2057.91,2026-02-04
7468,62,Water,6525.34,2025-04-30
6719,140,Security,2345.81,2025-10-22
6319,113,Water,6494.81,2025-06-25
6496,48,REPAIR,1349.81,2025-09-30
1631,33,Electricity,7573.83,2025-03-26
15389,116,Electricity,4692.6,2025-10-15
2933,121,Electricity,830.64,2025-07-21
10792,65,Security,3422.42,2026-02-16
13554,8,Repair,2203.61,2025-08-28
13862,96,Security,3006.32,2025-12-15
19305,94,Water,7367.8,2026-02-05
7429,195,Security,6654.16,2025-04-10
17023,29,Internet,4715.49,2025-06-05
3919,6,Internet,6727.38,2025-09-01
4857,90,Internet,1502.91,2025-11-28
4988,44,Internet,6022.5,2025-12-29
141,131,Internet,9626.35,2025-05-30
3869,14,REPAIR,6598.69,2025-10-08
6296,33,Internet,8818.44,2026-02-10
13998,83,Cleaning,5004.48,2025-09-17
7875,132,Water,5378.44,2025-09-30
2108,74,Cleaning,9066.13,2025-11-11
9285,144,Electricity,8470.86,2025-11-03
4444,76,Repair,4023.36,2025-04-09
10446,78,Security,7175.13,2025-05-17
9004,163,Security,4388.68,2025-05-31
13301,31,,5192.17,2025-11-24
618,131,Cleaning,2804.93,2025-06-26
4039,174,Electricity,6611.26,2026-02-02
14643,77,Water,7591.48,2025-10-01
4509,64,Security,5869.04,2025-07-02
16704,115,Internet,5789.06,2025-03-13
12723,125,Electricity,9042.27,2025-09-19
18525,30,,3168.44,2025-09-10
5076,151,Repair,5204.2,2025-09-22
6106,147,Internet,1826.27,
1697,120,Electricity,306.83,2025-11-18
4103,126,Water,5504.04,2025-11-25
15247,35,Repair,8089.75,2025-06-03
14273,125,Internet,1759.75,2025-09-01
7501,141,Cleaning,5451.64,2025-08-16
16841,23,Repair,9067.36,2026-01-18
4380,176,Water,5081.68,2025-10-10
17666,134,Security,1314.84,
16953,125,,,2025-11-11
3548,162,Security,4871.15,
2499,71,Repair,9808.36,2025-05-12
18063,186,Cleaning,8698.37,2025-09-04
4184,64,Electricity,3186.63,2025-05-14
14097,197,Internet,5648.88,2025-07-08
19455,117,,5669.05,
17880,106,Repair,4221.41,2026-02-13
3729,160,Electricity,1669.77,2025-10-21
3728,60,Cleaning,968.99,2025-07-21
845,28,,1529.19,2026-01-20
1012,71,Internet,9877.3,2026-01-30
7806,109,Security,1114.56,2025-03-11
2680,189,Internet,5182.83,2025-08-14
7398,195,Cleaning,8955.59,2025-05-08
12772,16,,6132.49,2026-01-19
12969,151,Security,6262.14,2025-05-07
16010,74,,3830.56,2025-05-29
4190,48,,7021.08,2025-04-18
18477,39,Water,5683.6,2025-07-12
15782,90,Security,6842.29,2025-12-04
1259,61,Security,688.88,2025-06-03
17038,2,Cleaning,1453.2,2025-09-12
11369,33,Cleaning,3527.38,2025-07-06
7015,138,Water,,2025-07-18
15765,116,Security,1405.47,2025-03-20
2250,55,Water,1193.58,2025-08-29
11968,50,Internet,1045.32,2025-12-24
17940,151,Cleaning,,2025-11-18
17232,17,Repair,6136.79,2025-05-09
15491,86,Water,5010.93,2025-12-25
3813,89,Security,2303.89,2025-07-17
7077,121,Electricity,5761.05,2025-11-04
5371,172,Cleaning,3875.93,2025-09-23
9492,128,electricity,481.8,2025-05-06
15071,67,Water,9334.29,2025-08-18
5520,138,Electricity,6456.88,2025-12-06
19492,20,Electricity,9816.13,2026-01-21
6609,117,Water,9368.87,2025-08-13
18443,181,Water,9765.34,2025-05-21
5324,15,Repair,9987.99,2025-12-18
5811,143,Water,1707.06,2025-06-07
2399,153,Security,6475.93,2025-10-22
14537,193,internet,6134.74,2025-04-20
7613,152,Repair,9024.07,2025-09-02
401,147,Electricity,1076.08,2025-11-26
1066,143,Water,7388.94,2025-10-28
11314,178,Electricity,9518.22,2025-06-14
3981,172,Cleaning,8332.02,2025-08-08
17426,74,Internet,274.49,2025-12-18
15422,47,Electricity,6879.88,2025-09-25
8603,50,Repair,8619.26,2026-01-26
17363,131,Internet,9184.86,2025-12-22
8280,8,Electricity,313.15,2025-10-05
3797,41,Security,5346.3,2025-02-25
7087,169,Electricity,6557.24,2025-11-11
17211,32,Electricity,7520.36,2025-08-16
16949,2,Electricity,834.13,2025-05-03
8799,74,Water,1309.13,2025-04-18
19791,145,Internet,1201.35,2025-08-19
12978,197,Repair,399.85,2025-04-25
6732,12,Cleaning,2274.85,2025-03-14
1095,109,Water,,2025-12-03
8117,149,Security,7324.47,2025-12-08
2229,170,Electricity,3007.52,2025-06-19
3584,76,Repair,8604.96,2025-06-19
4313,92,Repair,1287.24,2025-12-15
18402,160,,5735.91,2026-02-15
380,195,Water,2854.46,2026-01-24
5607,174,Water,8703.47,2026-01-08
12428,87,Security,5956.39,2025-09-02
5179,141,Repair,5406.71,2025-06-16
16684,80,Electricity,8855.69,2026-02-05
740,36,Security,,2025-10-15
10305,14,Security,2622.91,2025-05-01
11135,12,Cleaning,5653.82,2025-12-02
1195,182,Electricity,505.13,2025-08-21
3073,20,Water,3163.43,2025-03-30
15261,56,Security,6706.07,2025-04-14
6458,59,Repair,4086.86,
5750,57,Cleaning,6882.45,2025-08-02
17043,52,,2191.92,2025-08-25
9594,2,Internet,3999.04,2025-05-24
18986,157,Security,6538.5,2026-02-19
25,33,Security,4587.9,2025-04-18
17285,167,,3275.34,2025-04-30
4388,85,Water,,2025-04-13
443,14,Water,3773.99,2025-08-21
13070,109,Security,6760.69,2025-09-08
15313,147,Repair,1664.69,2025-06-23
5186,181,,9416.28,2025-09-01
4107,42,Cleaning,9654.76,2025-10-22
2619,58,Internet,8434.98,2025-11-06
13225,107,Water,4415.68,2025-09-03
19898,42,Electricity,6304.88,2025-12-05
1346,147,Repair,4283.66,2025-10-07
15270,145,Security,845.16,2025-05-16
7905,137,Water,489.25,2025-06-07
9593,39,Water,7402.97,2025-08-08
14102,80,Water,7364.4,2025-11-09
11417,7,electricity,9259.17,2025-03-08
18905,86,Water,189.11,2026-02-24
17112,100,Repair,6325.34,2025-03-23
15495,31,Electricity,3930.88,2026-02-20
9559,177,Electricity,6986.06,2025-09-25
12741,2,Internet,6680.94,2025-12-21
19591,173,Repair,7532.84,
8077,105,Security,6114.81,2025-10-26
2419,82,Cleaning,358.01,2025-10-31
10312,115,Security,,2025-10-11
18724,19,Internet,8075.12,2025-04-28
5022,85,Internet,4382.19,2025-06-02
17477,37,Cleaning,3632.21,2025-10-31
10656,170,Repair,9348.85,2026-01-27
8973,144,Internet,2786.04,2025-10-23
17571,18,Cleaning,9275.48,2026-02-02
9844,35,Repair,7116.92,2025-05-19
9823,196,Internet,6801.24,2025-10-28
13593,54,Internet,9207.88,2025-06-12
1171,84,Internet,6188.42,2025-12-24
18857,140,Internet,1648.11,2025-05-19
16580,191,Security,5074.36,2026-01-08
4183,86,Internet,6837.81,2025-05-16
14616,87,Security,8858.03,2026-01-15
6388,131,,,2025-07-14
5188,170,Internet,,2025-06-01
14248,26,Cleaning,7544.7,2025-09-29
2551,38,Water,3520.76,2025-04-02
17820,72,Repair,2337.2,2025-06-13
7536,161,Security,7027.87,2025-09-12
721,49,Cleaning,9386.49,2025-12-01
10337,105,Internet,,2025-08-19
12325,124,Electricity,2049.69,2025-08-05
17419,13,Electricity,,
9811,77,Cleaning,1175.4,2026-02-16
15311,49,Security,9934.23,
12705,26,,1451.81,2025-07-26
14881,101,Internet,8197.39,2025-07-29
3724,165,Water,1898.04,2026-01-21
11934,100,Internet,1668.15,2025-04-09
563,127,Internet,1406.9,2025-09-30
5998,102,,7663.23,2025-10-30
6041,34,Repair,5956.07,2025-04-13
12728,36,Security,8293.96,2025-04-05
4129,75,Security,2993.45,2025-03-22
16932,162,Repair,3183.66,2025-07-31
6553,130,Water,5877.26,2025-04-13
10354,123,Water,8220.05,2025-03-28
15860,32,Repair,4971.13,2025-05-10
19627,36,Electricity,1880.28,2025-08-11
18519,72,Cleaning,2364.31,2025-11-25
6783,89,Repair,5056.18,2025-11-06
5191,164,,3355.12,2025-04-23
11509,113,Cleaning,3428.75,2025-03-27
7051,107,Cleaning,8788.61,2025-09-04
839,24,Repair,5826.85,
5934,182,Repair,9880.74,2025-09-22
4707,1,Electricity,7861.39,2026-01-17
15291,62,Repair,3517.63,2025-08-20
4842,18,Electricity,,2025-11-25
1709,34,Internet,6214.9,2025-10-17
18743,87,Security,6645.23,2025-08-03
5161,59,Water,6185.39,2026-01-15
15118,176,,8949.18,2026-01-19
9145,18,Security,7352.51,
12743,189,Repair,4905.08,2025-05-09
13738,180,Security,8287.31,2025-10-22
11985,34,Water,3947.69,2025-07-24
12730,37,Electricity,3095.29,2025-02-25
15939,129,,2559.57,
15412,81,Water,5590.31,2025-11-16
3459,110,,6986.5,2025-12-06
16447,113,Cleaning,8275.53,2025-08-29
6826,153,Repair,8120.49,2025-03-21
8709,46,Electricity,724.57,2025-07-26
14004,164,Security,4895.06,2025-06-10
1642,51,Cleaning,8428.23,2025-05-22
18653,161,Cleaning,9567.26,2025-03-07
18944,187,Electricity,9424.36,2025-11-02
853,120,repair,2138.56,2025-06-24
12553,135,Electricity,2929.58,2025-07-12
2087,75,Internet,1099.46,2025-10-31
