return_id,order_id,prod_id,return_date,reason,refund_amount
6258,124757,1607,2025-05-15,Not liked,27446.46
6259,124780,1255,2026-01-11,Not liked,9647.23
6260,124781,384,2024-05-27,Not liked,56117.64
6261,124808,463,2025-07-25,Not liked,54223.87
6262,124819,239,2025-11-27,Size issue,127871.05
6263,124860,2189,2024-06-23,Defective,3686.77
6264,124868,3817,2025-09-29,Wrong Item,11831.34
6265,124895,5547,2025-12-12,Defective,21213.31
6266,124915,2549,2025-10-20,Defective,4425.77
6267,124919,2736,2024-06-18,Size issue,1836.45
6268,124926,4783,2024-11-21,Size issue,855.59
6269,124930,5680,2026-01-29,Wrong Item,15234.59
6270,124938,441,2024-12-08,Defective,63273.21
6271,124955,1097,2024-12-23,Wrong Item,4797.97
6272,124974,1779,2026-02-01,Wrong Item,18000.07
6273,125009,1454,2024-02-05,Size issue,321.88
6274,125015,2056,2025-08-23,Defective,3400.03
6275,125027,1374,2024-03-26,Size issue,8143.81
6276,125033,1842,2024-11-27,Size issue,12640.39
6277,125056,653,2026-01-14,Not liked,101558.72
6278,125062,1051,2025-09-18,Not liked,994.52
6279,125093,2356,2025-08-07,Defective,406.46
6280,125125,2747,2025-05-11,Size issue,399.01
6281,125235,4535,2025-05-16,Not liked,885.06
6282,125262,5155,2026-01-19,Wrong Item,14830.39
6283,125304,5097,2025-11-13,Defective,12620.57
6284,125309,842,2025-06-14,Wrong Item,5247.61
6285,125324,3492,2024-12-16,Defective,13410.56
6286,125379,1376,2024-04-21,Wrong Item,5742.67
6287,125416,857,2025-06-25,Size issue,1528.6
6288,125424,508,2026-02-12,Not liked,53116.07
6289,125432,1823,2025-06-28,Defective,29129.9
6290,125434,4158,2024-11-16,Not liked,9958.49
6291,125441,144,2025-02-03,Size issue,111298.85
6292,125457,1384,2026-01-03,Not liked,6422.08
6293,125471,2039,2026-02-11,Wrong Item,3379.07
6294,125479,93,2025-05-20,Defective,43616.33
6295,125489,1168,2025-10-31,Wrong Item,6500.5
6296,125506,3151,2024-09-06,Not liked,320.62
6297,125507,4342,2025-02-05,Defective,313.08
6298,125515,753,2025-06-03,Wrong Item,5015.59
6299,125517,4298,2024-10-16,Size issue,5408.2
6300,125527,5705,2024-02-16,Size issue,7133.07
6301,125529,3397,2025-02-24,Defective,13794.56
6302,125539,4554,2024-04-03,Defective,1825.82
6303,125541,455,2025-02-12,Not liked,71138.66
6304,125545,2844,2025-04-29,Not liked,1951.88
6305,125563,2251,2024-10-29,Defective,3135.19
6306,125577,2311,2026-01-06,Not liked,4527.89
6307,125630,739,2024-04-12,Wrong Item,4292.81
6308,125634,1120,2025-01-22,Defective,3511.1
6309,125664,3911,2025-03-07,Wrong Item,9017.95
6310,125698,5256,2024-01-16,Wrong Item,13672.57
6311,125700,283,2025-12-31,Defective,51127.25
6312,125714,428,2025-07-21,Size issue,5785.64
6313,125732,3496,2024-05-28,Wrong Item,1852.44
6314,125768,141,2025-01-10,Wrong Item,1108.46
6315,125772,4265,2024-05-13,Wrong Item,6899.02
6316,125782,3536,2025-11-01,Wrong Item,3416.63
6317,125786,5362,2024-07-20,Defective,10394.06
6318,125803,2505,2025-06-15,Size issue,4517.83
6319,125804,735,2024-06-24,Size issue,1766.46
6320,125808,5713,2024-07-02,Defective,2592.59
6321,125889,5686,2025-08-20,Wrong Item,49845.5
6322,125894,4693,2025-07-10,Not liked,333.63
6323,125895,3887,2024-07-13,Defective,5823.45
6324,125909,4617,2025-10-22,Not liked,260.82
6325,125921,4455,2025-05-03,Defective,126.06
6326,125928,656,2025-10-13,Wrong Item,123140.55
6327,125942,3812,2025-05-30,Defective,3388.84
6328,125948,2778,2025-09-27,Wrong Item,1061.83
6329,125953,5701,2026-01-31,Size issue,27846.48
6330,125991,484,2024-01-21,Wrong Item,60674.66
6331,126008,3380,2024-06-30,Size issue,9328.46
6332,126027,5237,2024-06-23,Defective,2531.27
6333,126028,2188,2025-09-16,Defective,4177.01
6334,126034,2811,2025-12-19,Wrong Item,439.68
6335,126066,4265,2025-01-23,Size issue,6899.02
6336,126099,5026,2025-08-31,Size issue,9657.29
6337,126151,3306,2025-04-03,Not liked,948.95
6338,126156,5627,2025-09-04,Not liked,24118.62
6339,126171,5315,2026-02-09,Defective,261.18
6340,126173,4868,2024-10-29,Not liked,331.75
6341,126190,2993,2025-04-01,Not liked,901.95
6342,126228,4097,2025-03-29,Wrong Item,4490.24
6343,126229,2113,2024-09-19,Not liked,1677.5
6344,126243,4775,2026-02-16,Defective,1682.92
6345,126302,4660,2024-01-24,Defective,1023.22
6346,126305,3669,2024-07-19,Wrong Item,3412.43
6347,126315,3529,2025-06-04,Defective,6618.59
6348,126330,2016,2024-03-30,Not liked,23237.86
6349,126337,3411,2024-10-22,Wrong Item,14684.28
6350,126347,5186,2024-06-12,Defective,10700.24
6351,126371,1513,2024-08-25,Wrong Item,12902.88
6352,126379,3015,2025-07-14,Defective,1975.94
6353,126409,901,2025-10-10,Not liked,3011.93
6354,126422,2291,2024-07-15,Size issue,3247.31
6355,126424,5742,2025-03-30,Size issue,31942.66
6356,126447,46,2024-02-09,Wrong Item,127602.41
6357,126546,2042,2025-05-15,Wrong Item,2544.68
6358,126616,1240,2025-08-14,Wrong Item,6443.38
6359,126638,88,2025-07-27,Wrong Item,105485.44
6360,126646,725,2024-01-28,Wrong Item,7379.48
6361,126657,4850,2024-05-28,Not liked,892.62
6362,126682,4277,2025-10-16,Defective,4567.64
6363,126701,4277,2024-12-15,Wrong Item,4567.64
6364,126720,400,2025-03-31,Size issue,18544.46
6365,126740,3047,2025-04-08,Wrong Item,1773.89
6366,126749,3263,2025-02-19,Not liked,12707.55
6367,126758,2339,2025-08-15,Wrong Item,4201.37
6368,126781,4653,2025-01-12,Wrong Item,215.73
6369,126816,3006,2026-02-25,Defective,617.81
6370,126818,2508,2024-07-02,Not liked,758.89
6371,126838,568,2024-08-28,Wrong Item,71726.38
6372,126845,5669,2024-06-02,Defective,16633.57
6373,126848,1555,2025-01-20,Not liked,14971.94
6374,126850,955,2025-07-21,Size issue,905.89
6375,126854,994,2024-05-03,Wrong Item,2122.47
6376,126881,2012,2025-12-06,Wrong Item,20441.61
6377,126937,2916,2025-01-25,Not liked,668.76
6378,127021,4569,2024-02-27,Wrong Item,648.01
6379,127023,1012,2025-05-16,Wrong Item,3354.51
6380,127043,5436,2024-05-16,Defective,22683.14
6381,127083,4089,2025-09-21,Size issue,4833.34
6382,127109,2778,2025-12-21,Size issue,1061.83
6383,127133,3887,2025-02-16,Wrong Item,5823.45
6384,127138,5692,2024-12-22,Not liked,40868.28
6385,127189,1160,2024-09-08,Defective,9142.72
6386,127205,3261,2024-06-23,Defective,2328.02
6387,127215,5709,2024-09-29,Not liked,26420.85
6388,127220,2045,2025-06-23,Wrong Item,3766.2
6389,127231,567,2025-02-25,Wrong Item,115566.29
6390,127260,2397,2024-05-15,Wrong Item,4916.12
6391,127272,1720,2024-11-23,Wrong Item,11724.04
6392,127319,110,2024-12-08,Not liked,112861.56
6393,127348,3059,2024-11-28,Not liked,191.44
6394,127427,4336,2025-04-22,Size issue,2472.25
6395,127448,4191,2025-04-08,Defective,364.36
6396,127456,3508,2025-06-19,Not liked,5001.36
6397,127461,3983,2026-02-20,Size issue,3301.96
6398,127478,5800,2025-07-11,Wrong Item,45710.46
6399,127481,4064,2025-08-28,Not liked,3620.28
6400,127489,4305,2024-02-19,Size issue,2346.48
6401,127492,970,2024-12-02,Not liked,6386.9
6402,127524,1741,2024-11-15,Not liked,11081.37
6403,127535,3205,2025-02-15,Defective,1725.59
6404,127548,5484,2024-01-23,Defective,22172.79
6405,127583,5699,2025-03-11,Wrong Item,5143.81
6406,127598,378,2025-02-13,Not liked,55994.0
6407,127616,3989,2025-01-11,Not liked,5924.29
6408,127696,2269,2025-04-02,Wrong Item,708.57
6409,127716,4381,2025-04-12,Size issue,3491.79
6410,127737,267,2025-11-22,Defective,9615.83
6411,127758,3580,2024-03-26,Defective,4756.17
6412,127765,2983,2025-06-02,Not liked,593.36
6413,127805,2176,2025-02-09,Defective,3854.42
6414,127832,150,2025-04-03,Size issue,44631.4
6415,127854,3023,2024-03-18,Not liked,1529.51
6416,127860,4820,2024-12-05,Defective,1603.93
6417,127875,2251,2026-02-03,Not liked,3135.19
6418,127879,2593,2024-01-28,Not liked,2142.95
6419,127916,2089,2024-01-23,Defective,4723.39
6420,127976,5514,2024-03-27,Defective,13788.34
6421,127978,5448,2026-02-11,Defective,2897.33
6422,127993,3904,2024-04-01,Defective,840.19
6423,128001,2162,2025-05-22,Size issue,1901.71
6424,128004,2534,2025-06-09,Defective,2168.52
6425,128067,2568,2024-02-11,Wrong Item,2304.88
6426,128072,546,2024-01-11,Wrong Item,115469.98
6427,128090,2326,2025-02-04,Not liked,3789.55
6428,128091,3743,2025-09-07,Defective,11950.76
6429,128093,5334,2025-12-26,Size issue,5259.28
6430,128106,334,2024-06-13,Not liked,99650.36
6431,128110,4467,2024-06-05,Size issue,1572.71
6432,128144,3643,2026-02-19,Wrong Item,5962.17
6433,128177,5359,2025-02-18,Wrong Item,12510.41
6434,128189,2820,2025-10-11,Not liked,1444.89
6435,128221,5170,2025-06-23,Size issue,7458.17
6436,128270,5027,2025-02-14,Wrong Item,9961.35
6437,128289,800,2025-12-15,Wrong Item,2162.29
6438,128305,2829,2025-10-30,Wrong Item,753.78
6439,128306,2762,2025-04-29,Not liked,247.1
6440,128352,5083,2025-02-05,Size issue,2237.42
6441,128380,2367,2025-08-07,Defective,1229.37
6442,128399,5497,2024-12-04,Wrong Item,29960.65
6443,128404,5804,2025-04-11,Size issue,21833.2
6444,128423,5069,2024-03-30,Not liked,14921.36
6445,128478,2419,2024-11-24,Wrong Item,3249.52
6446,128500,3291,2025-05-25,Wrong Item,9225.39
6447,128539,2980,2025-03-06,Wrong Item,1484.91
6448,128604,5272,2026-01-16,Wrong Item,4096.67
6449,128608,4997,2024-12-20,Wrong Item,14288.24
6450,128638,4216,2025-08-21,Not liked,6898.2
6451,128643,1322,2025-04-14,Size issue,8186.37
6452,128696,2622,2024-11-28,Not liked,310.36
6453,128699,2151,2025-11-30,Not liked,4218.07
6454,128739,4606,2025-05-20,Size issue,1315.34
6455,128742,5049,2025-02-11,Wrong Item,4549.67
6456,128761,4291,2024-04-10,Defective,3213.86
6457,128787,4930,2024-03-16,Not liked,1817.82
6458,128793,4856,2024-08-12,Defective,177.28
6459,128804,3251,2025-02-21,Wrong Item,701.34
6460,128809,2355,2025-03-16,Not liked,774.31
6461,128826,3133,2024-07-05,Size issue,1368.14
6462,128846,252,2024-05-08,Size issue,79153.1
6463,128850,169,2025-12-17,Size issue,16996.32
6464,128859,880,2024-02-02,Size issue,6796.42
6465,128909,2922,2025-07-11,Wrong Item,77.48
6466,128910,4547,2025-01-30,Defective,887.59
6467,128937,4579,2024-08-05,Wrong Item,1017.26
6468,128942,1646,2025-01-28,Wrong Item,17897.52
6469,128976,195,2025-10-23,Defective,113360.57
6470,128982,815,2025-12-08,Size issue,2520.31
6471,129017,5226,2025-10-23,Defective,11976.01
6472,129072,5641,2025-02-15,Defective,2585.14
6473,129077,2002,2025-12-09,Wrong Item,21796.17
6474,129210,4151,2024-09-04,Defective,7128.18
6475,129232,3662,2025-03-28,Size issue,13548.42
6476,129250,3291,2025-09-23,Defective,9225.39
6477,129253,3611,2024-07-27,Size issue,9052.01
6478,129269,1096,2025-08-30,Defective,6998.1
6479,129271,2077,2024-06-28,Size issue,171.35
6480,129276,1364,2025-01-01,Not liked,7809.7
6481,129277,3280,2025-05-31,Not liked,4779.47
6482,129314,4063,2024-10-25,Size issue,1429.73
6483,129332,4666,2024-01-29,Defective,928.07
6484,129347,4256,2025-01-01,Defective,637.42
6485,129362,5798,2024-07-05,Wrong Item,15055.03
6486,129378,2701,2025-12-12,Wrong Item,447.84
6487,129387,2623,2025-07-29,Wrong Item,840.73
6488,129401,3982,2025-12-03,Wrong Item,3890.45
6489,129427,2540,2025-03-23,Wrong Item,1850.57
6490,129432,3092,2024-03-02,Size issue,1547.83
6491,129483,2597,2024-10-10,Size issue,3025.95
6492,129484,285,2025-02-14,Size issue,96203.43
6493,129499,2378,2025-01-11,Defective,4072.82
6494,129551,683,2024-01-17,Wrong Item,2288.72
6495,129562,2561,2024-10-28,Wrong Item,4591.23
6496,129565,2174,2025-01-16,Defective,3906.88
6497,129584,1339,2024-02-24,Wrong Item,1853.01
6498,129590,2339,2024-04-25,Not liked,4201.37
6499,129619,1694,2025-08-28,Wrong Item,36827.98
6500,129623,904,2025-03-17,Not liked,4071.75
6501,129641,365,2024-04-07,Not liked,38409.39
6502,129653,5437,2024-05-28,Size issue,48573.57
6503,129683,1404,2024-04-03,Defective,2731.53
6504,129695,5555,2025-01-20,Wrong Item,38512.77
6505,129718,2269,2025-09-19,Defective,708.57
6506,129739,5483,2026-01-03,Size issue,29705.1
6507,129769,148,2024-05-08,Defective,109790.69
6508,129801,3525,2024-03-29,Size issue,14104.13
6509,129808,3745,2025-07-14,Defective,14373.75
6510,129824,1499,2026-02-06,Size issue,24813.74
6511,129853,2878,2024-05-27,Not liked,414.85
6512,129864,5688,2025-03-03,Defective,40925.23
6513,129894,3713,2025-01-15,Not liked,7164.53
6514,129941,623,2025-02-18,Wrong Item,74814.2
6515,129995,3533,2026-02-09,Defective,3968.34
6516,130014,5250,2026-01-02,Size issue,4386.54
6517,130028,2455,2024-12-26,Not liked,2800.86
6518,130029,2648,2024-03-30,Not liked,378.49
6519,130060,2617,2024-03-26,Defective,250.44
6520,130102,610,2025-11-28,Defective,6877.66
6521,130114,679,2024-10-22,Defective,5946.62
6522,130125,3584,2026-01-16,Size issue,1069.65
6523,130152,3333,2025-02-18,Not liked,2814.31
6524,130185,5343,2025-08-04,Defective,11745.52
6525,130204,905,2024-04-08,Wrong Item,2660.55
6526,130214,3472,2024-01-24,Defective,13893.65
6527,130242,5089,2025-03-15,Not liked,318.79
6528,130247,5769,2025-04-23,Not liked,13740.16
6529,130262,1885,2024-07-25,Defective,6315.25
6530,130263,3714,2024-08-07,Defective,3889.18
6531,130273,5758,2024-05-09,Wrong Item,19606.69
6532,130281,5460,2025-01-01,Wrong Item,41724.94
6533,130295,4000,2026-01-06,Wrong Item,2809.36
6534,130301,5373,2024-03-05,Size issue,4593.66
6535,130305,389,2024-06-16,Not liked,97583.06
6536,130314,3682,2024-12-14,Size issue,3701.44
6537,130372,5580,2024-11-18,Defective,37762.73
6538,130382,1113,2025-11-05,Size issue,9106.95
6539,130414,3234,2025-10-22,Defective,1160.53
6540,130438,171,2024-06-08,Not liked,108062.23
6541,130448,5213,2025-02-18,Size issue,14648.63
6542,130473,3628,2025-01-04,Wrong Item,14461.72
6543,130488,3660,2025-04-14,Not liked,1336.35
6544,130500,2818,2024-05-17,Wrong Item,702.01
6545,130501,5641,2024-04-10,Wrong Item,2585.14
6546,130511,3496,2025-12-23,Not liked,1852.44
6547,130513,5638,2024-11-13,Not liked,14797.14
6548,130526,4910,2025-01-02,Not liked,8286.37
6549,130574,49,2026-02-22,Not liked,132242.17
6550,130585,5347,2024-02-05,Defective,5378.47
6551,130597,5101,2025-08-17,Wrong Item,12992.29
6552,130612,4365,2024-07-16,Wrong Item,4554.99
6553,130625,4541,2024-06-03,Defective,1648.7
6554,130639,5560,2024-12-17,Not liked,44687.11
6555,130647,1221,2024-11-08,Not liked,9879.58
6556,130655,1234,2025-12-12,Size issue,6180.99
6557,130665,5091,2025-03-24,Wrong Item,11361.91
6558,130709,3905,2025-11-29,Defective,4581.45
6559,130728,2115,2025-11-18,Not liked,1081.32
6560,130735,4105,2024-06-28,Size issue,1742.45
6561,130744,5709,2024-06-15,Defective,26420.85
6562,130751,3716,2024-12-16,Not liked,13652.21
6563,130759,4832,2026-01-30,Not liked,310.64
6564,130761,2143,2025-11-21,Size issue,4181.47
6565,130767,2750,2025-10-04,Wrong Item,1540.4
6566,130817,4763,2025-05-14,Not liked,424.94
6567,130820,1438,2024-04-19,Size issue,3204.92
6568,130824,5497,2024-02-24,Size issue,29960.65
6569,130827,381,2024-02-05,Not liked,112128.98
6570,130841,4565,2025-07-18,Wrong Item,1924.4
6571,130858,2825,2025-02-24,Not liked,394.16
6572,130866,3621,2025-12-06,Wrong Item,2578.26
6573,130890,4257,2025-12-10,Defective,285.87
6574,130934,3351,2024-02-22,Size issue,10310.42
6575,130936,2331,2024-05-26,Defective,3452.0
6576,130970,1464,2024-11-11,Not liked,2795.27
6577,130998,1405,2025-05-29,Size issue,7595.97
6578,131044,2723,2024-08-10,Not liked,1819.17
6579,131058,1021,2026-01-28,Defective,1747.23
6580,131116,5453,2024-05-05,Not liked,14124.32
6581,131119,2490,2025-11-11,Size issue,2703.97
6582,131137,1415,2025-07-02,Not liked,4836.31
6583,131138,5343,2025-05-21,Defective,11745.52
6584,131155,176,2024-01-29,Wrong Item,44691.96
6585,131210,399,2025-09-21,Wrong Item,25426.4
6586,131216,298,2025-09-18,Not liked,71408.34
6587,131224,3999,2024-05-29,Not liked,2850.63
6588,131231,564,2025-12-11,Size issue,45599.58
6589,131256,1119,2025-03-04,Defective,1544.18
6590,131280,2382,2025-05-22,Size issue,4880.1
6591,131305,1009,2025-05-26,Not liked,5296.51
6592,131306,2690,2025-09-03,Defective,1888.6
6593,131327,5813,2025-08-26,Size issue,26024.19
6594,131396,4915,2024-12-01,Size issue,4930.72
6595,131401,17,2025-06-19,Wrong Item,109383.92
6596,131416,2704,2025-04-07,Defective,1762.9
6597,131443,4752,2025-07-06,Wrong Item,1336.01
6598,131446,2186,2025-08-31,Size issue,974.37
6599,131476,3532,2025-05-01,Size issue,6376.52
6600,131527,2292,2025-02-08,Size issue,3584.1
6601,131542,564,2024-03-11,Not liked,45599.58
6602,131547,3012,2025-06-30,Not liked,269.86
6603,131556,594,2024-06-10,Defective,148553.52
6604,131596,1123,2024-08-23,Defective,6206.87
6605,131600,3186,2024-04-06,Wrong Item,1481.66
6606,131624,2887,2025-09-14,Not liked,1246.34
6607,131641,970,2024-10-30,Wrong Item,6386.9
6608,131683,1472,2024-10-31,Defective,38284.81
6609,131691,3928,2025-01-24,Defective,6412.39
6610,131847,1961,2024-10-21,Defective,19217.81
6611,131854,4341,2024-11-26,Defective,7209.03
6612,131875,4995,2025-03-20,Not liked,13972.93
6613,131881,5365,2024-04-25,Wrong Item,3351.3
6614,131925,1609,2024-05-14,Size issue,31771.33
6615,131945,2962,2024-02-24,Defective,347.8
6616,131951,5120,2024-12-10,Not liked,963.83
6617,131994,583,2025-05-31,Size issue,120355.64
6618,132002,5627,2024-10-02,Size issue,24118.62
6619,132025,2243,2025-02-14,Size issue,1340.9
6620,132056,1794,2025-03-03,Not liked,13268.94
6621,132059,2512,2025-12-27,Size issue,4884.84
6622,132064,786,2024-08-05,Not liked,8810.74
6623,132088,2307,2025-09-24,Not liked,494.78
6624,132142,2441,2025-12-15,Wrong Item,3990.04
6625,132145,5079,2026-01-15,Not liked,11991.18
6626,132170,1694,2024-07-12,Wrong Item,36827.98
6627,132213,4741,2025-05-11,Defective,1082.74
6628,132238,3890,2025-12-01,Size issue,5637.37
6629,132249,2645,2024-02-10,Wrong Item,1594.67
6630,132251,1421,2024-04-02,Wrong Item,5320.74
6631,132320,5416,2025-03-14,Size issue,7070.42
6632,132327,3077,2024-03-13,Not liked,596.49
6633,132351,1066,2025-06-09,Defective,4772.72
6634,132377,1730,2025-10-27,Defective,25471.07
6635,132390,2082,2025-02-14,Size issue,330.21
6636,132415,689,2024-01-23,Defective,1981.81
6637,132421,560,2025-10-10,Wrong Item,102912.71
6638,132423,2316,2024-03-25,Wrong Item,2150.84
6639,132426,1744,2025-09-10,Not liked,32819.02
6640,132481,5709,2024-10-05,Defective,26420.85
6641,132518,3453,2025-07-15,Size issue,9773.99
6642,132525,1218,2026-01-12,Defective,1927.84
6643,132598,617,2026-01-26,Defective,47371.47
6644,132604,798,2025-06-26,Not liked,1026.56
6645,132658,3512,2025-02-04,Wrong Item,3816.51
6646,132666,4066,2025-05-22,Not liked,2473.48
6647,132715,629,2025-12-19,Wrong Item,96108.21
6648,132723,6,2025-06-29,Defective,10912.07
6649,132739,3720,2025-02-23,Wrong Item,8463.52
6650,132760,4609,2025-06-22,Size issue,760.75
6651,132791,2118,2025-05-20,Wrong Item,176.08
6652,132794,1524,2025-08-22,Size issue,33233.27
6653,132805,4586,2024-10-23,Defective,331.5
6654,132811,1347,2025-01-10,Not liked,2493.43
6655,132814,4653,2025-09-20,Not liked,215.73
6656,132824,5280,2024-07-07,Wrong Item,8272.59
6657,132850,951,2024-11-06,Defective,8401.72
6658,132858,161,2024-11-02,Size issue,96069.55
6659,132865,4769,2024-07-25,Not liked,1642.86
6660,132869,4684,2024-10-31,Defective,1330.55
6661,132899,2646,2025-06-04,Defective,1871.74
6662,132915,3147,2025-07-10,Wrong Item,613.01
6663,132923,3007,2024-10-07,Wrong Item,165.62
6664,132926,1546,2025-12-03,Not liked,24275.69
6665,132932,3345,2025-08-12,Wrong Item,5483.88
6666,132945,4131,2026-01-13,Defective,4078.13
6667,132959,917,2024-07-10,Wrong Item,8202.95
6668,132960,5083,2025-03-31,Not liked,2237.42
6669,133022,2351,2024-07-04,Wrong Item,2896.84
6670,133039,3375,2025-06-01,Defective,13934.46
6671,133041,1557,2024-07-28,Size issue,20594.32
6672,133063,1058,2025-11-22,Wrong Item,1514.04
6673,133078,3115,2025-11-13,Not liked,1866.25
6674,133080,10,2025-10-21,Defective,101878.42
6675,133104,3748,2025-01-30,Not liked,9080.68
6676,133144,4923,2025-01-01,Defective,4962.18
6677,133149,1347,2026-02-06,Size issue,2493.43
6678,133196,4706,2025-06-18,Not liked,1142.35
6679,133233,3880,2024-02-23,Not liked,9029.15
6680,133266,3354,2024-09-20,Defective,638.43
6681,133301,997,2024-11-03,Wrong Item,9516.53
6682,133309,2237,2024-03-21,Size issue,1373.69
6683,133317,2795,2025-10-12,Defective,1433.2
6684,133442,3462,2025-03-25,Defective,14627.66
6685,133463,1234,2025-09-14,Wrong Item,6180.99
6686,133486,259,2025-07-18,Wrong Item,10120.12
6687,133524,773,2024-03-06,Wrong Item,6521.34
6688,133571,2502,2024-12-22,Not liked,601.62
6689,133647,4866,2025-12-12,Not liked,1702.54
6690,133694,252,2024-07-09,Wrong Item,79153.1
6691,133702,911,2025-03-21,Defective,5263.09
6692,133727,5047,2025-10-01,Defective,12750.51
6693,133787,3220,2024-09-12,Size issue,238.82
6694,133794,2866,2026-03-05,Size issue,790.97
6695,133803,3850,2025-01-29,Defective,8039.8
6696,133811,3987,2025-12-08,Defective,3508.81
6697,133823,2612,2024-09-16,Defective,4865.93
6698,133829,171,2024-09-13,Wrong Item,108062.23
6699,133836,444,2026-01-13,Defective,6050.55
6700,133858,4594,2026-02-02,Wrong Item,838.04
6701,133861,1392,2025-11-11,Size issue,6610.91
6702,133864,4088,2024-11-11,Defective,3811.83
6703,133888,489,2024-10-01,Wrong Item,137385.08
6704,133989,4357,2026-02-24,Defective,4477.38
6705,134031,2557,2025-08-03,Wrong Item,1558.33
6706,134097,568,2025-09-16,Wrong Item,71726.38
6707,134099,5794,2025-12-27,Not liked,2390.92
6708,134135,4554,2025-01-29,Not liked,1825.82
6709,134141,2749,2024-12-29,Not liked,597.64
6710,134148,500,2026-02-02,Size issue,41375.62
6711,134150,5418,2025-08-27,Not liked,10871.04
6712,134168,502,2025-10-15,Defective,131333.03
6713,134258,3084,2025-11-04,Defective,471.96
6714,134287,4163,2024-12-19,Not liked,6756.78
6715,134351,1426,2024-06-09,Wrong Item,4535.19
6716,134383,515,2025-09-18,Defective,57761.88
6717,134410,3652,2024-01-27,Size issue,12893.37
6718,134415,2248,2025-06-06,Wrong Item,396.39
6719,134441,3751,2026-01-03,Wrong Item,1579.43
6720,134459,1586,2024-11-24,Size issue,17788.03
6721,134524,3831,2026-02-25,Size issue,4283.05
6722,134547,5807,2025-03-18,Size issue,8644.1
6723,134578,3307,2024-02-10,Not liked,11389.87
6724,134618,160,2025-12-05,Wrong Item,95841.01
6725,134663,3873,2024-02-22,Wrong Item,8895.6
6726,134675,3170,2025-11-11,Not liked,1353.83
6727,134700,1176,2024-04-06,Not liked,2323.68
6728,134705,4780,2025-04-28,Wrong Item,408.66
6729,134720,330,2024-09-04,Defective,50790.55
6730,134725,3159,2025-06-24,Not liked,1148.77
6731,134763,4111,2025-07-10,Not liked,3999.54
6732,134813,869,2025-07-04,Defective,4250.94
6733,134820,265,2024-05-29,Defective,38769.6
6734,134823,605,2025-03-07,Size issue,103913.03
6735,134825,3276,2024-08-26,Not liked,14119.99
6736,134846,4009,2025-07-04,Size issue,231.9
6737,134858,5433,2024-12-02,Defective,24086.93
6738,134888,3957,2025-10-24,Wrong Item,9277.74
6739,134907,3777,2024-08-09,Not liked,2824.92
6740,134911,4958,2024-05-06,Size issue,12220.62
6741,134921,1049,2025-07-18,Wrong Item,5286.94
6742,134985,3989,2024-11-04,Size issue,5924.29
6743,135010,4494,2025-04-02,Size issue,873.78
6744,135021,913,2026-01-09,Defective,7359.28
6745,135031,502,2024-01-21,Wrong Item,131333.03
6746,135047,5319,2025-07-30,Wrong Item,13722.43
6747,135054,1992,2024-09-14,Defective,15654.12
6748,135073,5560,2024-12-21,Wrong Item,44687.11
6749,135088,1312,2025-01-13,Size issue,3315.14
6750,135091,5128,2026-02-22,Defective,12219.0
6751,135095,838,2024-07-24,Size issue,7481.32
6752,135182,2881,2024-07-16,Size issue,1701.45
6753,135237,3804,2025-11-10,Wrong Item,8508.58
6754,135265,5630,2024-07-19,Wrong Item,22546.47
6755,135267,302,2024-04-09,Size issue,74031.01
6756,135273,2245,2026-02-21,Not liked,437.15
6757,135291,120,2025-06-10,Defective,8761.75
6758,135306,3302,2025-12-25,Not liked,12459.64
6759,135316,4195,2024-06-01,Size issue,212.44
6760,135334,5424,2024-05-14,Wrong Item,7267.16
6761,135350,1645,2025-02-22,Defective,5351.68
6762,135357,1294,2024-08-27,Not liked,8660.85
6763,135366,5000,2025-11-16,Size issue,13053.03
6764,135379,4407,2026-02-23,Defective,8720.76
6765,135381,793,2024-06-28,Wrong Item,7415.94
6766,135401,5216,2026-01-18,Defective,9414.54
6767,135420,3878,2025-08-09,Defective,9956.9
6768,135429,4604,2024-01-18,Defective,1914.34
6769,135430,3902,2024-10-22,Not liked,1594.07
6770,135436,2140,2024-10-01,Not liked,1285.97
6771,135451,676,2025-09-15,Not liked,3666.87
6772,135462,4509,2025-05-03,Size issue,992.84
6773,135484,2216,2024-06-20,Not liked,3111.61
6774,135508,3741,2024-10-26,Not liked,5266.65
6775,135533,3685,2024-03-26,Wrong Item,12308.51
6776,135571,4775,2025-08-10,Wrong Item,1682.92
6777,135580,1993,2025-08-03,Size issue,1630.52
6778,135618,4805,2024-05-26,Defective,784.81
6779,135637,5439,2025-10-11,Size issue,44184.06
6780,135642,5171,2025-06-10,Size issue,946.03
6781,135645,3566,2025-04-10,Wrong Item,12679.25
6782,135678,2558,2025-12-31,Wrong Item,4307.96
6783,135691,4460,2026-01-15,Size issue,126.82
6784,135719,2735,2026-02-27,Wrong Item,948.68
6785,135736,4650,2025-01-30,Size issue,521.06
6786,135741,825,2024-02-20,Wrong Item,4477.57
6787,135796,2062,2025-08-21,Wrong Item,1551.6
6788,135802,4573,2025-11-26,Wrong Item,196.26
6789,135811,1957,2026-02-06,Size issue,39948.64
6790,135827,5776,2024-01-16,Wrong Item,33555.57
6791,135839,874,2024-04-18,Size issue,500.58
6792,135847,1794,2024-10-02,Size issue,13268.94
6793,135850,2210,2025-06-13,Size issue,3307.4
6794,135957,1069,2024-02-05,Not liked,4261.23
6795,135981,4447,2025-06-05,Not liked,309.87
