return_id,order_id,prod_id,return_date,reason,refund_amount
4725,94534,5474,2024-01-28,Not liked,41188.46
2880,57751,3126,,Defective,148.73
2705,54424,4845,,Size issue,1003.94
5551,111257,1489,2025-01-17,Wrong Item,20318.81
1130,22714,5414,2026-01-19,Wrong Item,
1662,33589,3529,2024-11-17,Wrong Item,6618.59
5331,106593,3182,2025-12-14,Not liked,1275.0
193,3822,3827,2026-01-31,Wrong Item,1241.4
7251,144801,4405,2024-12-12,not liked,1197.7
4332,87449,308,2025-11-08,Not liked,117151.28
4549,91275,1210,2024-08-25,Defective,2801.49
1069,21596,507,,Not liked,104469.31
3711,74838,624,2025-01-16,Not liked,134295.25
3459,69560,723,2026-02-05,Defective,8403.85
6210,123660,1156,2024-09-13,Size issue,6205.53
3814,76733,598,2024-09-16,Wrong Item,138046.76
2265,45244,5704,2025-12-07,Wrong Item,14056.63
7255,144941,2325,2024-08-28,Wrong Item,1104.12
1525,30397,50,,Size issue,143578.09
5868,117511,4385,2024-09-11,not liked,1453.11
6883,137504,2250,2025-01-25,not liked,1883.93
3378,68091,1207,2025-03-30,Size issue,7251.19
5507,110164,2761,2024-06-03,Size issue,1631.88
3251,65280,4400,2024-08-26,,4953.96
2729,54781,4469,2025-06-22,Defective,1023.8
104,1739,3363,2025-05-23,Size issue,4418.31
4256,85947,4617,2025-11-22,Wrong Item,260.82
64,1062,1085,2025-07-08,,3544.69
4303,86760,2943,,Defective,1004.76
779,15588,2441,2024-05-27,Wrong Item,3990.04
3849,77484,3334,2025-02-24,Not liked,14714.6
1899,38332,2322,2026-02-09,Wrong Item,469.55
438,8550,5118,2024-06-07,Size issue,11779.09
5484,109703,1196,2024-01-30,Defective,
3583,72151,3890,2025-02-13,Defective,5637.37
2165,43328,258,,Size issue,26837.28
3078,61579,3530,2025-06-23,Defective,10270.42
3953,79673,5644,2025-10-13,Not Liked,45864.45
5015,100322,2938,2026-01-25,,596.41
2609,52504,5083,2025-07-09,Defective,2237.42
3101,62162,2774,2024-06-20,Not liked,471.85
2903,58313,3904,2025-11-18,Not liked,840.19
3930,78986,637,2024-02-04,Size issue,131351.26
4686,93863,4693,2024-03-03,Size issue,333.63
2519,50938,2823,2025-09-02,Size issue,1758.21
4295,86668,4661,2025-04-23,Size issue,1756.21
3727,75283,3624,2024-09-22,Wrong Item,1148.19
2540,51330,5424,2024-04-30,Defective,
2489,50436,3615,2024-07-10,Defective,
4184,84267,5473,,Defective,31499.27
7337,146617,5475,2025-08-09,Size issue,24348.55
397,7777,1867,2025-01-25,,10909.02
4647,93313,56,2025-05-07,Size issue,144478.19
1485,29574,3143,2025-11-29,Size issue,246.3
2772,55570,5631,2025-01-20,Defective,24803.47
4998,99970,5649,2025-01-04,Not liked,30908.91
6975,139144,5103,2025-08-12,Wrong Item,7493.36
6506,129739,5483,2026-01-03,Size issue,29705.1
280,5592,3975,2025-05-26,Wrong Item,5582.04
3330,67065,1150,2025-12-27,Size issue,869.0
7287,145509,5587,2025-03-29,Not liked,40365.26
5275,105315,5466,2024-04-27,Not liked,28708.92
20,293,4088,2024-10-20,,3811.83
2917,58592,2307,2026-01-19,Wrong Item,494.78
6464,128859,880,,Size issue,6796.42
5424,108374,151,2024-01-23,Not liked,
3488,70192,35,,Not liked,19545.23
6735,134825,3276,2024-08-26,Not liked,14119.99
2102,42010,116,2025-05-15,Not liked,90469.65
4164,83832,5057,2025-06-17,defective,13132.79
3460,69594,4654,2024-07-12,,1431.43
7045,140535,2758,2024-05-17,size issue,1074.93
1366,27439,2381,2025-10-08,Size issue,2831.92
3695,74506,4526,2024-06-15,Not liked,
6364,126720,400,2025-03-31,Size issue,18544.46
231,4664,3267,2025-08-18,Not liked,
5160,103128,973,2024-05-30,,4548.92
1632,32939,5346,2025-02-15,Wrong Item,2569.24
4782,95739,3196,2024-11-05,Not liked,
935,18984,3454,2025-08-29,Defective,1066.38
2502,50675,1976,2026-02-18,Defective,34244.64
1413,28169,166,2026-01-21,Not liked,
2994,59781,3202,,Defective,177.17
4875,97422,4621,2025-09-10,Wrong Item,640.66
4478,90161,2361,2025-05-23,Not liked,4845.03
2749,55182,5742,2024-04-03,Size issue,31942.66
1874,37774,5034,2025-08-02,Not liked,1283.7
1826,37079,1525,2025-12-28,Defective,12476.89
4188,84397,534,2024-04-24,Size issue,118009.79
2066,41510,3344,2025-10-25,Defective,5763.29
2299,45914,356,2024-02-04,Defective,22266.42
5325,106486,1953,2024-11-14,Size issue,39543.51
3136,62830,4863,2025-05-13,Not liked,1554.11
5505,110131,474,2025-03-04,Defective,136017.43
4234,85569,5200,2025-01-31,Defective,14396.63
1438,28738,2396,2024-06-13,Wrong Item,3549.08
4429,89326,961,2024-02-24,Wrong Item,8786.76
2318,46248,5126,2026-01-08,Defective,
1127,22639,1536,2026-02-24,Size issue,28277.75
2950,59153,2600,2025-11-20,Size issue,2212.49
2884,57827,4611,2024-09-08,Not liked,413.04
6455,128742,5049,2025-02-11,Wrong Item,
7271,145216,5807,2024-08-15,Size issue,8644.1
6886,137567,527,2024-02-05,Defective,78138.74
2646,53185,2948,2026-01-09,Defective,1796.5
6404,127548,5484,2024-01-23,defective,22172.79
6810,136160,4989,2024-03-16,Defective,
5600,112237,4634,2024-12-06,Not liked,1921.06
4154,83520,2430,2024-02-26,Defective,535.71
4351,87907,1166,2025-02-20,Wrong Item,8030.13
5908,118198,3253,2025-05-06,Size issue,616.08
2428,48798,4340,2024-04-20,DEFECTIVE,4772.78
4369,88310,3209,2024-02-07,WRONG ITEM,413.54
1623,32749,671,2025-04-29,Defective,3933.57
3628,73075,2622,2025-06-27,Wrong Item,310.36
4955,99047,4382,2025-05-30,Wrong Item,5748.79
6862,137060,3449,2024-10-05,Size issue,1093.98
2198,43903,2937,2025-08-20,Wrong Item,1018.43
7139,142508,107,,Wrong Item,63511.5
1692,34337,2834,2026-03-06,Not liked,1834.49
3463,69620,3884,2026-02-14,Size issue,3967.11
6078,121197,5699,2025-01-03,Not liked,5143.81
2716,54585,3624,2024-04-05,NOT LIKED,1148.19
60,991,3077,2025-03-08,Size issue,596.49
1805,36593,2104,2026-02-22,Defective,759.07
2529,51168,162,2025-01-05,Size issue,38464.36
6842,136687,5117,2024-12-14,Wrong Item,1301.2
4362,88185,2740,2025-03-16,Defective,1092.27
1356,27286,4484,2024-12-16,Wrong Item,252.05
4136,83098,3515,2025-03-06,Defective,618.61
3409,68694,5156,2025-01-17,not liked,6946.43
5190,103693,3285,2024-09-25,NOT LIKED,7454.97
543,10792,402,2025-07-20,DEFECTIVE,68686.64
6797,135989,1344,2025-11-22,Defective,3639.43
7035,140350,2454,2024-11-24,Not liked,2506.9
294,5890,4254,2024-04-27,Size issue,1225.5
239,4785,2164,2024-04-09,Size issue,3338.81
246,4948,1452,2024-06-02,Wrong Item,3721.93
546,10836,1205,2024-07-26,Size issue,1848.81
2372,47687,2631,2025-09-13,wrong item,
2064,41486,277,2025-04-25,Not liked,12276.23
2423,48678,1937,2025-02-25,SIZE ISSUE,21181.79
2346,46887,4125,2024-12-30,Wrong Item,7810.92
1647,33346,5694,2025-12-04,Wrong Item,17629.77
6387,127215,5709,2024-09-29,Not liked,26420.85
2158,43126,199,2024-12-09,Defective,24748.02
7498,149981,3698,2025-03-24,Defective,7200.96
3014,60122,3936,2025-06-27,Not liked,4731.18
1086,21872,3076,2024-03-28,Wrong Item,1906.65
3700,74568,2150,2026-01-24,Size issue,3217.68
339,6659,2758,2024-03-03,Defective,1074.93
6865,137164,3230,2025-11-26,Size issue,137.36
1023,20674,5728,2025-02-02,Defective,18368.04
196,3884,4245,2025-10-01,not liked,6787.61
5681,113680,2270,2024-05-15,Size issue,
5798,116001,5099,2024-10-14,Size issue,10532.7
439,8562,767,2025-10-29,Wrong Item,
624,12483,350,2025-02-25,Wrong Item,34498.55
5464,109238,474,2024-04-02,Size issue,136017.43
3705,74627,5656,2026-02-21,Wrong Item,12326.26
5434,108616,4782,2025-04-15,Defective,840.09
7443,148960,4013,2024-12-02,Not liked,9562.55
3743,75502,3770,2025-07-28,Defective,10510.62
5331,106593,3182,2025-12-14,Not liked,1275.0
6701,133861,1392,2025-11-11,Size issue,6610.91
4033,81126,66,2025-12-13,Defective,119306.01
4675,93616,4467,2025-05-22,Wrong Item,1572.71
4445,89629,1023,2024-12-09,size issue,8536.4
4375,88412,4518,2025-05-06,Not liked,1608.86
6357,126546,2042,2025-05-15,Wrong Item,2544.68
3049,61041,4038,2025-09-24,Defective,6994.17
2138,42674,3944,2025-08-14,Not liked,6440.28
1306,26150,534,2024-03-31,Wrong Item,118009.79
4005,80510,619,,Not liked,23854.25
3893,78463,4966,2025-12-27,Not liked,1559.3
6428,128091,3743,2025-09-07,Defective,11950.76
6274,125015,2056,,Defective,
6475,129232,3662,2025-03-28,Size issue,13548.42
2070,41548,5759,2025-07-11,Not liked,24488.36
5207,103977,1301,2025-06-09,SIZE ISSUE,7893.02
5262,105125,503,2024-03-28,Not liked,8777.41
6906,137915,4320,2025-04-29,Defective,9844.02
2277,45520,4949,2025-07-14,Not liked,1745.93
6668,132960,5083,2025-03-31,Not liked,2237.42
7441,148943,755,2024-02-20,Defective,5446.03
5282,105499,5381,2024-10-31,size issue,5821.92
5678,113614,2409,2024-01-31,,3806.68
1070,21599,5486,2024-03-31,Wrong Item,11586.95
6366,126749,3263,2025-02-19,Not liked,12707.55
357,6976,1390,2024-11-03,,1054.53
6174,122951,433,2025-07-08,Defective,11355.87
2744,55072,4365,2024-03-02,Not liked,4554.99
5783,115802,4751,2025-10-28,,954.99
216,4374,3405,2025-08-01,Size issue,922.19
4643,93280,2522,2024-02-27,Wrong Item,4039.15
2314,46140,1752,2024-05-07,Defective,39863.78
928,18804,4441,2024-07-11,Size issue,360.28
7055,140780,1733,,Size issue,
1576,31741,5272,2024-02-27,Defective,4096.67
7190,143500,5784,2024-12-01,Wrong Item,23803.93
2738,54946,1744,2024-04-25,Defective,32819.02
3353,67473,5306,2025-11-11,Defective,6729.31
337,6620,1771,2025-06-03,Wrong Item,17558.72
6084,121249,2081,2026-02-20,Wrong Item,
189,3751,1135,2025-03-10,Size issue,5783.1
482,9425,5578,2025-09-07,Size issue,27637.24
3171,63586,4791,2024-12-02,Not liked,207.65
7208,143875,3004,2025-10-31,,1408.25
1877,37860,5220,2024-05-03,Wrong Item,14225.82
575,11452,2331,2024-06-08,Size issue,3452.0
6479,129271,2077,2024-06-28,Size issue,171.35
1625,32782,1038,2025-07-10,Not liked,644.05
5383,107743,3485,2024-11-04,size issue,
3467,69710,865,2025-06-30,Wrong Item,2514.15
5479,109544,4380,2026-01-22,Defective,352.77
6477,129253,3611,2024-07-27,Size issue,9052.01
7495,149931,4024,2024-04-11,Wrong Item,579.08
6577,130998,1405,2025-05-29,Size issue,7595.97
537,10532,4620,2025-11-08,Wrong Item,1736.83
3755,75697,74,2025-06-28,Wrong Item,138316.48
3166,63480,2384,2025-08-03,Not liked,1697.51
2550,51570,5030,2024-07-19,Wrong Item,12581.49
1701,34530,5407,2026-01-01,Defective,5481.96
2985,59683,2340,2025-04-22,Size issue,1460.57
964,19468,2663,2026-01-06,Wrong Item,1975.84
2853,57241,1750,2025-10-02,Not liked,8903.87
213,4279,4059,2026-01-18,Not liked,1420.72
3677,74157,3077,2025-06-25,Not Liked,596.49
6507,129769,148,2024-05-08,Defective,109790.69
4367,88213,4398,2024-11-25,Defective,7595.66
7479,149642,5353,2025-11-19,Not liked,6294.2
4569,91724,64,2024-08-09,Size issue,113792.18
3688,74413,4271,2025-04-29,Size issue,2692.34
3434,69105,2315,2024-11-20,Not liked,1640.48
633,12696,2642,2025-02-22,,680.22
1131,22720,4591,2025-10-17,SIZE ISSUE,1041.64
1107,22160,2645,2025-10-11,Not liked,
1021,20640,2751,,Wrong Item,1510.94
6957,138858,2652,2024-03-12,Defective,697.99
224,4537,2709,2025-09-15,Defective,
857,17324,1890,2025-08-06,SIZE ISSUE,7042.36
7196,143591,651,2024-07-16,SIZE ISSUE,12637.52
3619,72864,3648,2024-03-27,Wrong Item,3356.57
6146,122396,815,2026-01-29,Not liked,2520.31
3505,70448,4391,2024-09-20,Defective,8856.95
6178,123004,3079,2024-03-05,Defective,315.23
4664,93503,4721,2025-05-17,Defective,1767.94
4209,84944,2799,2025-10-28,Not liked,480.71
3169,63571,5213,2024-06-23,Defective,14648.63
6612,131875,4995,2025-03-20,Not Liked,13972.93
3557,71542,3685,2024-12-23,Defective,12308.51
2186,43705,2788,2025-08-28,Not liked,1721.07
5529,110748,4322,2025-12-14,Not liked,9635.25
3978,79924,3343,2025-12-03,SIZE ISSUE,14194.16
1205,24221,3154,2025-03-15,Wrong Item,865.39
3064,61331,2732,2024-11-09,Not liked,867.91
4857,97115,5798,2025-08-19,Size issue,15055.03
1462,29127,1536,2025-06-28,Wrong Item,28277.75
4020,80899,5095,2024-12-20,Defective,14204.89
3284,66089,5596,2025-04-22,Defective,37505.12
4063,81790,3523,2025-06-30,size issue,1014.81
3669,73949,289,2025-10-06,Defective,48563.69
2089,41822,5703,2025-11-06,Defective,3229.11
5616,112497,3594,,Defective,10737.48
547,10848,81,2025-12-10,Wrong Item,112357.82
3163,63450,2331,2025-02-19,Defective,3452.0
3235,64740,4001,2024-10-26,Wrong Item,4181.64
1630,32851,4803,2024-07-03,Wrong Item,941.93
6765,135381,793,2024-06-28,Wrong Item,7415.94
3863,77830,1989,2025-03-22,Defective,28668.27
4038,81243,4080,2025-11-04,Wrong Item,4304.2
7280,145371,5627,2024-12-18,Defective,24118.62
6336,126099,5026,2025-08-31,Size issue,9657.29
541,10619,3415,2024-06-01,Size issue,10161.34
7189,143482,1214,2024-06-20,Wrong Item,492.9
6520,130102,610,2025-11-28,Defective,6877.66
1367,27442,4203,2025-07-23,Wrong Item,3055.67
4853,96977,5630,2024-05-12,Size issue,22546.47
3557,71542,3685,2024-12-23,Defective,12308.51
5570,111644,1020,2025-11-24,Wrong Item,6106.31
7060,140891,1130,2024-12-08,Size issue,4698.45
5324,106467,1336,2025-10-25,Defective,6753.69
823,16632,4078,2024-08-26,Wrong Item,977.88
6301,125529,3397,2025-02-24,Defective,13794.56
16,228,4766,2024-01-21,Not liked,1843.13
4319,87180,2237,2024-11-11,Wrong Item,1373.69
6358,126616,1240,2025-08-14,Wrong Item,6443.38
7332,146486,3119,2025-07-02,Not liked,140.94
3642,73409,4258,2025-02-08,Wrong Item,9628.6
5749,115110,5266,2024-07-04,Not liked,5697.76
2472,49976,555,2025-09-19,Not liked,22435.8
5851,117146,5308,2025-04-16,Defective,1880.48
646,12978,2987,2025-03-18,Not liked,
2261,45103,562,2025-04-23,Not liked,134959.87
3095,62000,5779,2025-05-29,Size issue,27761.63
1268,25542,5695,2025-07-01,Not liked,34622.43
3131,62768,2664,2024-05-05,Defective,402.43
923,18683,5498,2024-04-19,not liked,24474.49
2859,57452,4193,2025-09-04,Not liked,1277.94
2746,55124,5710,2024-05-08,Size issue,35424.7
5755,115293,4832,2024-12-11,Wrong Item,310.64
3840,77264,3663,2025-11-05,Not liked,4879.81
4453,89763,1668,2025-03-31,Size issue,21241.69
3285,66096,3823,2025-08-07,,2762.52
3468,69727,3326,2025-05-11,Defective,5431.72
2797,56152,5144,2024-12-10,Size issue,5406.33
1468,29231,2577,,Wrong Item,2939.41
3616,72784,5725,2025-10-03,Size issue,13555.49
1,9,3641,,Not Liked,978.31
4060,81737,336,2025-10-23,Wrong Item,59852.81
5695,114064,2241,2025-06-08,Not liked,4376.99
5984,119474,3808,2025-08-22,Defective,4449.61
3826,76968,2630,2026-02-16,Size issue,439.52
257,5174,1213,2024-07-05,,6574.28
5915,118390,2544,2025-12-24,Size issue,2056.7
5298,105982,4345,2025-04-26,Wrong Item,7544.16
6604,131596,1123,2024-08-23,Defective,6206.87
6294,125479,93,2025-05-20,Defective,43616.33
88,1517,3520,2024-07-11,Defective,
936,19042,537,2024-03-02,Defective,17935.55
5311,106322,2762,2024-05-27,Not liked,247.1
934,18965,1853,2024-10-27,Defective,14356.0
5392,107938,1876,2024-10-03,Defective,28956.35
1445,28881,1506,2024-01-28,Defective,22519.46
3682,74346,1542,2025-08-28,,1418.37
4143,83320,5455,2024-01-16,Defective,11143.07
2498,50658,3113,2025-03-08,Not liked,1771.41
822,16620,1439,2025-02-23,Size issue,827.91
7219,144059,1047,2024-06-26,Defective,4012.96
4637,93036,3280,2025-12-06,Defective,4779.47
171,3128,5788,2025-01-27,Wrong Item,37501.24
6051,120613,2337,2025-07-19,Not liked,4874.75
3071,61412,2320,2025-07-25,Defective,812.24
3420,68864,5530,2025-01-03,Wrong Item,39562.56
5319,106440,4855,2024-12-18,Not liked,
453,8850,3771,2024-02-10,Size Issue,2682.66
6432,128144,3643,2026-02-19,Wrong Item,5962.17
1474,29365,4896,2024-09-30,Wrong Item,13586.35
6706,134097,568,2025-09-16,Wrong Item,71726.38
6576,130970,1464,2024-11-11,Not liked,2795.27
3116,62441,2627,2025-06-24,Size issue,1617.95
1184,23660,620,2025-04-07,Wrong Item,138991.23
7294,145671,5705,2024-07-15,Defective,7133.07
922,18667,5094,2025-06-14,Not liked,7916.89
3913,78720,2299,2026-02-12,Size issue,1924.75
4519,90708,5579,2024-02-17,WRONG ITEM,12261.44
7303,145872,457,2024-05-10,Not liked,48678.98
4615,92694,66,2025-12-24,Defective,119306.01
6758,135306,3302,2025-12-25,Not liked,12459.64
6788,135802,4573,2025-11-26,Wrong Item,196.26
5633,112807,1312,2024-03-27,Not liked,3315.14
6243,124414,5501,2024-07-10,Not liked,44445.54
6465,128909,2922,,Wrong Item,77.48
2283,45724,2826,2024-09-26,Defective,441.61
3033,60609,5050,2024-12-20,Not liked,2272.27
6199,123473,5714,2024-03-13,Size issue,8103.74
296,5937,4198,2025-12-03,Wrong Item,5045.98
175,3184,102,2025-09-25,Defective,8052.54
5755,115293,4832,2024-12-11,Wrong Item,310.64
3493,70280,5718,2024-12-21,Defective,16032.52
5608,112340,2456,2025-10-22,Size issue,1190.69
431,8396,2278,2026-01-22,defective,1110.25
4401,88901,5159,2025-12-13,Not liked,5936.85
6421,127978,5448,,Defective,2897.33
5977,119375,4343,2024-04-03,Defective,9448.48
4123,82796,1191,2025-10-17,Defective,7053.76
5819,116343,5374,,Size issue,10680.01
2402,48344,2773,2025-02-09,Size issue,1688.32
6497,129584,1339,,Wrong Item,1853.01
433,8407,5614,2026-02-17,Size issue,2300.22
7049,140655,2878,2025-05-06,Size issue,414.85
1552,31126,507,2024-07-01,Not liked,104469.31
1384,27685,4316,2025-06-05,,5203.23
4795,95945,5479,2026-02-22,Defective,17090.89
1449,28903,3170,2024-04-30,Not liked,1353.83
2193,43828,5780,2025-01-17,Size issue,48657.41
4500,90469,2888,2024-06-26,Not liked,1461.67
2359,47367,2856,2025-01-21,Not liked,1501.04
7089,141360,87,,Wrong Item,129021.43
5870,117595,375,2025-01-23,Defective,138362.0
1584,31951,1064,2025-02-05,Wrong Item,3756.46
275,5497,4190,2024-05-09,Wrong Item,8219.25
573,11434,2095,2024-10-14,Not liked,1148.69
7097,141543,2380,,Not liked,3166.35
6784,135719,2735,2026-02-27,Wrong Item,948.68
3888,78343,86,,Not liked,12835.67
4003,80468,5507,,Not liked,20249.92
6776,135571,4775,2025-08-10,wrong item,1682.92
3751,75627,489,2025-04-22,Wrong Item,137385.08
4625,92759,1141,2024-09-07,Not liked,3815.19
7226,144135,1467,2025-12-17,Size issue,6343.33
6585,131210,399,,Wrong Item,25426.4
202,4027,4603,2024-07-24,Not liked,805.28
4786,95825,5741,2024-11-12,Defective,42272.1
1673,33937,334,2025-10-19,Defective,99650.36
3045,60996,3807,2025-11-12,Not liked,6426.44
2438,49131,3435,2024-09-10,Size issue,13879.01
26,396,729,2026-01-12,Wrong Item,594.52
6289,125432,1823,2025-06-28,Defective,29129.9
1512,30150,4695,2024-08-04,Wrong Item,621.86
3891,78453,4341,2024-03-22,defective,7209.03
1157,23143,4400,2024-02-15,Wrong Item,4953.96
700,13921,447,2025-09-09,Wrong Item,48343.28
6288,125424,508,2026-02-12,Not liked,53116.07
3635,73200,1566,2025-10-08,Size issue,16510.72
4150,83462,2299,2025-08-03,Wrong Item,1924.75
4082,82093,4670,2025-03-01,Size issue,1028.07
7091,141475,5468,2025-12-09,Wrong Item,14782.22
5126,102510,652,2026-02-13,Wrong Item,92428.05
5493,109864,1664,2026-01-30,Size issue,36931.96
6582,131137,1415,2025-07-02,Not liked,4836.31
6141,122246,4099,2024-02-05,Wrong Item,2029.51
522,10332,1059,2024-10-23,Wrong Item,9548.08
2218,44357,3739,2025-11-20,Defective,9360.49
787,15814,4065,2026-02-02,Not liked,3078.36
6022,120131,116,2024-03-08,Defective,90469.65
904,18294,5811,2024-03-14,Defective,36442.04
6980,139216,663,2024-02-16,Not liked,3022.29
759,15168,715,2024-11-30,Defective,401.83
1228,24675,4212,2025-10-21,Wrong Item,2772.53
1101,22108,5241,2025-03-17,Not liked,6237.65
6467,128937,4579,2024-08-05,Wrong Item,1017.26
5460,109142,3398,2024-12-04,Defective,12750.17
183,3498,5806,2025-01-12,Wrong Item,32927.08
3345,67311,2502,2025-11-14,Wrong Item,601.62
1740,35308,4722,2025-09-19,Not liked,1907.33
3796,76409,3801,2026-01-02,Defective,12506.63
1254,25241,3578,2025-08-09,Wrong Item,11561.56
2555,51665,4554,2025-09-03,Defective,1825.82
3231,64613,2019,2025-07-12,,
6709,134141,2749,2024-12-29,Not liked,597.64
1106,22155,255,2024-06-10,Size issue,136536.86
6091,121378,5234,2024-12-15,Not liked,3587.93
4614,92686,3983,2025-04-18,Wrong Item,3301.96
1559,31311,667,2024-07-31,Not liked,
6106,121644,3006,2024-10-17,Defective,617.81
4580,91841,5524,2025-03-18,not liked,40980.14
1975,39720,5303,2026-02-22,Wrong Item,10275.39
3359,67673,4012,2024-07-01,Size issue,3114.15
6769,135430,3902,2024-10-22,Not liked,1594.07
3350,67423,1352,2026-02-17,Defective,784.65
4745,94898,1610,2024-11-18,Wrong Item,21156.37
4314,87072,4802,2025-09-27,Wrong Item,242.37
3283,66006,1191,2024-04-27,Size issue,7053.76
6479,129271,2077,2024-06-28,Size issue,171.35
4953,99008,5015,2025-09-01,Wrong Item,9421.97
2494,50609,1575,,Wrong Item,37009.7
1757,35565,4339,2024-09-04,Defective,2822.22
3890,78410,1826,2024-08-09,Wrong Item,18447.0
2836,56929,926,2025-09-05,Not liked,5422.5
7363,147219,5649,2025-08-29,Size issue,30908.91
2591,52187,1454,,Not liked,321.88
3623,72938,5661,2025-01-24,Size issue,14626.63
3194,63915,2295,2026-01-10,Not liked,3091.53
1434,28650,3083,2024-07-11,Size issue,760.06
6246,124506,4476,2025-08-08,Wrong Item,1318.55
1640,33144,1004,2025-05-16,Size issue,1652.68
6859,137015,5391,2024-02-16,,13465.14
3157,63342,3047,2024-06-13,Size issue,1773.89
3036,60797,4721,2025-02-04,Not liked,1767.94
4634,92949,904,2024-11-30,Not liked,4071.75
1163,23224,2106,2025-02-22,wrong item,2074.09
301,6050,2173,2024-07-31,Wrong Item,1071.52
2415,48527,4531,2024-08-13,Size issue,528.73
2603,52420,5721,2025-10-09,Size issue,41290.15
6861,137020,1924,2025-10-20,Wrong Item,6779.97
7494,149921,1453,2024-10-29,Defective,9173.17
6955,138817,2658,2025-10-19,Size issue,1544.98
6227,124041,3512,2025-05-25,Size issue,3816.51
4174,84073,1585,2024-01-23,Size issue,7387.45
1977,39744,4245,2025-06-30,wrong item,6787.61
6496,129565,2174,2025-01-16,Defective,3906.88
1816,36877,2842,2025-07-04,Not liked,864.41
7266,145152,3949,2025-01-13,Size issue,2344.96
4917,98289,4156,2025-12-13,Wrong Item,6762.6
2414,48515,2072,2026-03-03,Wrong Item,4675.32
5183,103568,1101,2024-01-30,Defective,4950.48
2510,50747,4812,2025-11-07,Wrong Item,1526.17
6716,134383,515,2025-09-18,Defective,57761.88
3610,72651,1624,2024-11-15,Not liked,38570.59
2440,49208,1276,2025-02-05,Defective,2138.35
4714,94325,1006,2025-12-22,Wrong Item,7660.94
1050,21190,3790,2025-01-24,Defective,2200.78
1706,34685,3328,2024-12-06,WRONG ITEM,11746.39
1675,33999,3919,2026-01-27,wrong item,
2363,47451,3565,2024-07-14,Not liked,10186.3
2537,51284,3959,2026-01-08,,565.16
1948,39206,4185,2025-08-28,Wrong Item,5345.65
114,2049,2469,2025-01-20,Wrong Item,4895.01
1466,29217,1654,2024-09-22,Wrong Item,10178.08
3870,78008,3975,2025-11-07,Wrong Item,5582.04
1182,23651,1,2024-03-17,Not liked,140622.17
4945,98820,5197,2024-04-11,Size issue,1471.64
4059,81670,2616,2025-12-05,Size issue,1041.61
2419,48597,1671,2025-12-08,Wrong Item,26067.72
4156,83627,2264,2025-10-06,Defective,713.42
4042,81356,3327,2025-01-04,Wrong Item,11965.71
1481,29476,5717,2025-07-07,Size issue,11983.84
5490,109811,242,,Not liked,146262.54
2651,53313,5754,,Size issue,2958.83
2071,41567,1062,2025-09-07,Wrong Item,1893.15
681,13611,2355,2025-01-01,Not liked,774.31
3534,71035,1386,2025-12-23,size issue,4926.95
7101,141607,2989,2025-05-16,Not liked,1640.21
173,3150,5284,2026-03-03,Wrong Item,
3783,76166,2312,2024-08-22,Wrong Item,4117.64
2331,46405,1121,2024-05-09,Defective,5731.19
5277,105335,3251,2024-08-28,Not liked,701.34
2647,53198,1499,2024-05-19,Size issue,24813.74
5739,114996,5087,2025-10-29,Defective,
1822,37030,4774,,not liked,1101.77
1868,37689,219,2024-06-26,Not liked,85425.29
5428,108482,435,2024-08-12,Wrong Item,68216.66
2546,51470,836,2024-01-17,Wrong Item,6761.61
4525,90780,2219,2024-05-26,Wrong Item,2668.49
4734,94671,2087,,not liked,3183.77
7029,140179,2969,2024-04-30,Defective,1413.2
4775,95633,4734,,Wrong Item,167.97
3966,79794,4856,2024-12-21,Defective,177.28
2373,47693,4315,2025-12-31,Defective,9036.45
446,8714,817,2026-01-16,Defective,9437.21
3249,65134,1872,2025-10-18,Not liked,2466.75
6502,129653,5437,2024-05-28,Size issue,48573.57
1915,38576,3816,2024-10-28,Size issue,4705.33
6864,137155,2127,2026-01-01,Not liked,2393.34
400,7793,4216,2025-05-03,Size issue,6898.2
477,9342,4946,2025-12-03,Size issue,14525.13
1123,22577,5192,2024-01-29,Not liked,8957.56
4790,95894,106,2024-01-10,Defective,127683.87
6746,135047,5319,2025-07-30,Wrong Item,13722.43
7470,149511,1148,2025-06-18,Wrong Item,
1599,32352,20,,NOT LIKED,30443.51
2199,43951,3400,2024-03-25,wrong item,12984.39
258,5191,706,2024-09-26,Wrong Item,4813.6
2918,58635,2388,2024-06-09,Wrong Item,2667.43
518,10246,5179,2025-12-20,Size issue,11712.63
1994,40095,198,2025-09-12,Defective,1075.06
5677,113577,110,2024-03-29,size issue,112861.56
4157,83661,3729,2025-06-02,,14344.8
1016,20519,1887,2025-05-25,Defective,1975.21
5496,109901,4259,2025-10-24,not liked,3276.55
2953,59220,2137,2025-09-02,Wrong Item,1922.52
304,6113,1387,2025-08-13,NOT LIKED,9047.15
1054,21302,3907,2025-03-08,Size issue,8666.59
3265,65551,4292,2024-06-20,Wrong Item,8453.05
1011,20428,4196,2024-12-14,Not liked,8601.39
3017,60247,3815,2024-08-28,Not liked,3894.59
2855,57352,1012,2025-04-28,Not liked,3354.51
5090,101891,3464,2025-06-11,Wrong Item,10573.8
5070,101431,2167,2025-01-13,Not liked,
1770,35801,5637,2025-12-07,Wrong Item,40763.43
7028,140147,4796,2025-12-23,Size issue,1693.9
575,11452,2331,2024-06-08,Size issue,3452.0
2768,55526,5039,2024-09-18,Not liked,13921.43
6498,129590,2339,2024-04-25,Not liked,
