shipment_id,supplier_id,warehouse_id,product_id,quantity,shipped_date,arrival_date,status
924,75,4,3658,214.0,2024-02-16,2024-02-24,In Transit
1439,38,1,3061,292.0,2025-08-12,2025-08-14,Received
1608,88,4,1536,447.0,2025-03-09,2025-03-14,In Transit
1572,24,3,5463,831.0,2024-07-01,2024-07-03,Received
1113,36,2,5227,873.0,2025-09-25,2025-10-08,Received
1410,80,1,1910,895.0,2024-06-19,2024-06-27,received
1069,40,3,3230,467.0,2024-11-27,2024-12-05,received
1408,28,1,2546,426.0,2025-11-10,2025-11-19,Received
210,23,4,3289,356.0,2024-06-11,2024-06-14,Received
1774,91,3,883,78.0,2024-09-02,,Received
1987,16,2,5158,987.0,2024-12-17,2024-12-20,Received
573,57,3,789,402.0,2025-09-21,2025-09-27,Delayed
1088,81,3,296,748.0,2025-04-06,2025-04-10,Received
1712,16,4,4860,165.0,2024-09-25,2024-10-07,Received
1194,81,1,587,348.0,2025-01-06,2025-01-14,Received
1130,74,4,4171,260.0,2025-01-20,2025-01-22,Received
1445,59,3,1715,242.0,2025-07-28,2025-08-06,In Transit
247,34,3,2110,790.0,2024-02-20,,Received
331,49,3,3359,155.0,2025-11-29,2025-12-12,Received
1786,34,5,2445,135.0,2024-04-11,2024-04-16,Received
687,29,2,2430,747.0,2024-12-17,2024-12-24,Received
1103,20,1,5486,899.0,2024-05-30,2024-06-09,Received
1056,68,3,1686,88.0,2025-09-16,2025-09-20,Received
1171,27,1,2844,494.0,2024-08-02,2024-08-09,In Transit
1907,84,3,1446,305.0,2025-11-11,2025-11-24,Received
29,81,4,3346,809.0,2024-09-22,2024-09-25,Received
1864,4,3,2032,681.0,2024-06-14,2024-06-27,
948,36,2,1994,269.0,2024-08-26,2024-08-28,Received
1356,31,5,3512,,2025-08-08,2025-08-17,Received
1480,82,4,5788,534.0,2024-09-18,2024-09-24,In Transit
1394,35,5,277,229.0,2026-01-01,2026-01-11,In Transit
127,58,3,216,157.0,2024-10-22,2024-10-24,Received
800,54,2,4801,,2025-08-07,2025-08-20,Received
810,43,2,238,352.0,2025-10-10,2025-10-12,Received
698,80,2,5297,998.0,2025-07-31,2025-08-13,Received
436,2,4,5030,414.0,2025-12-22,2026-01-04,Received
751,84,4,2313,644.0,2024-05-16,2024-05-28,
933,86,3,5244,51.0,2025-01-22,2025-01-31,Received
1950,81,5,4129,495.0,2024-04-15,2024-04-27,Received
1085,18,2,3039,,2025-01-27,2025-01-31,Received
1156,18,1,5111,57.0,2025-08-04,2025-08-14,Received
568,49,4,3075,853.0,2025-10-03,2025-10-13,Received
1340,15,5,4378,549.0,2025-07-15,2025-07-25,
1374,35,1,5100,114.0,2024-06-21,2024-06-23,Received
163,91,2,126,800.0,2024-09-22,2024-10-02,Received
1629,36,2,5284,614.0,2025-01-25,2025-01-28,Received
1211,79,1,3999,256.0,2025-01-29,2025-02-01,
1124,79,1,3855,177.0,2024-09-21,2024-09-28,Received
1837,34,5,5110,663.0,2026-01-03,2026-01-05,Received
1413,86,4,1266,237.0,2024-09-23,2024-10-01,Received
394,50,5,3223,643.0,2025-07-01,2025-07-13,
1483,82,1,1297,463.0,2024-03-25,2024-04-06,Received
1194,81,1,587,348.0,2025-01-06,2025-01-14,Received
1014,6,3,3927,105.0,2024-04-28,2024-05-07,Received
1486,67,4,2807,642.0,2025-06-25,2025-06-30,Received
1553,89,3,4892,734.0,2024-11-02,2024-11-10,Received
1806,65,2,2833,162.0,2025-07-20,2025-07-31,RECEIVED
885,84,4,232,375.0,2024-06-21,2024-06-25,Received
1604,53,2,5097,456.0,2026-02-04,2026-02-10,In Transit
986,72,5,2913,311.0,2024-06-17,2024-06-22,In Transit
712,89,5,4371,,2024-04-10,2024-04-12,
1306,71,4,5207,365.0,2024-07-23,2024-07-31,Received
771,60,2,2116,66.0,2025-04-13,2025-04-24,Received
210,23,4,3289,356.0,2024-06-11,2024-06-14,Received
1653,5,3,3589,935.0,2024-04-28,2024-05-02,Received
1146,31,5,19,449.0,2024-12-27,2025-01-06,In Transit
843,31,5,4919,104.0,2024-03-16,2024-03-19,Received
1500,11,1,5554,784.0,2024-03-03,2024-03-08,Received
299,49,3,5396,696.0,2024-08-03,2024-08-10,In Transit
326,78,3,5527,675.0,2024-09-10,2024-09-17,Received
221,89,3,2124,563.0,2024-10-11,2024-10-13,Received
1312,68,5,473,363.0,2025-06-20,2025-06-22,Received
1842,12,1,4727,399.0,,,Delayed
1398,11,3,5722,510.0,2024-10-24,2024-10-30,In Transit
976,2,1,5614,86.0,2025-08-09,2025-08-18,Received
164,82,1,1192,573.0,2025-07-05,2025-07-09,Received
1744,43,1,2035,467.0,2026-01-29,2026-02-04,Received
298,73,4,3636,278.0,2024-08-12,2024-08-24,Received
392,7,2,2082,70.0,2024-07-26,2024-07-30,Received
113,91,5,2002,922.0,2025-04-05,2025-04-08,Received
1559,2,3,4701,762.0,2025-03-05,2025-03-14,received
449,26,5,5673,480.0,2026-01-09,2026-01-17,In Transit
1207,70,4,414,705.0,,2024-06-11,In Transit
1133,30,5,1735,93.0,2025-10-24,2025-11-05,Received
394,50,5,3223,643.0,2025-07-01,2025-07-13,
820,42,1,4209,,2025-05-27,2025-05-30,Received
952,24,5,4482,967.0,,2024-03-13,Delayed
1019,17,3,1677,294.0,2026-01-13,2026-01-16,Received
1921,69,2,1207,759.0,2024-12-11,2024-12-15,Received
1622,28,4,2448,616.0,2026-01-06,2026-01-17,Delayed
1430,9,3,1371,660.0,2025-03-19,2025-03-30,In Transit
706,25,4,2960,240.0,2026-01-27,2026-01-31,Received
1335,39,4,1798,392.0,2024-05-29,2024-06-05,Received
444,64,4,1248,659.0,2025-08-06,2025-08-09,Received
397,28,1,3668,134.0,,2025-03-17,Received
1560,47,5,3909,638.0,2024-08-14,2024-08-17,RECEIVED
1144,41,4,5589,483.0,2024-04-18,2024-04-21,In Transit
192,76,2,4270,551.0,2025-11-10,2025-11-19,In Transit
1704,50,4,1993,246.0,2024-08-25,2024-09-07,
1191,30,4,3059,348.0,2025-06-20,2025-06-22,Received
873,77,2,5668,725.0,2024-12-22,2024-12-30,Received
1037,42,3,2346,507.0,2025-01-16,2025-01-29,In Transit
370,43,5,4167,65.0,2025-06-10,2025-06-16,
1828,8,2,1055,505.0,2024-12-25,2025-01-07,Received
256,70,1,5163,178.0,2024-09-21,2024-09-26,In Transit
188,3,2,758,122.0,2025-10-29,2025-11-09,Received
1519,37,2,1181,538.0,2024-03-15,2024-03-26,Received
1906,68,3,5140,577.0,2025-06-23,,Received
362,63,1,1842,571.0,2025-05-28,2025-05-30,Received
1896,31,5,931,683.0,2024-04-05,2024-04-16,Received
31,80,4,4991,863.0,2025-05-24,2025-06-04,Received
111,85,4,485,,2024-10-16,2024-10-21,In Transit
1873,45,1,2300,998.0,2025-08-09,2025-08-13,Received
929,2,1,5217,550.0,2024-06-17,2024-06-28,Received
1869,36,4,3512,759.0,2026-01-29,2026-02-01,Received
817,26,1,3645,167.0,2025-03-26,2025-04-05,Received
1732,4,5,176,454.0,2025-04-20,2025-04-24,Received
862,14,5,412,459.0,2025-07-20,2025-08-02,Received
1372,12,2,4605,448.0,2025-02-17,2025-03-02,In Transit
1077,59,3,2113,206.0,2025-05-15,2025-05-24,Received
1854,34,1,3948,129.0,2025-05-10,2025-05-21,received
792,37,3,1596,131.0,2024-11-20,2024-11-27,In Transit
1012,75,2,3996,552.0,2024-10-21,2024-10-30,Received
99,57,4,5299,543.0,2024-05-02,2024-05-13,Received
981,3,3,467,767.0,2026-01-22,2026-01-25,Received
1115,74,1,3264,157.0,2025-09-04,2025-09-11,Received
947,12,2,5654,970.0,2025-07-12,2025-07-18,Received
793,23,2,3276,983.0,2024-06-19,2024-06-28,Received
1504,71,4,2479,342.0,2025-08-30,2025-09-01,Received
1590,17,1,544,347.0,2025-08-28,2025-09-04,Received
1186,50,3,5709,535.0,2024-02-28,2024-03-04,Received
1128,53,2,1649,302.0,2024-06-20,2024-06-24,Received
17,78,5,1490,324.0,2025-07-11,2025-07-19,delayed
1811,43,1,4038,887.0,2026-01-06,2026-01-11,Received
341,16,3,2809,,2025-08-27,2025-08-30,RECEIVED
830,31,4,5735,481.0,2024-03-07,2024-03-15,In Transit
1433,33,1,1891,649.0,2025-10-12,2025-10-19,Received
1472,20,3,1730,561.0,2025-06-12,2025-06-17,Received
1548,44,4,791,314.0,,2025-11-17,Received
147,84,2,121,868.0,2024-07-08,2024-07-11,
546,71,2,4489,906.0,2025-05-04,2025-05-07,
635,47,1,3947,261.0,2025-10-22,2025-10-28,received
955,25,5,4286,175.0,2024-04-27,2024-04-30,In Transit
918,36,1,1541,87.0,2025-04-05,2025-04-17,Delayed
726,8,3,3052,547.0,2025-04-21,2025-05-03,received
1544,53,3,4042,643.0,2025-07-07,2025-07-20,Received
645,34,5,2171,955.0,2024-08-06,2024-08-19,Received
56,29,5,1168,95.0,2025-12-17,2025-12-26,Received
904,10,2,427,651.0,,2024-10-30,Received
871,69,5,4455,962.0,2025-03-14,2025-03-25,Received
249,36,5,1753,178.0,2026-01-17,2026-01-27,Received
81,24,1,4625,571.0,2024-05-05,2024-05-12,Received
564,43,1,3450,463.0,,2025-12-22,Received
281,78,3,445,208.0,2025-06-23,2025-06-29,Received
1237,68,2,923,945.0,2024-10-26,2024-11-05,Received
479,85,1,2908,,2025-10-05,2025-10-14,Received
1931,24,5,3468,912.0,2025-06-13,2025-06-25,Received
513,30,5,2311,372.0,2024-04-19,2024-04-21,Received
1792,54,5,5462,813.0,2024-07-11,2024-07-18,Received
808,91,2,1248,824.0,2025-08-27,2025-08-31,Received
1738,18,4,751,336.0,2025-05-10,2025-05-16,Received
1400,7,5,3208,,2025-06-11,2025-06-21,In Transit
1315,71,5,111,267.0,2025-08-23,2025-09-02,Received
283,43,5,5710,209.0,2025-05-31,2025-06-03,Received
653,83,4,3499,253.0,2025-10-12,2025-10-22,Received
1147,74,3,1068,828.0,2024-02-21,2024-02-29,Received
278,87,5,737,973.0,2025-01-10,2025-01-17,Received
157,51,2,2656,454.0,2026-02-03,2026-02-13,Received
1668,54,3,722,297.0,2025-04-10,2025-04-15,Received
470,26,5,4371,562.0,2024-12-13,2024-12-16,Received
447,2,2,320,284.0,2025-05-22,2025-05-24,Received
605,80,4,2067,782.0,2024-06-30,2024-07-07,Received
1861,52,2,1914,902.0,2024-11-03,2024-11-09,Delayed
124,62,3,3400,,2024-02-15,2024-02-27,Received
1589,28,3,4203,244.0,2024-07-22,2024-07-25,
557,49,3,2109,801.0,2024-12-15,2024-12-28,Received
452,47,3,2920,535.0,2024-12-01,2024-12-05,Received
679,74,2,575,755.0,2025-11-15,2025-11-22,Received
498,11,1,2993,220.0,,2024-06-24,Received
1452,83,1,3221,273.0,2025-03-22,2025-03-29,Received
1745,85,1,4904,674.0,2024-08-17,2024-08-29,Received
1271,66,2,716,513.0,2026-01-17,2026-01-25,received
1222,46,1,3437,452.0,2024-06-11,2024-06-23,Received
1746,64,5,280,276.0,2025-10-06,2025-10-10,Received
28,56,5,1618,205.0,2025-11-18,2025-11-20,Received
1449,71,1,1985,464.0,2024-07-03,2024-07-14,IN TRANSIT
1649,53,2,168,520.0,2024-08-16,2024-08-21,Received
502,70,2,733,556.0,2025-08-12,2025-08-17,Received
1347,47,5,560,105.0,2025-04-27,2025-05-09,In Transit
509,79,5,1799,625.0,2025-06-16,2025-06-21,RECEIVED
579,64,2,3899,179.0,2024-07-28,2024-08-02,Received
1270,24,1,5404,764.0,2025-10-19,2025-10-28,Received
296,58,2,4999,644.0,2025-07-31,2025-08-03,Received
1267,19,2,3124,832.0,2024-03-08,2024-03-11,Received
88,43,2,5516,231.0,2025-10-22,2025-10-31,Received
1401,78,2,4707,577.0,2025-05-24,2025-05-26,Received
696,45,3,958,212.0,2025-03-05,2025-03-09,Received
1049,25,3,5222,786.0,2024-12-21,2024-12-29,RECEIVED
358,76,4,3436,431.0,2025-02-27,2025-03-10,Received
1460,46,5,2822,763.0,2025-03-17,2025-03-26,Received
1798,69,2,3150,807.0,2025-05-08,2025-05-14,Received
1542,75,1,2098,289.0,2024-02-28,2024-03-09,
1094,26,1,23,611.0,2024-10-18,2024-10-22,Received
1803,30,2,1038,784.0,2025-11-27,,Received
614,62,3,3594,858.0,2024-12-20,2024-12-30,In Transit
1367,48,3,4732,355.0,2025-06-12,,Received
1235,32,3,4831,144.0,2025-08-20,2025-08-26,Received
1324,62,1,5414,350.0,2025-11-05,2025-11-18,Received
1967,9,1,5318,803.0,2025-10-27,2025-11-08,In Transit
1442,59,3,2645,871.0,2024-04-20,2024-04-28,Received
1656,78,2,3176,430.0,2024-08-01,2024-08-13,RECEIVED
1054,89,2,1588,258.0,2025-01-13,2025-01-16,
858,9,4,3472,302.0,2024-12-04,2024-12-14,Received
1121,41,1,4095,141.0,2025-07-07,2025-07-20,Delayed
524,42,5,1498,894.0,2024-09-20,2024-09-27,In Transit
7,5,3,2882,569.0,2024-10-16,2024-10-22,
1281,62,2,2105,931.0,2025-03-28,2025-04-09,Delayed
156,12,1,4977,124.0,2024-12-15,2024-12-18,Received
1872,6,4,2232,293.0,2024-03-16,2024-03-24,Received
519,39,3,5043,848.0,2024-06-08,2024-06-10,Received
722,57,3,5566,861.0,2025-04-14,2025-04-21,Received
1552,80,5,3266,173.0,2025-04-23,2025-05-05,Received
105,41,4,5785,967.0,2025-07-05,2025-07-11,Received
261,18,4,2116,786.0,2025-12-09,2025-12-19,Received
731,78,1,744,589.0,2024-12-16,2024-12-20,Received
1010,32,5,624,889.0,2025-03-24,2025-03-26,
257,22,1,2051,822.0,2024-02-21,,In Transit
704,16,3,1656,291.0,2026-02-13,2026-02-26,Received
363,26,4,3781,331.0,2024-11-16,2024-11-29,In Transit
1057,5,2,4631,419.0,2025-03-15,2025-03-23,Received
1866,23,2,3222,658.0,2025-01-30,2025-02-04,Received
1491,36,3,909,862.0,2024-04-29,2024-05-06,In Transit
439,1,2,3685,747.0,2024-10-22,2024-10-28,delayed
532,26,2,2673,986.0,2025-03-30,2025-04-10,Received
308,45,2,2311,524.0,2025-02-15,2025-02-19,Received
18,26,2,5398,603.0,2025-12-18,2025-12-26,Received
1784,23,1,5394,851.0,2025-02-02,2025-02-12,Received
1839,64,2,5689,,2024-07-17,2024-07-27,Delayed
51,13,4,5408,363.0,2025-09-26,2025-09-29,Received
1735,5,4,5033,435.0,2024-09-19,2024-09-22,Received
1260,43,4,3654,723.0,2025-02-22,2025-02-26,In Transit
59,51,4,3069,674.0,2025-08-07,2025-08-12,In Transit
800,54,2,4801,,2025-08-07,2025-08-20,Received
1027,37,2,1201,918.0,,2024-09-07,received
1956,83,3,1752,238.0,2024-10-04,2024-10-11,Received
361,24,4,17,541.0,2025-03-26,2025-03-29,Received
1471,73,3,4199,539.0,2024-07-08,2024-07-11,Received
759,34,3,5584,811.0,2024-12-20,2024-12-22,Received
1932,47,3,2560,210.0,2025-07-10,2025-07-13,Received
228,73,5,5439,413.0,2024-12-14,2024-12-27,Received
443,77,2,3381,292.0,2026-01-13,2026-01-22,Received
1804,71,5,5496,894.0,2025-12-07,2025-12-20,Received
1224,24,4,981,183.0,2024-09-02,2024-09-10,Received
1793,10,1,4772,437.0,2025-09-26,2025-09-28,In Transit
1431,2,4,5239,574.0,2025-03-25,2025-04-01,RECEIVED
782,37,5,3633,376.0,2024-10-25,2024-11-02,
415,4,3,4550,909.0,2025-11-05,2025-11-12,Received
1929,9,2,576,813.0,,2024-09-17,Received
11,87,1,1658,652.0,2025-10-30,2025-11-06,
1912,14,3,2700,59.0,2025-12-07,2025-12-13,received
601,23,4,3579,635.0,2025-02-03,2025-02-10,In Transit
896,44,3,3733,,2025-01-27,2025-01-30,Received
176,3,5,2708,785.0,2025-02-27,2025-03-02,Received
666,78,1,4205,73.0,2024-06-25,2024-07-01,Delayed
1434,55,3,3270,768.0,2025-04-30,2025-05-04,Received
366,5,4,4824,564.0,2024-08-22,2024-08-26,Received
849,1,1,2300,364.0,2024-11-17,2024-11-19,Received
1696,31,3,3480,916.0,2024-05-28,2024-06-05,
589,82,5,1145,402.0,2025-05-28,2025-06-04,
139,26,3,1515,724.0,2025-12-11,2025-12-23,In Transit
1294,31,5,5697,905.0,2024-05-12,2024-05-22,Delayed
1965,45,4,449,333.0,2025-06-24,2025-07-06,Received
1862,29,3,186,97.0,2025-10-27,2025-11-01,Received
899,25,2,1663,537.0,2025-11-28,2025-11-30,In Transit
964,46,4,4255,299.0,2025-02-20,2025-03-01,Received
1941,3,4,4403,747.0,2024-08-21,2024-09-02,Received
1309,53,4,1759,723.0,2024-06-14,2024-06-21,Received
1318,70,5,5763,766.0,2025-06-25,2025-06-30,Received
390,21,2,3337,536.0,2025-04-22,2025-04-29,Received
855,7,5,4473,996.0,2025-12-18,2025-12-27,Received
1438,52,3,3128,,2024-06-06,2024-06-15,Received
972,25,4,1536,420.0,2025-03-24,2025-04-05,Received
1369,13,5,3098,125.0,2025-11-02,2025-11-15,Received
1699,9,5,3451,769.0,2024-12-23,2024-12-29,Received
1960,34,4,1057,527.0,2026-01-15,2026-01-17,Received
932,64,2,3962,198.0,2025-04-19,2025-04-29,Received
633,47,1,1729,655.0,2024-06-04,2024-06-16,In Transit
1201,40,4,3759,909.0,2025-01-30,,Received
222,68,5,5069,926.0,2024-07-23,2024-07-28,
765,62,3,4953,161.0,2025-11-19,2025-11-26,Received
1529,19,1,5167,489.0,2025-07-06,2025-07-08,
328,14,5,1646,938.0,2025-06-19,2025-06-25,In Transit
1492,26,3,3553,874.0,2025-07-12,2025-07-24,Received
26,22,5,5302,141.0,2025-06-16,2025-06-28,Received
912,73,4,5046,670.0,2024-04-08,2024-04-19,
540,89,5,1263,51.0,2024-02-26,2024-03-10,Received
702,60,1,932,760.0,2025-12-08,2025-12-19,
1899,65,5,2404,699.0,2025-04-17,2025-04-24,Received
582,43,5,5544,286.0,2024-10-09,2024-10-15,Received
1569,53,2,1980,264.0,2024-04-18,2024-05-01,Received
937,70,2,883,233.0,2026-02-05,2026-02-18,Received
1396,79,1,3595,496.0,2024-04-24,2024-04-28,Received
525,54,1,1614,511.0,2025-12-30,2026-01-07,Received
1676,13,3,4522,378.0,2024-03-26,2024-04-04,Received
1666,39,2,3515,208.0,2025-11-10,,Received
1685,20,3,5104,575.0,,2025-05-13,Received
1046,23,2,5524,980.0,2024-07-07,2024-07-15,Received
555,41,3,989,128.0,2025-05-11,2025-05-18,Received
1763,1,5,5773,90.0,2025-08-20,2025-09-01,In Transit
332,15,3,4475,678.0,2024-08-13,2024-08-23,Received
1718,77,5,4424,762.0,2025-10-30,2025-11-04,Received
1002,82,1,44,,2025-10-13,2025-10-19,Received
1944,55,4,4938,339.0,2025-11-02,2025-11-15,In Transit
327,26,3,4269,877.0,2024-05-30,2024-06-01,received
776,25,4,397,175.0,2024-04-28,2024-05-09,In Transit
992,46,1,3874,,2025-04-29,,Delayed
1419,28,4,3700,694.0,2024-05-15,2024-05-22,Received
87,35,3,76,210.0,2024-07-08,2024-07-20,Received
213,61,1,5478,973.0,2026-01-02,2026-01-14,Received
104,2,1,767,626.0,2026-02-02,2026-02-14,Received
1690,83,5,4468,230.0,2024-08-25,2024-08-28,Received
1393,62,4,4331,267.0,2024-04-14,2024-04-23,Received
1045,67,2,2860,767.0,2025-11-13,2025-11-19,Received
613,12,5,5340,214.0,2025-05-06,2025-05-16,Received
1966,25,1,2657,535.0,2024-08-16,2024-08-29,Received
676,3,5,1014,640.0,2025-08-23,2025-09-05,Received
942,51,4,4227,806.0,2024-11-29,2024-12-12,Received
1343,17,5,4883,568.0,2025-08-27,2025-09-08,In Transit
1281,62,2,2105,931.0,2025-03-28,2025-04-09,Delayed
662,66,5,2103,939.0,2026-01-14,2026-01-24,Received
764,81,4,4260,766.0,2025-06-25,,Received
1743,3,2,1940,700.0,2025-12-22,2026-01-02,Received
1941,3,4,4403,747.0,2024-08-21,2024-09-02,Received
80,79,4,2594,114.0,2024-04-04,2024-04-14,Received
1485,22,5,4743,72.0,2025-09-03,2025-09-07,Received
289,27,5,772,591.0,2024-10-22,2024-11-02,Received
928,21,2,246,596.0,,2025-06-07,Received
1468,16,3,5587,277.0,2024-07-25,2024-07-31,Received
1836,88,4,1920,837.0,2024-09-13,2024-09-26,Received
483,70,3,3091,960.0,2025-01-21,2025-01-24,In Transit
1615,38,5,1200,875.0,2024-03-23,2024-03-31,Received
68,59,3,5244,140.0,2024-05-15,2024-05-20,Received
416,55,3,488,708.0,2024-06-05,2024-06-15,Received
663,47,2,1837,826.0,2025-09-30,,Received
816,43,1,121,326.0,,2024-05-20,In Transit
1421,9,5,3950,530.0,2024-03-16,2024-03-18,
1577,28,3,2337,420.0,2024-12-02,2024-12-09,Delayed
356,49,5,3564,129.0,2025-11-24,2025-11-26,
987,48,2,3037,437.0,2024-10-27,2024-11-04,Received
1954,55,3,4156,869.0,2024-04-01,2024-04-08,In Transit
1250,26,3,135,619.0,2026-01-06,2026-01-15,In Transit
1475,5,4,3000,613.0,2024-07-18,2024-07-27,Received
1458,56,5,5687,568.0,2025-09-12,2025-09-20,Received
14,23,4,4176,478.0,,2024-06-08,Received
1890,19,1,4232,112.0,2025-04-14,2025-04-21,Received
1711,31,5,5085,746.0,2024-12-27,2025-01-07,Received
401,22,3,2595,504.0,2025-01-21,2025-01-29,In Transit
682,56,2,2873,891.0,,2024-10-13,Delayed
43,30,4,2362,444.0,2024-02-25,2024-02-28,
1845,65,5,3763,247.0,2025-08-18,2025-08-23,Received
268,37,4,1732,67.0,2024-04-05,2024-04-07,RECEIVED
1609,50,1,609,840.0,2024-08-02,2024-08-12,Received
1963,76,4,4061,411.0,2025-01-23,2025-02-02,
828,84,1,4368,716.0,2026-01-16,2026-01-24,Received
740,59,4,3456,71.0,2024-11-13,2024-11-16,Received
270,44,5,2649,608.0,2024-06-05,2024-06-15,Received
1240,46,5,4459,351.0,2025-05-27,2025-06-05,Received
365,81,2,3305,668.0,2024-12-05,2024-12-14,Received
304,85,3,1792,312.0,2025-03-21,2025-04-01,Received
1947,50,3,5353,58.0,2024-11-09,2024-11-22,In Transit
1013,68,5,2824,847.0,2025-10-14,2025-10-16,Received
1780,88,5,3476,638.0,2025-02-08,2025-02-12,Received
493,60,1,1659,699.0,2024-10-17,2024-10-20,Received
1849,59,4,3620,260.0,2025-03-01,2025-03-13,RECEIVED
197,34,2,1333,,2025-05-18,,Delayed
371,41,4,1480,667.0,2025-02-26,2025-03-10,In Transit
343,4,3,676,780.0,2025-07-17,2025-07-22,Received
675,7,1,3586,790.0,2024-11-30,2024-12-06,Received
1311,12,1,3051,118.0,2024-03-06,2024-03-19,In Transit
1029,36,1,239,396.0,2025-04-28,2025-05-08,Received
777,25,2,1762,640.0,2025-10-09,2025-10-21,Received
488,69,3,2984,259.0,2025-06-07,2025-06-13,Received
1880,9,1,5565,575.0,2024-06-22,,In Transit
975,31,4,3686,162.0,2024-06-23,2024-06-27,Received
1510,77,3,162,620.0,2025-01-08,2025-01-12,received
1703,75,5,3241,402.0,2024-03-25,2024-03-27,Received
1261,3,5,2195,384.0,2025-08-07,2025-08-12,Received
295,36,5,324,972.0,,2026-02-02,Received
489,3,1,2925,,,2024-11-19,Received
993,10,5,3814,350.0,2024-03-06,2024-03-19,Received
169,63,2,278,730.0,2024-05-14,2024-05-19,Received
1702,28,2,2188,59.0,2025-04-29,2025-05-11,Received
1747,35,1,572,448.0,2024-06-11,2024-06-21,Received
1611,65,2,1990,266.0,2025-04-15,,
1808,68,3,3632,,2025-10-03,2025-10-05,Received
1117,2,2,793,510.0,2025-09-29,2025-10-05,Received
626,52,5,205,171.0,2025-08-12,2025-08-23,Delayed
1150,88,3,3511,376.0,2025-05-26,2025-06-02,Received
1879,60,4,5029,241.0,2024-12-26,2025-01-02,In Transit
978,42,4,2051,593.0,2024-07-16,2024-07-25,Received
990,83,1,5283,798.0,2024-10-30,2024-11-08,Received
303,82,2,5257,919.0,2024-10-03,2024-10-06,Received
1969,14,3,4382,697.0,2025-03-23,2025-04-04,Received
233,9,3,321,310.0,,2025-01-10,Received
1826,36,4,4102,143.0,2024-11-16,2024-11-25,Received
187,61,1,5801,290.0,2026-01-23,2026-01-31,In Transit
354,50,3,5239,895.0,2024-02-19,2024-02-22,Received
735,73,5,2914,139.0,2024-04-17,2024-04-28,Received
590,73,5,580,748.0,2025-03-22,2025-03-25,Delayed
1109,38,2,2104,983.0,2025-11-26,2025-12-01,Received
1071,19,1,119,865.0,2025-07-22,2025-07-27,Received
836,76,2,2362,847.0,2024-10-10,2024-10-16,Received
1387,45,2,2702,290.0,2025-06-06,2025-06-10,Received
461,46,1,5591,805.0,,2024-04-25,In Transit
1595,43,4,591,354.0,2025-11-14,,Received
380,4,5,2737,924.0,2024-04-15,2024-04-19,Received
121,56,4,2622,580.0,2024-10-09,2024-10-18,Received
433,64,2,2872,492.0,2026-01-12,2026-01-24,In Transit
1164,57,1,4797,664.0,2025-01-10,2025-01-13,received
1279,20,5,182,641.0,2024-07-14,2024-07-19,Received
386,64,3,5186,859.0,2025-10-11,2025-10-24,Received
1958,50,5,825,363.0,2026-02-12,2026-02-20,In Transit
689,28,4,2249,723.0,2025-02-21,2025-02-23,Received
1800,38,3,3181,954.0,2024-10-04,2024-10-09,
651,86,4,4151,458.0,2025-05-25,2025-06-02,Received
892,5,1,3647,460.0,2025-02-14,2025-02-22,
791,20,1,1525,558.0,2024-03-21,2024-03-26,In Transit
539,81,4,3829,716.0,2024-09-28,2024-10-04,Received
1136,49,3,4113,203.0,2025-11-23,2025-12-03,Received
678,72,2,3323,880.0,2025-12-23,2025-12-27,Received
659,37,2,2765,,2024-10-01,,Received
1955,63,4,110,361.0,2025-07-21,2025-07-31,Received
154,3,4,2075,736.0,2024-12-03,2024-12-10,Received
360,67,1,5291,587.0,2025-07-30,2025-08-11,Received
1961,76,5,3923,569.0,2025-11-11,,Received
1644,42,3,145,628.0,2026-01-21,,Received
1243,26,4,1806,458.0,2024-03-19,2024-03-29,Received
1982,58,3,5059,808.0,2024-05-18,2024-05-25,Received
1308,18,5,4045,851.0,2025-01-07,,Received
1588,24,1,3314,496.0,2025-01-19,2025-01-22,received
108,1,1,3568,365.0,2025-07-31,2025-08-09,Received
1092,78,1,3005,850.0,2025-09-11,,Received
195,27,3,4389,711.0,2024-11-08,2024-11-15,In Transit
1020,68,3,1636,540.0,2025-06-21,2025-06-29,In Transit
346,64,4,527,109.0,2025-06-11,2025-06-13,In Transit
463,44,5,2073,838.0,2025-10-20,2025-11-01,Delayed
1060,1,1,1568,671.0,2025-02-22,2025-03-06,Received
1540,11,3,5565,556.0,2024-11-22,2024-11-24,Delayed
434,66,5,5112,804.0,2025-12-10,2025-12-23,In Transit
45,8,3,3790,519.0,2024-10-06,2024-10-08,Received
1642,37,1,737,661.0,2024-10-01,2024-10-04,RECEIVED
748,19,4,3672,542.0,2024-09-30,2024-10-04,Received
1114,2,4,965,407.0,2026-02-06,2026-02-09,Received
783,25,3,3271,587.0,2024-09-27,,Received
1887,77,3,1758,,2024-02-18,2024-02-25,In Transit
821,50,2,1540,427.0,2025-09-06,2025-09-11,Received
379,82,4,532,756.0,2025-03-24,2025-04-06,In Transit
637,56,3,3626,714.0,2025-11-24,2025-12-03,Received
529,21,4,1252,389.0,2024-11-15,2024-11-25,Received
1458,56,5,5687,568.0,2025-09-12,2025-09-20,Received
549,20,1,2898,857.0,2024-04-08,2024-04-16,Received
1446,37,5,5788,461.0,2026-01-13,2026-01-22,In Transit
643,12,2,2872,,2025-06-22,2025-07-01,Received
1259,28,2,3876,733.0,2024-06-27,,In Transit
1167,11,5,2526,794.0,,2024-05-25,Delayed
126,59,4,3391,655.0,2024-08-19,2024-08-22,Received
