warehouse_id,product_id,snapshot_date,quantity_on_hand
4,2185,2025-11-30,2028.0
5,3013,2025-11-12,2291.0
1,1360,,1927.0
4,4821,2025-04-15,1237.0
4,3013,2025-03-30,1167.0
1,546,2025-08-12,
1,476,2025-07-11,1554.0
5,3907,2025-10-05,2335.0
3,476,2025-12-26,2185.0
4,4457,2025-09-24,1929.0
5,476,2025-07-01,1570.0
2,4334,2025-12-22,2258.0
2,2784,2025-09-03,1910.0
3,3907,2025-07-02,1406.0
4,2784,,1588.0
4,1209,,2712.0
4,4821,2025-11-07,1907.0
1,1209,2026-01-30,2981.0
3,4821,2026-01-10,2308.0
2,959,2025-05-10,
3,754,2026-01-14,2151.0
1,2261,2025-05-05,1302.0
3,4821,2025-05-05,1269.0
3,959,2025-11-13,1698.0
5,2784,2025-10-23,1793.0
2,3907,2025-03-20,980.0
5,3878,2025-05-03,1323.0
2,959,2025-11-23,2015.0
3,517,,1013.0
5,4642,2025-07-28,1456.0
1,2784,2025-07-23,1570.0
5,959,2025-12-10,2055.0
1,4253,2025-05-08,1287.0
1,4253,2025-08-17,1709.0
2,476,2025-03-12,1073.0
1,2261,2025-07-25,1613.0
1,2261,2025-10-28,2071.0
1,4253,2025-11-05,2071.0
5,2261,2025-11-25,2792.0
3,3907,2025-07-07,1453.0
5,4821,2026-02-14,1952.0
4,1360,2025-04-06,1247.0
4,4334,2025-08-07,1506.0
3,1209,2025-03-28,1070.0
3,754,2026-01-29,2181.0
1,3907,2025-09-06,2106.0
5,4642,2026-02-08,2307.0
3,1089,2025-08-09,1746.0
5,2784,2025-10-02,1692.0
5,476,2025-06-02,1450.0
3,1209,2025-12-19,2212.0
3,476,2025-11-03,2065.0
4,1209,2025-11-13,2234.0
4,1089,2025-06-03,1466.0
2,517,2025-10-10,2075.0
5,4334,,1609.0
5,1089,2026-01-14,2403.0
2,2784,2025-09-29,2112.0
4,1209,2025-03-08,1081.0
4,2185,2025-09-09,1641.0
4,2185,2025-09-20,1691.0
4,1209,2026-02-16,2808.0
4,4642,2025-03-30,1091.0
2,517,2025-06-12,1515.0
2,546,2025-12-11,1899.0
2,476,2025-06-06,1581.0
5,2261,2025-08-04,2060.0
2,1353,2025-07-04,1725.0
5,2185,2025-07-05,1625.0
2,1209,2025-03-01,1008.0
3,2784,2025-06-14,1450.0
5,959,2025-12-07,2056.0
3,1353,2025-07-10,1424.0
5,546,2025-03-11,1066.0
4,2261,2025-07-26,1219.0
4,517,2025-12-04,2301.0
5,3907,2026-01-08,2569.0
5,517,2025-04-09,1075.0
1,4253,2025-11-21,2188.0
3,959,2025-09-27,1716.0
1,4642,2025-12-12,2332.0
3,754,2025-04-29,1299.0
1,1209,2025-08-29,2200.0
1,1089,2025-07-08,1383.0
2,959,2025-05-31,
5,1089,2025-07-18,1711.0
5,3878,2026-02-09,2598.0
2,4821,2025-05-16,1458.0
3,3907,2025-06-26,1349.0
4,959,2025-08-20,1903.0
2,2185,2026-01-22,2574.0
5,3907,2025-05-08,1645.0
4,4642,2025-06-12,1262.0
4,1360,2025-08-23,1844.0
5,754,2025-10-24,1635.0
1,754,2025-05-16,1078.0
3,517,2025-03-07,1023.0
3,517,2026-02-15,2815.0
1,1360,2025-03-12,1077.0
3,1089,2025-12-16,2163.0
4,754,2025-09-13,1926.0
5,754,2025-04-28,1184.0
5,959,2025-11-23,2100.0
3,1353,2025-06-10,1356.0
3,2261,2025-03-11,1154.0
2,546,2025-07-17,1624.0
1,754,2025-05-13,1095.0
4,1353,2025-03-26,1039.0
2,4821,2025-11-18,
3,2261,2025-12-11,2433.0
4,3878,2026-02-05,2338.0
3,3013,2025-11-12,2724.0
4,1353,2025-04-17,1263.0
4,1353,2025-07-02,1666.0
5,546,2025-08-29,2065.0
5,476,2025-11-28,
1,754,2026-01-01,2384.0
2,4642,2026-01-01,2257.0
4,476,2025-11-06,2106.0
3,959,2025-05-26,1274.0
4,1353,2025-08-01,1650.0
2,2261,,2176.0
5,3907,2025-03-24,1292.0
5,3013,2025-05-26,1504.0
5,4642,2026-01-08,2175.0
4,2261,2025-07-20,1248.0
3,2261,2025-10-25,2006.0
4,754,2025-11-23,1949.0
3,2784,2025-04-22,1339.0
4,546,2026-02-16,2699.0
4,4334,,1957.0
2,476,2025-03-28,1168.0
1,754,2025-11-28,2293.0
5,2261,2025-04-21,1333.0
5,1360,2025-07-01,1609.0
2,546,2025-12-16,1973.0
5,3878,2025-03-05,1039.0
3,2185,2025-06-25,1473.0
5,546,2025-07-16,1957.0
2,517,2025-04-11,1228.0
1,959,2025-08-05,1796.0
2,1353,2025-09-23,2069.0
1,476,2025-09-07,1828.0
1,4253,2025-10-08,1873.0
4,959,2025-03-16,1123.0
2,476,2026-01-26,2835.0
2,1353,,1859.0
2,3878,2025-05-31,1402.0
5,3907,2025-11-07,2454.0
4,959,2025-10-16,2326.0
2,2261,2026-02-02,2732.0
5,546,2025-09-16,2222.0
4,2185,2025-04-21,1102.0
5,959,2025-03-02,1019.0
3,4821,2025-05-18,1352.0
3,4642,2026-01-07,2514.0
1,1089,2025-12-01,2082.0
2,4457,2025-07-31,1418.0
5,3878,2025-08-17,2018.0
3,4253,2025-05-20,1447.0
2,1089,2025-07-20,1557.0
3,2784,2025-04-09,1344.0
3,4457,2025-04-17,1119.0
4,1353,2025-07-18,1662.0
1,546,2025-08-11,1725.0
3,754,2025-12-26,2117.0
5,4334,2025-05-02,1460.0
1,3907,,3012.0
4,2261,2025-09-21,1576.0
2,476,2025-08-30,2121.0
4,4821,2025-06-11,1630.0
1,1089,2025-06-04,1384.0
5,2261,2025-08-27,2092.0
4,2185,2025-04-25,1126.0
4,3013,2025-12-27,2144.0
3,959,2025-07-26,1431.0
3,2784,2025-07-27,1528.0
3,476,,2024.0
5,2261,2025-08-12,2005.0
4,4821,2025-05-10,1479.0
3,546,2025-05-12,1275.0
4,4642,2025-04-14,1061.0
1,4642,2025-07-27,1717.0
1,476,2025-09-04,1762.0
5,4821,2025-09-06,1373.0
3,4457,2025-08-07,1650.0
4,3907,2025-06-13,1862.0
5,754,2025-04-25,1189.0
5,3878,2025-12-11,2363.0
3,476,2025-12-01,2201.0
3,4253,2025-07-27,1997.0
3,959,2025-08-26,1537.0
2,754,2025-04-23,1518.0
5,476,2025-05-26,1443.0
5,3907,2025-12-06,2550.0
5,1089,2025-03-13,1083.0
3,4457,2025-03-25,1067.0
4,4457,,2463.0
2,4821,2025-06-06,1536.0
5,754,2025-09-24,1476.0
3,546,2025-06-14,1474.0
1,4334,2025-10-03,1474.0
5,1089,2025-06-11,1482.0
1,4334,,1123.0
2,959,2025-07-28,1621.0
4,3878,2025-08-27,1639.0
3,4642,2025-08-11,2033.0
1,3878,2025-10-26,2005.0
5,754,2025-02-26,998.0
4,4334,2025-03-24,1218.0
3,2185,2025-05-19,1344.0
5,3013,2025-08-18,1879.0
2,546,2025-07-19,1597.0
5,959,2025-03-05,994.0
2,1353,2025-09-09,1993.0
1,4821,2025-04-19,1345.0
4,3878,2026-01-22,2139.0
1,2185,2025-12-14,2141.0
3,546,2025-03-06,1055.0
2,3013,2025-09-14,1919.0
1,4642,2025-08-18,1746.0
3,4821,2026-01-05,2293.0
4,3907,2026-02-18,2709.0
3,3013,2026-01-14,2766.0
1,476,2025-06-22,1460.0
5,959,2025-04-30,
3,517,2025-11-05,
1,546,2025-12-25,2477.0
2,1360,2025-08-25,1384.0
1,2784,2025-08-16,1782.0
5,959,2025-06-02,1350.0
3,754,2025-05-24,1445.0
5,1089,2025-09-21,2042.0
2,754,2025-08-21,2375.0
2,2261,2025-07-16,1760.0
5,2261,2025-10-30,2653.0
1,476,2025-11-04,2148.0
2,2261,2025-10-23,2202.0
3,4334,2025-08-16,1899.0
5,754,,1238.0
4,3013,2025-10-30,2060.0
4,4253,2025-07-04,1455.0
1,959,2025-10-13,2066.0
4,1089,2025-07-15,1645.0
5,4253,2025-07-10,1488.0
1,517,2025-11-30,1819.0
1,546,,2226.0
4,546,2025-12-01,2190.0
5,4642,2025-05-09,1119.0
5,4457,2025-04-28,1328.0
1,3013,2025-05-11,1413.0
3,3013,2025-06-26,1780.0
4,1360,2025-08-13,1880.0
2,1360,2025-09-29,1572.0
3,2185,2025-07-19,1591.0
4,1353,2025-03-25,1057.0
3,1089,2026-02-20,2539.0
1,2261,2025-12-23,2265.0
1,754,2026-02-19,2824.0
3,1353,2025-02-28,981.0
3,517,2025-06-26,1608.0
2,1209,2025-05-02,1238.0
2,1209,2025-12-29,2173.0
5,2261,2025-10-20,2630.0
5,3878,2025-05-22,1390.0
5,4334,2025-09-13,2155.0
2,754,2025-09-18,2544.0
2,2784,2025-04-01,1246.0
3,4334,2025-10-10,2382.0
1,546,,2037.0
5,1360,2025-04-29,1234.0
5,4642,2025-05-14,1124.0
2,2784,2026-02-12,2898.0
4,3878,2025-12-18,2020.0
4,3013,2025-12-01,2131.0
5,3907,2025-03-26,1298.0
1,4334,2026-02-07,1932.0
4,2784,2025-11-10,2047.0
3,754,2026-02-11,2281.0
3,1209,2026-01-02,2259.0
3,4642,2025-09-23,2147.0
1,2261,2025-04-30,1249.0
1,1089,2025-10-04,1689.0
5,2261,2025-10-17,2594.0
2,3878,2025-09-28,1909.0
5,4642,2025-07-14,1381.0
4,3878,,956.0
1,2261,2025-09-06,1826.0
2,3907,2025-10-24,2107.0
5,754,2025-11-25,1825.0
4,1089,2026-01-10,2466.0
1,2784,2025-07-05,1480.0
1,2261,2025-06-09,1398.0
5,2261,2025-06-04,
4,4457,2026-01-27,
4,1353,2025-05-13,1336.0
1,476,2025-08-08,1643.0
3,4821,2025-05-12,1296.0
2,4253,2026-01-06,3315.0
1,517,2025-10-14,1616.0
1,4253,2025-04-15,1241.0
2,3013,,1997.0
4,2784,2025-03-28,1119.0
3,3878,2026-01-18,2218.0
1,1209,2025-12-23,2938.0
5,959,2025-07-23,1591.0
5,2784,2025-12-06,1952.0
1,1353,2025-08-20,1743.0
3,4821,2025-04-09,1117.0
1,3907,2025-06-06,1645.0
5,1360,2025-12-11,
5,546,2025-05-12,1447.0
5,2261,2025-07-23,1982.0
1,476,2025-09-02,1716.0
5,2185,,1072.0
2,3878,2025-07-15,1615.0
4,754,,1548.0
1,754,2025-06-24,1327.0
4,4457,2025-11-26,2386.0
3,2185,2026-02-25,2554.0
5,1360,2025-05-09,1319.0
5,2185,2025-06-30,1579.0
1,2185,2025-10-12,1736.0
5,3013,2026-01-20,2690.0
2,3878,2025-11-03,2070.0
2,476,2025-11-20,2642.0
5,1089,2026-02-12,2466.0
2,546,,1193.0
5,1360,2025-10-16,2163.0
4,2185,2025-07-17,1457.0
2,4253,2026-02-08,3688.0
3,754,2025-10-23,1861.0
4,754,2025-12-25,2095.0
1,4642,2026-01-29,2664.0
5,4253,2025-03-01,1036.0
1,754,2025-07-11,1543.0
1,1209,2025-04-20,1132.0
2,4821,2025-06-04,1560.0
4,754,2025-03-25,1082.0
3,2261,2025-08-23,1788.0
5,1353,2025-11-26,2459.0
3,2261,2025-12-14,2438.0
3,4642,2026-01-19,2655.0
3,3013,2025-11-04,2708.0
4,546,2025-05-19,1510.0
5,4253,2025-04-13,1365.0
3,959,,1676.0
3,3878,2025-06-13,1241.0
5,1089,2025-10-29,2086.0
3,4334,2025-11-15,2532.0
5,4334,2025-04-12,1384.0
5,2784,2026-01-18,2093.0
3,476,2025-12-02,2203.0
4,959,2025-07-01,1678.0
4,3878,2025-10-25,1729.0
4,959,2025-03-18,1153.0
4,4253,2025-11-04,1951.0
2,754,2025-08-03,2353.0
1,4253,2025-12-31,2569.0
2,754,2025-05-01,1551.0
5,4821,2025-04-15,1008.0
3,517,2025-12-20,2542.0
5,2185,2025-11-12,2139.0
3,4457,2026-02-18,2291.0
4,476,2025-06-10,1416.0
1,3907,2025-05-21,1502.0
1,3878,2026-01-17,2194.0
4,959,2025-12-10,2460.0
5,4821,2025-08-20,1420.0
2,754,2026-01-25,3186.0
3,2784,2025-06-01,1436.0
1,546,2025-04-21,1361.0
1,1353,2025-07-28,
3,476,2025-05-19,1402.0
5,754,2025-05-01,1182.0
3,1209,2025-05-07,1355.0
1,959,,1189.0
5,1353,,2898.0
2,4334,2025-11-22,2240.0
1,4821,2026-01-08,2717.0
3,476,2025-12-16,2257.0
5,517,2025-04-22,1072.0
3,959,2025-05-24,1269.0
1,1089,2025-06-06,1433.0
2,3878,,1921.0
5,4457,2025-09-26,
2,3907,2025-07-03,1589.0
4,3878,2025-11-14,1815.0
2,4821,2025-09-14,1775.0
2,2261,2025-05-08,1375.0
1,4821,2025-08-01,1927.0
4,3013,2025-05-20,1284.0
5,1360,2026-01-29,2760.0
1,1360,2025-12-02,2463.0
5,2261,2025-08-09,2014.0
2,754,2026-02-19,3224.0
3,4253,2025-12-02,2570.0
3,3907,,2793.0
5,4642,2025-06-17,1365.0
3,4642,2025-10-22,2231.0
2,4821,2025-04-12,1323.0
3,1360,,1421.0
3,3013,2025-05-18,1605.0
2,1209,2026-01-24,2343.0
5,4642,2026-01-13,2200.0
1,1360,2025-07-06,1893.0
5,2261,2025-08-29,2115.0
3,517,2025-09-24,2021.0
1,4334,2025-11-30,1649.0
5,4821,2025-06-22,1223.0
1,754,2025-10-14,2059.0
1,4334,2025-06-06,1222.0
1,4457,,1937.0
2,4334,2026-01-12,
4,1360,2025-05-19,1566.0
2,517,2026-01-08,2417.0
2,4334,2025-05-04,1233.0
2,3013,2025-04-16,1164.0
5,3878,2025-06-28,1693.0
3,3878,2026-01-24,2204.0
2,4821,2025-05-17,1461.0
1,4821,2025-12-03,2551.0
2,546,2026-01-15,2251.0
4,754,2025-12-28,2102.0
5,3013,2025-10-20,2131.0
4,476,2025-07-06,1555.0
4,754,2025-12-03,1944.0
2,3907,2025-04-09,1065.0
4,3878,2025-05-02,1020.0
2,3907,2025-05-27,1333.0
3,4334,2025-06-22,1626.0
1,546,2025-12-06,2296.0
5,4253,,1870.0
3,2185,2026-02-06,2506.0
2,2784,2025-04-13,1284.0
5,959,2025-07-26,
1,4253,2025-12-09,2331.0
3,3013,2025-08-12,2062.0
4,4457,2025-07-22,1802.0
5,1209,2025-03-18,1082.0
5,1360,2026-01-22,2714.0
3,754,2025-07-30,1721.0
4,4457,2025-07-12,1736.0
1,2261,2026-01-17,2385.0
1,476,2025-09-21,2004.0
1,1089,2025-04-07,1118.0
1,1360,,1918.0
1,2261,,2112.0
3,4821,2025-05-10,1301.0
5,1089,2025-05-01,1364.0
3,2185,2025-08-25,1681.0
3,3878,2026-02-19,2330.0
3,4821,2025-06-22,1550.0
5,2784,2025-07-02,1281.0
3,3878,2026-01-26,2221.0
1,3878,2026-01-29,2277.0
5,1089,,1489.0
1,754,2025-08-06,1809.0
2,1209,2025-07-23,1659.0
1,476,2025-03-10,1043.0
4,1209,2025-03-17,1092.0
1,2185,2025-09-23,1643.0
3,2261,2025-12-17,2436.0
3,754,2026-01-30,2197.0
1,476,2025-05-15,1375.0
1,2784,2025-03-14,1086.0
2,1353,2025-05-31,1439.0
3,517,,1950.0
3,1360,2026-01-06,1919.0
1,2261,2025-04-08,1167.0
4,546,2025-12-17,2322.0
2,3013,2025-09-23,1992.0
2,4821,2026-01-07,2380.0
4,517,2025-10-15,2054.0
3,3013,2025-04-15,1282.0
2,4642,2026-01-18,2183.0
1,476,2025-07-05,1550.0
2,2261,2025-10-03,2146.0
4,517,2025-12-21,2264.0
5,2261,2025-11-10,2711.0
1,1209,2026-01-03,2998.0
2,4334,2025-05-21,1278.0
1,3907,,1433.0
5,2261,2025-10-18,2608.0
3,4253,2025-08-24,2122.0
5,1353,2025-03-01,1002.0
2,959,2025-02-26,1028.0
3,517,2025-04-21,1192.0
3,1089,2025-10-13,1863.0
3,517,2025-08-11,
5,959,2025-07-29,1643.0
4,3013,2025-10-16,2026.0
2,959,2025-03-01,1091.0
3,1353,2025-09-15,1775.0
4,517,2025-08-12,1811.0
5,3907,2025-03-03,994.0
1,3878,2025-04-25,1177.0
5,754,2025-09-23,1486.0
2,517,2025-11-18,2249.0
4,4334,2025-12-12,2253.0
2,4821,2025-04-14,1326.0
5,959,2025-09-21,1831.0
1,476,2025-07-07,1568.0
1,1360,2026-01-11,2770.0
5,4253,2025-12-31,2009.0
1,1089,2025-10-30,1877.0
5,1209,2025-04-04,1152.0
2,4821,2025-08-25,1745.0
4,1209,2025-11-24,2307.0
4,3907,2025-03-08,1054.0
2,4642,2025-06-25,1595.0
4,3878,2025-04-12,960.0
5,4642,2025-04-15,1078.0
2,4334,2025-10-20,2062.0
3,3878,2025-08-28,1706.0
4,2261,2025-08-07,1349.0
2,754,,2047.0
5,754,2025-09-13,1451.0
3,2784,2025-12-12,2066.0
4,4457,2025-10-10,2055.0
1,546,2025-07-01,1688.0
1,4457,2025-05-07,1184.0
2,4821,2025-10-30,1947.0
5,4821,2026-02-20,1983.0
4,4457,2025-11-22,2327.0
2,1360,2025-10-20,1643.0
2,4821,2025-03-18,1172.0
4,4821,2025-10-28,1932.0
2,2784,2025-09-15,2014.0
3,4334,2025-03-02,1008.0
2,546,,1364.0
1,3907,2025-09-08,2120.0
5,1353,2025-04-23,1282.0
1,4457,2025-03-10,1020.0
2,4457,2025-08-14,1498.0
1,4334,2025-12-01,1631.0
5,3907,2025-10-30,2424.0
5,2185,2025-06-23,1559.0
1,4334,2025-09-26,1500.0
1,4821,2026-01-22,2731.0
3,1209,2025-07-22,1507.0
1,476,2026-01-30,2632.0
4,2261,,1266.0
3,2261,2025-09-27,1845.0
5,546,2025-06-23,1852.0
1,754,2025-05-10,1069.0
2,3013,2025-07-19,1674.0
3,2185,,2339.0
5,476,2025-10-03,1972.0
2,4642,2025-12-20,2066.0
1,4457,,
4,2185,,
3,959,2025-04-05,1149.0
4,754,2025-04-03,1127.0
2,3013,2026-02-20,2679.0
3,3907,2025-05-28,1266.0
4,546,2026-02-21,2730.0
5,4253,,1391.0
2,4334,2026-02-01,2324.0
4,1360,2026-02-15,2605.0
3,2784,2026-02-11,2324.0
5,4457,2026-01-05,2415.0
3,754,2026-01-02,2164.0
5,1089,2025-09-26,2028.0
1,476,2025-07-17,1576.0
3,546,2026-02-13,2799.0
1,959,2025-11-25,2272.0
2,2261,2025-11-15,2378.0
2,2261,2025-10-07,2169.0
3,1353,2025-06-28,1361.0
4,4642,2025-03-29,1079.0
5,959,2025-05-11,1259.0
4,754,2025-08-26,1856.0
4,1360,2025-04-26,1475.0
3,517,2025-05-04,1282.0
2,4253,2025-03-05,1039.0
1,1360,2025-04-19,1408.0
1,3907,2026-02-24,3386.0
5,4821,2025-10-17,1426.0
1,1360,2026-01-03,2730.0
5,2784,2025-12-15,1973.0
3,476,2025-07-30,1734.0
5,476,2025-05-07,1470.0
1,3878,2025-05-28,1499.0
2,1353,2026-02-05,2537.0
3,4821,2025-09-11,1894.0
1,754,2025-05-16,1078.0
1,4457,2025-11-08,1645.0
3,2261,2026-02-18,2620.0
4,754,2025-06-16,1519.0
5,4642,2026-02-22,2440.0
2,546,2025-09-30,1772.0
2,2185,,2888.0
1,476,2025-02-28,1006.0
5,4334,,2673.0
4,3878,2025-12-13,2054.0
3,1353,2025-06-30,1380.0
3,4642,2025-07-07,1821.0
5,4253,2025-05-20,1384.0
3,754,2025-10-31,1862.0
1,2261,2025-10-01,
2,4457,2025-04-16,
2,4457,2026-01-04,2125.0
2,476,2025-07-23,1846.0
2,4642,2025-03-12,1063.0
3,1353,,2287.0
5,4821,2025-05-19,1050.0
2,754,2025-11-05,2769.0
4,4334,2025-10-17,1820.0
5,4457,2025-10-04,1979.0
1,3878,2026-02-24,2348.0
2,3878,2025-05-25,1344.0
2,1360,2025-12-14,1805.0
5,4334,2025-06-26,1843.0
5,1089,2026-02-24,2604.0
4,2185,2025-04-08,1127.0
2,4821,2025-09-12,1760.0
4,4642,2025-10-21,1754.0
1,4253,2025-06-01,1440.0
1,1089,2025-03-11,1047.0
3,4334,2025-10-01,2248.0
4,1089,2025-11-24,2160.0
2,2185,2025-03-19,1165.0
4,546,2025-07-23,1711.0
5,959,2025-06-12,1417.0
1,4642,2025-03-17,1057.0
4,4253,2025-05-14,1360.0
2,2261,2025-06-10,1677.0
1,4253,2025-10-06,1846.0
3,3907,2025-07-30,1563.0
4,4334,2025-03-15,1183.0
3,2784,2025-10-04,1791.0
1,4334,2025-10-16,1529.0
3,1353,2025-07-28,1411.0
4,959,2025-03-24,1161.0
5,4457,2025-08-08,1618.0
5,517,2025-11-08,1797.0
4,517,2025-02-28,1018.0
1,4334,2025-08-02,1359.0
2,4642,,1547.0
3,2185,2025-09-18,1850.0
3,1209,2025-06-24,1526.0
1,4334,2025-10-23,1555.0
3,2261,2025-12-02,2360.0
3,1360,,1511.0
4,4334,2025-06-27,1397.0
4,3878,2026-02-02,2297.0
2,1360,2026-02-23,2142.0
1,4457,2025-12-22,1984.0
2,1089,,1551.0
5,959,2025-09-27,1901.0
3,754,2025-10-30,1842.0
3,3013,2025-09-14,2257.0
4,546,2025-10-28,1985.0
3,3878,2025-07-17,1476.0
2,1353,2026-01-18,2412.0
2,754,2025-06-04,1823.0
2,476,2025-04-19,1318.0
5,4457,2025-12-16,2283.0
3,4642,2025-10-27,2246.0
4,4642,2025-10-19,1757.0
3,2784,2025-04-14,1366.0
5,517,2025-10-18,
1,4334,2025-08-30,1432.0
3,517,2025-05-11,1326.0
1,3013,2025-12-23,2078.0
2,4334,2025-06-21,1516.0
4,1360,2026-02-02,2570.0
4,3907,2026-01-16,2766.0
1,546,2025-07-21,1730.0
3,1089,2025-10-17,
4,4334,2025-11-12,1974.0
2,1353,2025-08-29,1969.0
4,546,2026-02-04,2610.0
2,517,,2368.0
3,4642,2025-06-15,1771.0
2,517,2025-07-19,1679.0
2,1209,2025-10-30,1948.0
2,4642,2025-07-12,1662.0
1,4253,2025-08-04,1716.0
3,4334,2025-12-19,2673.0
2,4457,2025-08-03,1440.0
5,4642,2025-03-19,1106.0
4,476,2025-10-07,2050.0
3,754,2025-11-12,1871.0
3,476,2025-07-17,1702.0
2,3878,2025-07-05,1586.0
3,959,2025-09-17,1617.0
1,959,2025-05-26,
2,3907,2026-02-12,2501.0
1,476,,1267.0
4,4253,2025-04-08,1232.0
5,4821,2025-08-26,1413.0
3,1089,2025-05-15,1300.0
3,2784,,1014.0
5,2784,2025-09-20,1667.0
2,3878,2025-03-17,1131.0
2,517,2025-09-13,2039.0
4,546,2025-09-01,1815.0
4,4457,2025-10-04,1993.0
4,1360,2025-08-08,1852.0
4,754,2025-09-30,1921.0
1,2185,2025-07-19,1494.0
4,1209,2025-12-04,2416.0
4,1360,2025-04-16,
5,1089,2025-06-04,1470.0
2,3878,2025-09-15,1894.0
4,1089,2025-07-14,1633.0
4,4253,2025-09-01,1747.0
3,1360,2025-08-27,1475.0
4,1089,2025-11-11,2113.0
3,959,2025-10-31,1612.0
5,4457,2025-03-13,1074.0
3,4821,2025-02-27,1029.0
1,3013,2025-10-18,2024.0
2,959,2025-12-17,2086.0
2,1360,2025-07-26,1296.0
4,959,2026-01-31,2572.0
2,754,2025-06-16,1921.0
4,2784,2026-02-24,2486.0
3,959,,1081.0
3,1089,2026-01-30,2417.0
2,4334,2025-12-08,2230.0
5,546,2026-01-01,2481.0
1,4457,2025-11-12,1713.0
4,4253,2025-06-05,1401.0
5,517,2025-10-12,1793.0
1,4821,2025-08-27,2089.0
2,4334,2025-03-04,996.0
1,2261,2025-09-29,1950.0
4,1360,2025-11-15,2162.0
4,1360,2025-04-13,1345.0
1,476,2025-04-27,1278.0
1,3878,2025-03-09,1043.0
4,1089,2025-05-28,1386.0
3,4334,2025-07-05,1651.0
5,4642,2025-10-26,1921.0
3,1209,2025-09-05,1717.0
2,3878,2026-01-21,2625.0
5,2784,2025-10-19,1747.0
3,3907,2025-03-24,1133.0
2,476,2025-12-29,2706.0
4,1089,2025-06-09,1494.0
4,1353,2025-08-01,1650.0
2,4821,2026-02-23,2736.0
4,1353,2025-04-27,1275.0
1,3907,2025-06-16,1733.0
3,3907,2025-08-11,1634.0
5,1209,2025-11-16,1973.0
3,546,2025-04-08,1092.0
2,4642,2025-10-01,1726.0
1,546,2025-07-08,1721.0
2,3907,2025-02-28,992.0
3,4457,2026-01-26,2314.0
1,1209,2025-12-14,2845.0
2,1360,2025-03-01,1014.0
2,2261,2025-10-26,2252.0
5,3013,2025-09-02,1963.0
5,4642,2025-08-21,1564.0
2,517,2025-04-17,1268.0
4,2784,2025-03-11,1028.0
4,3013,2025-10-10,2000.0
5,2784,2025-05-20,1270.0
3,1353,2025-03-14,1072.0
5,754,2025-04-04,1147.0
5,1089,2025-06-13,1487.0
4,4253,2026-01-13,2256.0
3,4642,2025-08-30,2111.0
4,1209,2025-07-25,1733.0
3,3907,2025-11-06,2194.0
5,3013,2026-01-14,2654.0
4,2185,2025-07-10,1426.0
3,1353,2025-03-23,1103.0
5,959,2026-02-21,2315.0
1,517,2025-06-30,
4,1360,2025-11-27,2181.0
1,2784,2026-02-20,2746.0
1,1360,2025-04-08,1280.0
4,1209,,1693.0
2,4253,2025-04-10,1207.0
3,1360,2025-10-06,1696.0
3,3907,2025-04-26,1209.0
1,4642,2025-04-04,1161.0
1,4253,2025-12-17,2439.0
5,3878,2026-01-23,2379.0
5,3907,2025-08-20,2054.0
3,1360,2025-12-06,1816.0
2,1360,2025-11-07,1715.0
4,1209,2025-11-03,2251.0
1,3907,2025-12-01,2883.0
3,517,2025-05-14,1383.0
1,1353,2025-08-08,1715.0
2,476,2025-08-16,2096.0
3,4642,2025-11-11,2251.0
4,1353,2025-06-28,1713.0
1,1089,2025-05-02,
1,4642,2025-08-03,1758.0
1,754,2025-12-15,2382.0
3,2784,2025-05-31,1448.0
1,1360,2025-06-24,1810.0
2,546,2026-02-13,2549.0
4,959,2025-03-13,
5,476,2025-08-11,1761.0
4,2784,2025-03-22,1073.0
3,1353,2025-03-11,1031.0
1,1353,2025-05-07,1200.0
2,754,2025-08-14,2404.0
5,1360,2025-03-11,1035.0
2,3878,2025-10-14,1993.0
5,4253,2025-11-08,1863.0
5,2784,2026-02-18,2211.0
2,1209,2025-05-17,1332.0
1,4334,2025-05-09,1245.0
5,1089,2025-10-10,2069.0
4,4642,2026-01-21,2081.0
5,517,2025-06-26,1415.0
5,754,2025-11-24,1844.0
3,4821,2025-10-11,1993.0
5,517,2025-10-04,1797.0
1,1360,2025-11-10,2371.0
4,4457,2025-11-29,2370.0
2,2784,,2969.0
4,2261,2025-03-28,1060.0
3,1360,2025-06-04,1451.0
1,1089,2026-01-12,2360.0
4,1360,2025-06-20,1764.0
1,4334,2025-06-19,1266.0
3,1353,2025-08-31,1619.0
3,2261,2025-06-21,1560.0
5,3013,2025-04-29,1307.0
3,1353,2025-04-18,1127.0
3,2261,2025-04-13,1210.0
1,4334,2025-05-15,1246.0
1,3878,2026-01-27,2258.0
4,2784,2025-10-22,1968.0
5,2185,2025-12-25,2419.0
5,476,2025-10-26,2109.0
4,3907,2026-01-10,2740.0
1,3013,2025-03-21,1215.0
5,1360,2026-01-28,2764.0
3,754,2025-07-27,1715.0
1,4457,2026-02-09,2138.0
4,4253,2025-03-06,1061.0
1,754,2025-08-02,1782.0
4,1360,2025-12-16,2267.0
5,1089,2025-05-29,1422.0
4,754,2025-07-31,1738.0
3,3013,2025-10-29,2670.0
4,517,2026-02-21,2637.0
3,2261,,1734.0
2,754,2025-09-26,2539.0
1,546,2025-08-08,1722.0
4,754,2025-03-03,1030.0
2,4642,2025-12-07,1950.0
3,3907,2025-09-02,1774.0
3,4642,2026-01-10,2523.0
3,4821,2025-11-09,2092.0
4,3878,2025-06-25,1331.0
4,2784,2025-09-20,1870.0
2,4457,2025-07-15,1450.0
2,517,2025-07-05,1676.0
