store_id,product_id,quantity_on_hand,reorder_level
116,3994,49.0,35.0
199,2094,151.0,14.0
16,4772,175.0,38.0
69,5715,152.0,12.0
189,5185,26.0,23.0
158,393,8.0,49.0
51,721,32.0,28.0
147,2011,192.0,41.0
127,1558,17.0,34.0
103,524,26.0,28.0
124,1175,56.0,14.0
111,1760,79.0,32.0
145,2984,8.0,27.0
27,4246,68.0,41.0
181,4344,37.0,17.0
22,4223,152.0,23.0
15,3955,77.0,20.0
105,5716,64.0,37.0
71,3665,101.0,23.0
10,4348,159.0,16.0
131,1810,62.0,34.0
186,5074,195.0,25.0
102,5643,117.0,15.0
188,4406,61.0,41.0
93,1859,21.0,23.0
86,5307,28.0,44.0
175,5725,92.0,11.0
188,193,,31.0
64,286,196.0,24.0
96,5575,11.0,23.0
67,2212,85.0,
51,5037,82.0,21.0
128,2149,94.0,22.0
154,5129,79.0,44.0
128,5547,123.0,27.0
64,4051,,
179,2366,198.0,25.0
195,5676,7.0,48.0
135,2014,98.0,13.0
46,2211,48.0,16.0
180,1878,20.0,33.0
45,3088,20.0,45.0
91,1401,193.0,40.0
103,943,158.0,29.0
18,3824,36.0,13.0
93,1049,123.0,18.0
100,3969,47.0,35.0
168,962,127.0,16.0
80,2023,104.0,27.0
64,1001,121.0,46.0
140,1941,44.0,21.0
198,3565,80.0,22.0
18,1854,101.0,26.0
127,537,146.0,23.0
106,2061,146.0,40.0
78,3311,183.0,13.0
26,2262,100.0,11.0
174,2735,125.0,30.0
75,5455,116.0,26.0
129,4061,80.0,31.0
4,3372,8.0,26.0
101,369,189.0,15.0
172,2118,21.0,20.0
33,2114,39.0,24.0
49,2195,119.0,34.0
83,624,10.0,15.0
83,3762,160.0,38.0
122,5175,24.0,45.0
23,2206,106.0,29.0
128,131,14.0,49.0
139,1787,162.0,39.0
70,1272,69.0,47.0
196,1152,186.0,35.0
18,90,117.0,14.0
131,2794,180.0,27.0
163,4152,43.0,16.0
42,4108,180.0,36.0
23,1880,6.0,
47,2628,183.0,42.0
191,4253,,48.0
43,1605,166.0,30.0
110,2609,187.0,27.0
88,2142,138.0,45.0
181,3015,142.0,44.0
176,5626,119.0,10.0
52,2630,79.0,11.0
127,422,92.0,38.0
13,2040,140.0,14.0
29,5630,182.0,46.0
198,3255,94.0,44.0
42,4340,97.0,14.0
97,5219,163.0,44.0
175,1554,37.0,12.0
184,925,21.0,44.0
19,448,142.0,39.0
30,3311,127.0,45.0
199,2465,116.0,14.0
3,4041,63.0,36.0
182,4778,127.0,49.0
188,5256,0.0,46.0
114,4752,121.0,21.0
131,409,,15.0
196,75,106.0,48.0
171,1870,87.0,15.0
186,2116,53.0,49.0
65,4619,115.0,26.0
150,2194,194.0,10.0
178,4779,148.0,21.0
116,2417,42.0,20.0
148,3578,45.0,28.0
136,1949,156.0,10.0
171,4418,10.0,23.0
144,3124,135.0,20.0
143,538,91.0,39.0
25,1196,14.0,46.0
128,3409,82.0,26.0
70,3675,13.0,10.0
177,2264,19.0,48.0
199,3217,141.0,30.0
185,818,126.0,
60,1390,138.0,11.0
64,4969,70.0,34.0
155,2098,95.0,12.0
4,2397,118.0,14.0
140,2973,,37.0
115,2056,55.0,41.0
165,2915,162.0,46.0
99,2494,121.0,41.0
166,3099,191.0,23.0
32,2619,158.0,
137,2225,173.0,16.0
167,5718,140.0,23.0
28,3559,52.0,28.0
124,4700,10.0,31.0
93,1617,137.0,22.0
61,4077,91.0,36.0
18,4345,177.0,39.0
108,5545,198.0,35.0
61,2626,117.0,42.0
138,156,27.0,47.0
60,2920,151.0,18.0
85,512,7.0,26.0
159,4347,190.0,40.0
200,945,,26.0
24,1018,,48.0
198,1369,117.0,24.0
170,4756,131.0,16.0
167,5688,146.0,24.0
151,3572,178.0,24.0
91,1417,69.0,13.0
25,1788,24.0,20.0
114,1635,1.0,28.0
179,3733,21.0,26.0
1,1080,59.0,48.0
156,5024,70.0,39.0
164,3112,187.0,23.0
99,4674,52.0,11.0
110,2608,17.0,19.0
101,3156,128.0,12.0
33,4969,127.0,32.0
8,1626,10.0,47.0
71,5792,107.0,43.0
191,5036,85.0,14.0
192,619,51.0,39.0
165,1159,198.0,15.0
147,906,17.0,34.0
89,3355,145.0,20.0
54,1025,162.0,41.0
46,3681,81.0,42.0
105,502,16.0,25.0
47,3916,125.0,25.0
104,2111,161.0,21.0
36,250,179.0,38.0
163,1595,182.0,15.0
140,254,11.0,18.0
1,3775,102.0,36.0
160,2932,129.0,28.0
154,3722,186.0,25.0
1,2673,34.0,23.0
119,4237,43.0,28.0
18,5607,121.0,28.0
79,5238,186.0,20.0
92,5626,44.0,38.0
42,2044,78.0,31.0
168,5804,89.0,22.0
7,5216,150.0,48.0
109,2043,150.0,39.0
84,832,155.0,44.0
85,5088,149.0,46.0
186,1516,143.0,14.0
76,1705,96.0,23.0
5,2601,155.0,31.0
65,5258,4.0,47.0
54,3758,76.0,42.0
101,1270,109.0,16.0
144,806,32.0,30.0
195,2020,132.0,
66,5353,24.0,15.0
85,4,16.0,31.0
177,2071,19.0,34.0
130,4258,53.0,36.0
40,4039,78.0,37.0
90,2182,92.0,26.0
46,3807,116.0,45.0
54,537,51.0,49.0
177,5764,194.0,21.0
16,4394,0.0,48.0
92,4014,82.0,40.0
162,5529,96.0,46.0
133,4289,0.0,36.0
95,3304,24.0,19.0
1,204,145.0,36.0
196,2759,,17.0
193,2130,198.0,29.0
181,4217,151.0,46.0
187,5322,131.0,16.0
63,1746,66.0,48.0
162,3075,37.0,30.0
75,1075,159.0,37.0
131,4573,156.0,42.0
157,2315,6.0,33.0
188,4761,198.0,26.0
97,177,37.0,23.0
77,2406,173.0,13.0
82,3383,0.0,16.0
12,4303,172.0,48.0
17,3186,30.0,
142,3258,48.0,39.0
115,2651,104.0,28.0
111,3575,6.0,12.0
101,1510,133.0,
8,5746,115.0,35.0
100,305,39.0,31.0
30,5719,121.0,36.0
53,2291,86.0,25.0
168,3264,,25.0
199,2520,47.0,
45,3330,79.0,18.0
159,5264,117.0,14.0
39,5237,52.0,41.0
196,3224,188.0,23.0
19,999,5.0,47.0
90,5589,54.0,49.0
98,4301,168.0,25.0
29,2436,,14.0
92,1423,163.0,30.0
102,5453,104.0,26.0
121,213,25.0,12.0
32,5353,56.0,33.0
43,1074,172.0,47.0
117,3762,29.0,15.0
127,4937,50.0,34.0
23,1748,197.0,44.0
40,4942,50.0,
64,180,20.0,34.0
79,1332,52.0,46.0
91,247,32.0,41.0
161,5370,36.0,
88,845,31.0,19.0
87,4558,121.0,48.0
148,5073,55.0,20.0
160,4782,117.0,42.0
20,2752,73.0,34.0
152,5742,144.0,40.0
171,4349,148.0,27.0
17,5610,73.0,43.0
114,4009,89.0,13.0
41,1049,91.0,29.0
87,4188,125.0,30.0
172,5575,156.0,24.0
83,4520,133.0,34.0
163,2818,92.0,18.0
187,1604,136.0,49.0
118,4912,66.0,28.0
167,3024,53.0,46.0
58,2508,164.0,30.0
18,4639,44.0,10.0
92,4574,26.0,13.0
82,4052,89.0,49.0
194,1569,35.0,47.0
32,1035,16.0,42.0
70,885,107.0,21.0
84,3531,30.0,19.0
58,5651,50.0,23.0
53,434,104.0,15.0
76,1340,154.0,34.0
174,2148,121.0,15.0
157,5544,6.0,35.0
138,2185,97.0,24.0
57,4006,44.0,16.0
50,2478,169.0,45.0
52,1600,8.0,41.0
44,781,124.0,21.0
115,981,119.0,40.0
72,3732,44.0,13.0
76,2760,155.0,
193,5402,43.0,32.0
137,5500,36.0,12.0
43,4104,152.0,14.0
118,4812,171.0,45.0
167,3550,123.0,
151,5145,15.0,16.0
160,4720,7.0,45.0
113,1457,197.0,11.0
141,4336,171.0,38.0
170,4647,61.0,
156,3087,168.0,48.0
40,5341,146.0,15.0
118,644,183.0,48.0
33,5338,14.0,14.0
64,4237,36.0,20.0
161,1532,95.0,26.0
62,4638,45.0,38.0
64,1474,164.0,10.0
132,2123,129.0,41.0
121,1588,125.0,19.0
192,1988,3.0,32.0
185,1542,,31.0
197,5708,122.0,11.0
88,2651,195.0,26.0
39,1309,65.0,16.0
190,1728,112.0,10.0
128,2172,48.0,39.0
34,4325,136.0,46.0
121,750,,39.0
128,2208,83.0,44.0
20,5650,180.0,48.0
37,4028,89.0,34.0
178,3302,,40.0
15,5084,128.0,24.0
140,205,,18.0
95,2828,157.0,44.0
45,2956,63.0,26.0
194,5358,41.0,30.0
32,5814,127.0,13.0
117,2374,163.0,10.0
107,5084,90.0,39.0
33,491,82.0,14.0
69,3048,70.0,11.0
97,1272,182.0,19.0
135,627,74.0,16.0
109,5131,97.0,45.0
55,5207,148.0,44.0
50,2784,101.0,49.0
178,2508,195.0,32.0
43,2672,152.0,45.0
24,4632,180.0,21.0
95,1881,82.0,12.0
86,4478,44.0,21.0
11,4981,47.0,24.0
9,4540,197.0,25.0
15,2772,129.0,20.0
187,5019,112.0,22.0
50,5090,187.0,15.0
186,2623,137.0,38.0
60,4809,7.0,39.0
116,279,153.0,38.0
118,1937,179.0,30.0
1,1600,27.0,21.0
58,251,43.0,36.0
126,1102,139.0,12.0
108,4459,95.0,30.0
178,2480,133.0,31.0
69,4338,41.0,29.0
100,134,192.0,36.0
143,5693,110.0,11.0
145,1957,195.0,35.0
154,950,41.0,38.0
7,1616,34.0,35.0
75,550,83.0,48.0
6,4735,26.0,39.0
84,1367,45.0,26.0
145,4134,168.0,35.0
189,4880,26.0,17.0
10,2886,28.0,37.0
7,200,18.0,23.0
191,17,187.0,40.0
140,840,5.0,41.0
102,1620,123.0,
168,1843,,15.0
25,2306,62.0,47.0
54,4792,94.0,44.0
178,5104,75.0,
5,4333,38.0,40.0
112,920,25.0,
114,4509,153.0,48.0
10,2792,,25.0
116,3667,,46.0
199,2434,180.0,41.0
138,4954,113.0,27.0
64,4096,14.0,39.0
83,4448,181.0,
8,3574,153.0,39.0
4,3980,58.0,20.0
136,4079,84.0,19.0
187,192,78.0,48.0
80,4550,123.0,30.0
27,2545,20.0,46.0
54,4434,68.0,16.0
129,1734,26.0,13.0
186,5295,12.0,23.0
25,3419,194.0,44.0
67,3851,153.0,
52,3221,,47.0
28,3971,113.0,33.0
113,3136,83.0,31.0
26,4784,110.0,47.0
108,213,16.0,20.0
126,4154,51.0,29.0
67,4413,118.0,34.0
92,5048,51.0,40.0
11,5275,,25.0
101,4340,99.0,47.0
180,5315,110.0,26.0
139,923,93.0,36.0
163,5123,,15.0
125,4258,54.0,
146,1148,17.0,45.0
97,3324,4.0,33.0
10,2916,195.0,
59,2641,32.0,28.0
36,1193,184.0,18.0
110,187,53.0,36.0
10,3073,103.0,37.0
176,3597,194.0,33.0
8,411,,28.0
192,4087,129.0,36.0
174,669,20.0,20.0
75,1399,179.0,43.0
10,1179,159.0,14.0
19,5605,35.0,22.0
93,5632,7.0,42.0
4,3380,128.0,38.0
70,196,181.0,46.0
186,3127,19.0,30.0
177,5395,73.0,37.0
172,2989,108.0,19.0
163,4790,34.0,32.0
90,1120,197.0,49.0
39,378,99.0,43.0
69,1742,122.0,35.0
25,1347,113.0,25.0
120,3127,90.0,19.0
6,5401,172.0,
42,5188,151.0,23.0
118,2296,9.0,11.0
65,1843,177.0,15.0
119,3129,3.0,27.0
82,1666,40.0,19.0
103,1755,169.0,38.0
154,2543,181.0,35.0
200,5379,54.0,
73,1817,98.0,14.0
131,4453,61.0,26.0
41,1326,46.0,16.0
75,3908,144.0,17.0
14,2440,121.0,12.0
112,1040,32.0,48.0
34,5287,0.0,19.0
96,617,134.0,14.0
37,2623,125.0,47.0
85,524,36.0,20.0
140,4424,140.0,28.0
4,5498,36.0,48.0
106,42,51.0,14.0
184,5190,181.0,17.0
140,2210,59.0,30.0
90,4884,41.0,35.0
3,1115,74.0,30.0
110,2622,197.0,
57,908,66.0,21.0
103,2945,63.0,31.0
116,1379,38.0,23.0
38,2306,155.0,42.0
141,3524,84.0,19.0
175,787,178.0,42.0
13,4752,74.0,21.0
113,4677,96.0,28.0
146,928,0.0,
85,3063,79.0,23.0
30,2921,107.0,44.0
145,990,182.0,10.0
178,4431,57.0,28.0
159,4291,24.0,42.0
170,2648,14.0,31.0
32,1371,134.0,45.0
56,1646,146.0,28.0
151,2859,171.0,49.0
118,2505,50.0,38.0
131,136,,33.0
83,2110,177.0,24.0
62,3713,154.0,30.0
80,3237,156.0,46.0
180,1100,38.0,27.0
10,4904,189.0,41.0
174,5794,2.0,18.0
43,1251,79.0,10.0
110,4239,185.0,41.0
57,1477,176.0,15.0
169,2581,172.0,37.0
117,1664,171.0,30.0
24,3909,76.0,22.0
104,2154,108.0,23.0
59,3340,77.0,26.0
148,5228,46.0,32.0
86,3176,63.0,26.0
44,1239,16.0,10.0
99,2752,33.0,11.0
181,189,24.0,36.0
21,4277,57.0,43.0
79,2310,107.0,43.0
147,3262,,20.0
44,2546,163.0,49.0
107,2,177.0,26.0
142,1668,40.0,14.0
31,157,113.0,11.0
69,185,41.0,37.0
121,525,140.0,39.0
8,4121,23.0,34.0
149,1902,132.0,26.0
107,678,36.0,32.0
26,5734,145.0,49.0
47,1982,198.0,29.0
24,4844,116.0,10.0
196,1305,33.0,31.0
97,1824,199.0,43.0
143,2277,156.0,45.0
27,5041,123.0,48.0
43,34,109.0,28.0
182,5616,141.0,47.0
5,5527,51.0,38.0
20,3905,72.0,44.0
174,4417,50.0,32.0
84,5257,169.0,37.0
110,3334,160.0,12.0
124,2464,17.0,21.0
149,2901,100.0,30.0
147,3404,123.0,45.0
163,541,199.0,22.0
36,821,44.0,31.0
4,4883,129.0,35.0
153,4686,76.0,15.0
59,4907,87.0,17.0
49,1550,,32.0
81,1133,168.0,38.0
8,3204,101.0,28.0
183,4779,124.0,20.0
159,3196,,14.0
141,3880,,28.0
100,754,166.0,45.0
35,2789,61.0,48.0
55,953,,37.0
105,3740,13.0,34.0
200,3935,61.0,18.0
157,5038,22.0,18.0
96,27,25.0,32.0
173,3503,45.0,37.0
152,2283,177.0,32.0
197,5387,98.0,19.0
176,1361,50.0,25.0
85,2335,130.0,36.0
13,3985,166.0,30.0
116,1233,104.0,12.0
134,3454,106.0,48.0
2,4998,67.0,26.0
9,883,166.0,27.0
62,5423,159.0,17.0
52,3133,194.0,41.0
99,5704,196.0,47.0
179,1839,115.0,18.0
118,5203,44.0,42.0
199,2108,150.0,45.0
1,4188,176.0,27.0
89,4357,86.0,44.0
14,1737,162.0,22.0
16,2368,2.0,46.0
18,72,,22.0
5,5721,187.0,46.0
81,5358,48.0,28.0
98,2958,180.0,35.0
123,1111,53.0,32.0
87,3548,198.0,45.0
6,3058,100.0,43.0
69,3348,96.0,39.0
92,967,162.0,43.0
3,5582,139.0,47.0
41,2674,170.0,25.0
190,4081,4.0,14.0
197,2543,23.0,21.0
136,2398,166.0,11.0
46,5241,78.0,
126,1589,43.0,46.0
49,1327,55.0,21.0
184,267,18.0,10.0
68,785,,38.0
63,3515,98.0,
196,3999,178.0,46.0
20,3098,81.0,28.0
117,4682,52.0,24.0
29,1353,29.0,12.0
69,5012,41.0,29.0
48,5600,,42.0
171,2451,87.0,25.0
189,5000,120.0,41.0
143,5328,175.0,11.0
13,2183,33.0,24.0
108,3212,47.0,28.0
180,871,108.0,18.0
162,635,45.0,12.0
22,1952,145.0,32.0
168,1824,12.0,49.0
110,2030,3.0,26.0
49,1535,79.0,13.0
32,1186,182.0,12.0
105,2750,9.0,
85,768,44.0,41.0
125,1133,,14.0
106,297,38.0,11.0
134,541,54.0,42.0
192,3464,,37.0
104,1979,148.0,43.0
89,4762,,13.0
30,1349,0.0,36.0
195,1841,44.0,12.0
187,3289,55.0,28.0
169,3059,110.0,37.0
164,4567,22.0,33.0
147,4882,139.0,46.0
146,5610,,39.0
167,1255,161.0,38.0
20,2441,173.0,
148,4562,25.0,34.0
5,3690,36.0,29.0
155,1726,,47.0
4,3583,,26.0
108,2195,152.0,39.0
197,2545,130.0,29.0
115,5341,67.0,17.0
196,5029,31.0,24.0
194,2610,19.0,48.0
156,832,42.0,48.0
20,3930,193.0,21.0
93,3909,106.0,25.0
142,2738,,44.0
39,5318,98.0,15.0
35,4287,79.0,42.0
179,400,2.0,29.0
191,5067,70.0,14.0
108,1625,62.0,30.0
135,5746,83.0,12.0
120,3775,53.0,26.0
80,706,,
60,551,164.0,15.0
8,2551,188.0,43.0
99,4906,26.0,16.0
129,3091,32.0,17.0
106,4958,85.0,36.0
40,5763,8.0,31.0
93,5581,58.0,13.0
25,5763,168.0,42.0
134,5122,130.0,49.0
146,5312,173.0,
150,5423,130.0,
89,263,197.0,43.0
170,5162,187.0,34.0
180,5645,20.0,24.0
115,4103,17.0,38.0
72,4730,110.0,47.0
29,5001,147.0,49.0
51,1719,145.0,13.0
161,798,118.0,42.0
68,882,87.0,
153,3298,174.0,22.0
52,4558,150.0,29.0
111,1180,40.0,45.0
14,3573,127.0,29.0
136,4944,149.0,49.0
189,2074,159.0,29.0
145,2934,49.0,12.0
128,3012,150.0,47.0
157,5242,136.0,43.0
49,4277,25.0,44.0
101,2318,,26.0
23,173,46.0,
167,5338,136.0,28.0
68,2909,97.0,29.0
141,44,168.0,25.0
55,5103,154.0,47.0
113,4542,99.0,28.0
96,5226,110.0,39.0
2,1704,132.0,20.0
138,930,195.0,45.0
33,1195,115.0,38.0
156,1147,56.0,15.0
1,3351,176.0,28.0
6,2781,0.0,49.0
171,1479,18.0,40.0
32,515,172.0,16.0
110,4140,194.0,34.0
52,5562,35.0,
71,1734,181.0,46.0
77,3826,50.0,33.0
184,366,11.0,19.0
184,5319,51.0,39.0
49,3027,186.0,44.0
134,1506,125.0,16.0
3,2011,158.0,39.0
64,3118,69.0,32.0
157,4454,90.0,23.0
50,887,95.0,45.0
64,129,55.0,22.0
90,3595,55.0,49.0
165,1965,113.0,20.0
3,2528,166.0,41.0
148,3328,48.0,48.0
138,1671,117.0,29.0
13,2764,11.0,
118,2970,164.0,26.0
184,4217,107.0,46.0
19,976,94.0,40.0
140,4744,79.0,41.0
140,343,187.0,35.0
2,2718,149.0,15.0
55,545,84.0,14.0
24,2399,161.0,
92,2444,,22.0
90,5252,25.0,11.0
48,5041,12.0,12.0
114,2786,133.0,30.0
4,3470,157.0,33.0
28,1099,127.0,22.0
137,341,54.0,14.0
61,2865,167.0,39.0
193,2923,173.0,13.0
58,1532,155.0,49.0
130,4366,120.0,17.0
162,5030,97.0,
166,4818,,10.0
62,5053,77.0,23.0
157,5587,132.0,29.0
64,3759,187.0,17.0
84,342,110.0,33.0
35,4179,181.0,15.0
99,1294,116.0,22.0
115,4710,132.0,29.0
186,1167,33.0,17.0
196,1603,25.0,30.0
98,5267,188.0,44.0
129,5413,195.0,15.0
191,578,93.0,32.0
72,2506,23.0,32.0
7,853,97.0,24.0
81,4642,151.0,35.0
116,568,98.0,46.0
184,266,46.0,48.0
188,4323,155.0,21.0
163,558,24.0,20.0
182,1232,56.0,18.0
63,2821,173.0,
95,3082,6.0,37.0
156,1972,115.0,40.0
77,3072,71.0,24.0
14,1790,135.0,43.0
141,4096,79.0,41.0
43,5549,5.0,34.0
56,3166,21.0,19.0
14,3089,71.0,20.0
24,524,103.0,42.0
74,2836,156.0,33.0
132,677,26.0,30.0
113,1019,88.0,36.0
199,4997,44.0,19.0
182,2252,,26.0
88,594,118.0,22.0
149,3743,97.0,15.0
30,1990,169.0,20.0
144,5115,117.0,38.0
79,2123,148.0,23.0
156,4631,68.0,42.0
59,171,33.0,39.0
70,1818,50.0,29.0
49,3100,32.0,45.0
188,1528,6.0,23.0
141,3762,132.0,27.0
13,2247,54.0,23.0
170,1939,132.0,21.0
143,5569,149.0,48.0
139,5816,,44.0
4,3051,165.0,21.0
43,3650,11.0,39.0
46,882,188.0,27.0
88,3041,193.0,21.0
164,910,103.0,13.0
111,1416,97.0,44.0
115,1615,26.0,34.0
145,58,186.0,48.0
193,4641,159.0,21.0
114,3319,53.0,22.0
151,2418,8.0,36.0
114,4235,60.0,38.0
193,2242,53.0,43.0
138,552,17.0,43.0
193,2606,163.0,24.0
137,5756,175.0,14.0
152,4038,16.0,21.0
34,2718,141.0,30.0
59,3369,63.0,36.0
99,443,126.0,26.0
38,2152,189.0,21.0
59,4712,21.0,32.0
195,2975,4.0,44.0
13,1232,96.0,23.0
95,3091,,34.0
99,927,195.0,28.0
152,5713,185.0,43.0
91,882,54.0,36.0
78,1012,176.0,24.0
27,2796,189.0,37.0
70,1830,175.0,42.0
177,1128,40.0,11.0
22,5776,90.0,46.0
149,2334,31.0,14.0
22,3309,6.0,27.0
56,1938,8.0,24.0
122,601,98.0,46.0
11,3904,130.0,16.0
133,2792,16.0,38.0
193,4924,143.0,38.0
122,4034,143.0,42.0
64,1348,198.0,32.0
89,5078,10.0,32.0
78,4478,10.0,20.0
99,1975,91.0,45.0
60,2150,137.0,41.0
143,3912,107.0,43.0
67,3992,81.0,43.0
44,2360,89.0,32.0
25,1850,131.0,48.0
186,5282,119.0,
191,5023,11.0,15.0
41,1700,182.0,42.0
54,813,3.0,42.0
103,1965,18.0,45.0
94,5048,48.0,27.0
160,345,94.0,20.0
135,3249,135.0,41.0
92,4779,192.0,28.0
119,1721,99.0,29.0
153,730,118.0,21.0
165,4431,90.0,
38,1285,142.0,35.0
76,5317,149.0,36.0
181,5513,148.0,18.0
197,1081,90.0,27.0
47,3656,23.0,13.0
45,4042,52.0,20.0
65,4189,53.0,38.0
13,5606,4.0,14.0
121,4580,56.0,30.0
120,1760,15.0,47.0
83,5443,160.0,14.0
11,2322,97.0,23.0
14,1946,119.0,16.0
94,5151,154.0,29.0
151,2390,156.0,18.0
72,2441,104.0,35.0
186,1874,59.0,16.0
79,3830,175.0,32.0
192,3505,102.0,45.0
140,4305,139.0,12.0
183,5586,159.0,41.0
1,5349,188.0,15.0
150,4588,149.0,40.0
13,3120,18.0,33.0
97,5188,161.0,29.0
169,1287,171.0,25.0
82,1746,119.0,13.0
82,865,155.0,35.0
113,4277,41.0,
79,5769,152.0,
16,59,148.0,23.0
106,3622,128.0,37.0
18,2196,110.0,39.0
146,1927,52.0,32.0
194,1583,48.0,27.0
190,1910,60.0,44.0
23,1495,154.0,19.0
73,2057,189.0,27.0
7,3401,73.0,31.0
155,1567,136.0,14.0
34,3967,139.0,32.0
190,3348,168.0,15.0
175,1409,176.0,47.0
48,4647,182.0,46.0
115,3633,38.0,10.0
69,2272,,39.0
33,2448,,24.0
146,4671,148.0,39.0
99,2624,101.0,39.0
81,1929,4.0,14.0
82,707,63.0,17.0
177,5573,169.0,18.0
9,3098,77.0,36.0
86,2507,55.0,23.0
142,4532,71.0,34.0
16,1261,76.0,32.0
47,2240,199.0,24.0
151,16,77.0,33.0
166,5774,76.0,13.0
44,1635,104.0,42.0
142,711,45.0,30.0
184,3862,183.0,43.0
59,244,113.0,
63,1921,165.0,41.0
129,811,,49.0
173,5412,146.0,14.0
98,4714,168.0,30.0
24,2891,46.0,36.0
48,3098,20.0,10.0
78,1594,118.0,43.0
160,5784,142.0,24.0
175,5134,73.0,18.0
181,2180,114.0,30.0
18,5382,148.0,12.0
5,2014,35.0,34.0
127,3368,131.0,28.0
37,4729,117.0,38.0
2,3153,181.0,33.0
163,2558,35.0,
99,3709,96.0,19.0
107,5616,119.0,16.0
89,2897,164.0,21.0
160,560,176.0,11.0
154,4493,70.0,18.0
96,3879,169.0,20.0
8,1110,47.0,22.0
76,926,135.0,33.0
167,2785,197.0,16.0
146,1490,175.0,20.0
177,1202,20.0,12.0
44,840,94.0,22.0
102,5708,143.0,37.0
33,815,100.0,42.0
115,1375,59.0,18.0
59,4400,51.0,21.0
113,3783,130.0,27.0
96,2267,50.0,31.0
173,2463,171.0,26.0
123,3278,43.0,39.0
50,3142,199.0,21.0
139,1476,150.0,
165,1024,161.0,36.0
47,3441,147.0,45.0
78,4797,49.0,27.0
11,233,183.0,30.0
83,4308,0.0,35.0
125,69,144.0,38.0
38,3748,28.0,39.0
179,5793,145.0,39.0
135,1218,158.0,30.0
49,140,62.0,20.0
90,2499,98.0,40.0
93,938,120.0,23.0
170,2,139.0,32.0
1,4715,130.0,40.0
95,2397,88.0,12.0
130,1401,131.0,28.0
34,273,70.0,45.0
76,5455,137.0,15.0
194,3051,38.0,38.0
166,2322,198.0,17.0
114,5719,113.0,37.0
110,4648,48.0,17.0
76,1915,73.0,40.0
59,3598,78.0,29.0
114,1265,,35.0
60,1698,14.0,30.0
27,2026,91.0,34.0
12,5461,117.0,33.0
181,5439,109.0,40.0
177,4671,6.0,14.0
184,4123,41.0,14.0
194,5307,42.0,20.0
199,3351,97.0,25.0
169,5031,102.0,15.0
75,194,124.0,11.0
46,80,30.0,33.0
155,1988,134.0,17.0
108,1195,87.0,29.0
170,4304,170.0,30.0
200,643,33.0,30.0
45,5238,46.0,43.0
4,3754,8.0,42.0
120,5509,25.0,34.0
103,2782,178.0,18.0
69,2912,38.0,47.0
183,697,67.0,36.0
17,3182,4.0,27.0
26,5484,90.0,21.0
182,5158,158.0,47.0
78,481,71.0,40.0
49,214,51.0,32.0
13,2460,61.0,35.0
52,322,96.0,25.0
112,4294,90.0,26.0
47,1944,145.0,31.0
190,1774,60.0,48.0
111,2496,111.0,15.0
121,2884,74.0,37.0
126,1478,184.0,25.0
10,590,64.0,39.0
94,697,31.0,20.0
171,1445,128.0,19.0
42,1751,144.0,35.0
146,1670,105.0,39.0
49,3249,107.0,28.0
29,5087,110.0,14.0
126,3448,148.0,45.0
117,3459,98.0,33.0
42,2635,139.0,14.0
181,3386,82.0,11.0
154,4851,73.0,45.0
100,3376,92.0,30.0
63,4583,71.0,36.0
150,5102,78.0,48.0
62,5283,132.0,34.0
74,5811,49.0,24.0
36,3893,,24.0
150,1234,128.0,44.0
69,3038,195.0,12.0
188,2400,50.0,17.0
55,931,177.0,37.0
195,2869,115.0,13.0
200,3694,107.0,19.0
36,3189,30.0,26.0
18,1506,26.0,14.0
37,4702,9.0,32.0
160,2792,22.0,19.0
194,1602,58.0,31.0
38,2009,55.0,37.0
5,1738,171.0,15.0
70,181,110.0,37.0
82,1891,17.0,18.0
200,520,168.0,42.0
36,2338,96.0,31.0
19,3656,129.0,41.0
190,3296,11.0,42.0
81,2261,186.0,38.0
19,5780,91.0,43.0
112,2541,87.0,36.0
103,61,175.0,46.0
56,1520,151.0,10.0
192,3718,155.0,21.0
34,3645,31.0,14.0
137,354,127.0,18.0
15,2420,195.0,39.0
170,5289,22.0,16.0
144,2288,81.0,34.0
142,4711,125.0,20.0
126,4118,181.0,28.0
30,1236,173.0,31.0
168,4890,130.0,35.0
184,3346,130.0,17.0
143,1685,42.0,17.0
123,496,134.0,47.0
135,2417,,48.0
174,4342,,27.0
27,5546,34.0,
168,5349,155.0,46.0
34,5551,76.0,46.0
143,1511,7.0,22.0
132,4258,71.0,43.0
20,4314,90.0,11.0
99,135,21.0,26.0
59,5190,150.0,11.0
20,1245,99.0,11.0
59,4534,65.0,42.0
3,238,98.0,41.0
94,3665,56.0,43.0
37,1907,175.0,49.0
178,3253,149.0,45.0
195,5465,126.0,11.0
56,635,18.0,13.0
45,3772,192.0,15.0
88,719,191.0,
81,4063,4.0,24.0
127,768,33.0,45.0
125,5420,38.0,49.0
137,3302,142.0,
102,802,8.0,49.0
48,1083,136.0,46.0
176,5745,26.0,13.0
110,2543,39.0,49.0
121,3651,97.0,16.0
111,2405,68.0,45.0
87,4088,28.0,29.0
17,4592,127.0,14.0
69,2329,146.0,40.0
27,1115,182.0,31.0
64,5323,39.0,
165,2415,18.0,15.0
52,4323,71.0,13.0
21,5565,180.0,28.0
120,3133,17.0,47.0
92,3562,188.0,
149,5436,21.0,30.0
118,5110,174.0,31.0
19,181,154.0,31.0
8,2398,149.0,28.0
128,4674,,11.0
79,5517,135.0,49.0
90,2465,18.0,25.0
