work_order_id,product_id,line_id,start_timestamp,end_timestamp,quantity_produced,rejected_quantity,status
10768,2438,6,2024-06-14 07:38:51.627112,2024-06-14 09:38:51.627112,506,24,Completed
10769,1695,4,2024-11-08 11:37:09.847478,2024-11-08 22:37:09.847478,5187,204,Completed
10770,3588,7,2024-08-01 02:33:23.505842,2024-08-01 10:33:23.505842,2789,82,Completed
10771,4950,2,2025-05-29 20:02:10.322111,2025-05-29 23:02:10.322111,600,11,Completed
10772,308,3,2024-11-07 13:18:55.483878,2024-11-07 18:18:55.483878,1787,87,Completed
10773,1023,8,2024-11-24 17:01:18.232455,2024-11-25 02:01:18.232455,672,28,Completed
10774,5650,3,2024-11-11 20:36:42.309804,2024-11-12 07:36:42.309804,3561,46,Completed
10775,2780,6,2025-03-17 10:21:54.281695,2025-03-17 12:21:54.281695,506,23,Completed
10776,1801,6,2026-01-25 16:06:54.169308,2026-01-25 22:06:54.169308,1444,49,Completed
10777,2837,5,2024-08-07 18:54:39.762687,2024-08-08 04:54:39.762687,3052,151,Completed
10778,1539,10,2025-01-13 18:15:25.081710,2025-01-13 20:15:25.081710,786,28,Completed
10779,4874,10,2025-11-23 13:22:43.919450,2025-11-23 16:22:43.919450,1048,49,Completed
10780,909,5,2025-01-01 00:12:31.437488,2025-01-01 03:12:31.437488,785,24,Completed
10781,5479,4,2025-07-18 02:59:46.506885,2025-07-18 13:59:46.506885,4950,35,Completed
10782,326,6,2024-07-21 23:17:30.783229,2024-07-22 09:17:30.783229,2350,107,Completed
10783,1628,2,2024-04-03 19:47:27.762441,2024-04-04 06:47:27.762441,2138,25,Completed
10784,3963,7,2025-02-09 10:45:03.533115,2025-02-09 20:45:03.533115,3273,77,Completed
10785,2705,6,2025-12-14 15:14:10.458352,2025-12-15 01:14:10.458352,2150,18,Completed
10786,2620,7,2025-05-15 10:24:06.960310,2025-05-15 19:24:06.960310,2970,55,Completed
10787,3590,5,2025-07-07 08:28:14.691394,2025-07-07 19:28:14.691394,2772,138,Completed
10788,4336,9,2024-04-15 07:17:41.534729,2024-04-15 12:17:41.534729,1455,23,Completed
10789,1426,8,2025-09-09 21:25:53.043905,2025-09-10 06:25:53.043905,640,9,Completed
10790,4827,9,2024-05-22 08:01:15.983772,2024-05-22 09:01:15.983772,255,6,Completed
10791,5238,2,2024-08-16 14:18:02.486089,2024-08-16 16:18:02.486089,382,10,Completed
10792,3841,5,2025-06-08 08:52:05.746006,2025-06-08 18:52:05.746006,2873,119,Completed
10793,5160,8,2025-09-28 12:01:00.137760,2025-09-28 21:01:00.137760,604,22,Completed
10794,5013,4,2024-11-26 20:59:54.436762,2024-11-27 03:59:54.436762,3044,65,Completed
10795,1634,1,2025-03-14 01:52:02.555403,2025-03-14 09:52:02.555403,2933,38,Completed
10796,1861,6,2025-06-07 09:26:12.011767,2025-06-07 18:26:12.011767,2104,7,Completed
10797,1512,3,2024-10-01 06:14:20.774318,2024-10-01 10:14:20.774318,1461,19,Completed
10798,2662,7,2024-04-24 10:17:13.931955,2024-04-24 18:17:13.931955,2508,62,Completed
10799,4792,4,2025-12-22 10:42:05.849498,2025-12-22 11:42:05.849498,476,18,Completed
10800,3396,2,2025-07-29 14:55:25.099904,2025-07-29 15:55:25.099904,189,6,Completed
10801,2796,1,2024-05-25 11:33:34.383664,2024-05-25 13:33:34.383664,680,9,Completed
10802,5120,9,2024-08-01 09:47:32.734002,2024-08-01 11:47:32.734002,552,24,Completed
10803,3631,1,2024-09-28 20:18:04.712326,2024-09-29 04:18:04.712326,3237,63,Completed
10804,4196,5,2025-06-21 23:53:16.706517,2025-06-22 08:53:16.706517,2371,43,Completed
10805,3082,2,2024-03-14 11:38:56.285795,2024-03-14 16:38:56.285795,875,38,Completed
10806,2814,10,2024-07-11 03:41:32.588736,2024-07-11 14:41:32.588736,3927,124,Completed
10807,3955,2,2025-07-16 17:27:06.890071,2025-07-17 01:27:06.890071,1528,20,Completed
10808,537,10,2024-09-22 16:46:10.047753,2024-09-23 03:46:10.047753,3626,12,Completed
10809,1404,4,2025-12-22 19:23:08.184376,2025-12-23 03:23:08.184376,3370,162,Completed
10810,2641,5,2024-04-04 17:39:45.235018,2024-04-04 20:39:45.235018,835,27,Completed
10811,749,10,2025-03-18 07:43:46.804607,2025-03-18 12:43:46.804607,1700,27,Completed
10812,3711,7,2025-03-05 21:09:40.987361,2025-03-06 02:09:40.987361,1651,18,Completed
10813,1869,3,2024-09-15 22:54:58.148580,2024-09-16 06:54:58.148580,3041,62,Completed
10814,2810,7,2024-09-13 19:54:27.960329,2024-09-14 00:54:27.960329,1713,38,Completed
10815,1452,10,2025-04-17 00:29:00.372245,2025-04-17 10:29:00.372245,3462,168,Completed
10816,1619,10,2024-10-05 19:15:45.038377,2024-10-05 23:15:45.038377,1472,42,Completed
10817,2464,8,2024-02-17 06:22:23.163548,2024-02-17 10:22:23.163548,272,7,Completed
10818,3917,6,2025-03-20 17:52:56.434423,2025-03-21 04:52:56.434423,2718,22,Completed
10819,858,2,2025-06-10 17:45:18.406446,2025-06-10 23:45:18.406446,1073,35,Completed
10820,1572,1,2025-12-13 18:27:42.117513,2025-12-14 05:27:42.117513,4150,113,Completed
10821,3753,5,2024-04-30 17:58:09.644231,2024-05-01 04:58:09.644231,3219,84,Completed
10822,77,4,2024-04-09 16:31:54.190303,2024-04-09 19:31:54.190303,1359,4,Completed
10823,1152,2,2025-08-18 20:48:09.579712,2025-08-19 00:48:09.579712,713,3,Completed
10824,173,8,2024-11-09 12:14:06.619370,2024-11-09 13:14:06.619370,74,2,Completed
10825,3062,4,2025-03-02 12:49:31.763577,2025-03-02 20:49:31.763577,3266,49,Completed
10826,2607,2,2024-11-25 03:50:22.867503,2024-11-25 14:50:22.867503,2058,64,Completed
10827,1709,5,2025-01-09 12:41:05.748805,2025-01-09 13:41:05.748805,296,5,Completed
10828,3765,6,2025-09-15 12:13:40.834345,2025-09-15 18:13:40.834345,1319,40,Completed
10829,4465,3,2024-04-23 17:55:48.102219,2024-04-23 19:55:48.102219,684,30,Completed
10830,3482,6,2025-12-09 06:51:23.318413,2025-12-09 17:51:23.318413,2823,101,Completed
10831,3567,5,2025-11-29 01:57:04.862986,2025-11-29 04:57:04.862986,900,18,Completed
10832,2775,9,2025-07-06 21:49:32.173383,2025-07-07 08:49:32.173383,2794,19,Completed
10833,5149,6,2024-10-14 07:43:18.857689,2024-10-14 14:43:18.857689,1576,42,Completed
10834,5167,9,2024-10-23 06:53:18.165638,2024-10-23 12:53:18.165638,1619,73,Completed
10835,1527,7,2025-09-23 04:42:05.505700,2025-09-23 05:42:05.505700,359,14,Completed
10836,4761,9,2024-12-30 14:10:17.136843,2024-12-30 22:10:17.136843,2114,102,Completed
10837,3719,2,2025-07-30 19:11:41.514288,2025-07-30 23:11:41.514288,714,32,Completed
10838,3633,4,2024-12-31 11:56:31.651012,2024-12-31 19:56:31.651012,3799,152,Completed
10839,5525,8,2026-01-10 16:53:58.066391,2026-01-10 19:53:58.066391,209,3,Completed
10840,4533,5,2024-06-11 12:17:24.813084,2024-06-11 23:17:24.813084,3129,30,Completed
10841,867,5,2025-11-01 13:41:12.817211,2025-11-01 22:41:12.817211,2230,11,Completed
10842,5399,6,2024-09-10 02:57:12.704635,2024-09-10 07:57:12.704635,1159,51,Completed
10843,2687,9,2025-01-03 00:52:46.149144,2025-01-03 03:52:46.149144,866,3,Completed
10844,660,4,2024-08-21 14:23:38.018531,2024-08-21 23:23:38.018531,3728,177,Completed
10845,4285,3,2025-09-16 18:40:58.278701,2025-09-17 04:40:58.278701,3262,139,Completed
10846,1145,10,2025-07-02 20:28:49.097723,2025-07-02 22:28:49.097723,746,29,Completed
10847,5669,2,2025-10-16 15:50:16.833826,2025-10-16 20:50:16.833826,1064,25,Completed
10848,3410,1,2026-02-01 11:36:00.171707,2026-02-01 21:36:00.171707,3610,115,Completed
10849,1136,8,2024-08-01 21:29:01.780177,2024-08-02 04:29:01.780177,529,6,Completed
10850,5589,9,2024-03-05 13:27:22.344135,2024-03-05 15:27:22.344135,523,1,Completed
10851,3069,8,2024-07-25 14:32:21.894874,2024-07-25 23:32:21.894874,605,15,Completed
10852,780,2,2024-08-26 15:50:11.210738,2024-08-27 00:50:11.210738,1697,74,Completed
10853,3344,7,2025-09-17 09:47:20.554195,2025-09-17 10:47:20.554195,352,15,Completed
10854,3257,5,2024-10-02 05:03:08.926036,2024-10-02 06:03:08.926036,305,4,Completed
10855,7,1,2025-10-06 04:25:11.611083,2025-10-06 08:25:11.611083,1538,11,Completed
10856,1360,5,2024-07-01 19:50:53.569925,2024-07-02 04:50:53.569925,2773,57,Completed
10857,5279,5,2024-06-02 01:59:07.872034,2024-06-02 05:59:07.872034,1164,51,Completed
10858,1712,5,2025-02-13 09:28:43.840531,2025-02-13 11:28:43.840531,494,21,Completed
10859,1123,2,2024-06-26 15:50:09.635449,2024-06-26 23:50:09.635449,1659,5,Completed
10860,5721,9,2024-09-20 08:39:06.724489,2024-09-20 18:39:06.724489,2904,64,Completed
10861,4948,8,2024-05-20 15:22:11.918816,2024-05-21 01:22:11.918816,642,7,Completed
10862,2506,10,2025-03-04 20:50:36.687785,2025-03-04 22:50:36.687785,667,25,Completed
10863,648,10,2025-05-02 14:07:32.511863,2025-05-02 16:07:32.511863,707,19,Completed
10864,2811,8,2024-09-12 12:07:24.226171,2024-09-12 19:07:24.226171,544,7,Completed
10865,951,4,2025-12-14 12:15:17.070128,2025-12-14 23:15:17.070128,4622,217,Completed
10866,2682,1,2025-09-24 03:31:20.729768,2025-09-24 14:31:20.729768,4202,4,Completed
10867,4721,4,2025-02-18 00:40:39.912639,2025-02-18 06:40:39.912639,2716,82,Completed
10868,710,2,2026-02-15 03:00:49.856110,2026-02-15 10:00:49.856110,1441,24,Completed
10869,2736,10,2024-12-13 23:25:32.997683,2024-12-14 09:25:32.997683,3360,77,Completed
10870,3841,6,2025-04-14 11:01:23.556448,2025-04-14 16:01:23.556448,1298,57,Completed
10871,1872,3,2025-09-08 20:51:16.887011,2025-09-09 03:51:16.887011,2175,61,Completed
10872,3362,6,2025-07-22 19:07:12.005819,2025-07-22 21:07:12.005819,508,20,Completed
10873,3052,1,2025-03-13 14:06:36.766719,2025-03-13 16:06:36.766719,750,19,Completed
10874,3384,9,2024-10-26 05:34:07.290322,2024-10-26 10:34:07.290322,1213,15,Completed
10875,4964,2,2024-03-03 20:46:11.456836,2024-03-03 22:46:11.456836,430,5,Completed
10876,4965,3,2025-09-16 04:23:38.121579,2025-09-16 09:23:38.121579,1745,15,Completed
10877,3210,5,2024-03-28 08:51:40.909075,2024-03-28 12:51:40.909075,1148,2,Completed
10878,1600,2,2024-05-28 22:34:27.401344,2024-05-29 06:34:27.401344,1452,28,Completed
10879,4371,10,2024-10-06 05:15:05.858465,2024-10-06 14:15:05.858465,3128,5,Completed
10880,1002,9,2025-11-24 13:50:26.533666,2025-11-24 19:50:26.533666,1804,49,Completed
10881,4428,3,2024-08-14 15:02:28.358379,2024-08-14 23:02:28.358379,2636,109,Completed
10882,3496,3,2024-05-09 22:45:46.744560,2024-05-10 00:45:46.744560,731,19,Completed
10883,4513,9,2025-02-11 01:46:24.924510,2025-02-11 02:46:24.924510,246,11,Completed
10884,2010,1,2025-12-25 10:54:03.678880,2025-12-25 12:54:03.678880,738,20,Completed
10885,5805,2,2025-06-03 19:44:15.488237,2025-06-04 06:44:15.488237,2114,73,Completed
10886,2152,8,2024-11-26 00:04:45.821833,2024-11-26 08:04:45.821833,563,9,Completed
10887,204,1,2024-08-07 12:08:00.273354,2024-08-07 22:08:00.273354,3686,161,Completed
10888,1203,1,2024-06-16 01:34:27.506365,2024-06-16 08:34:27.506365,2654,2,Completed
10889,2459,3,2024-10-02 10:16:15.690082,2024-10-02 12:16:15.690082,756,10,Completed
10890,5768,1,2025-05-14 05:37:55.992057,2025-05-14 10:37:55.992057,2064,18,Completed
10891,3854,1,2026-02-10 19:38:49.415175,2026-02-11 05:38:49.415175,3547,133,Completed
10892,778,3,2025-07-08 03:41:38.486655,2025-07-08 11:41:38.486655,2609,20,Completed
10893,976,5,2025-10-29 09:31:32.693956,2025-10-29 19:31:32.693956,2747,64,Completed
10894,4506,5,2024-03-22 18:26:01.572047,2024-03-23 00:26:01.572047,1620,34,Completed
10895,5756,1,2026-01-23 09:21:00.666327,2026-01-23 15:21:00.666327,2195,78,Completed
10896,937,8,2024-09-29 22:54:40.234441,2024-09-30 05:54:40.234441,487,13,Completed
10897,4359,9,2025-12-29 04:11:26.311671,2025-12-29 09:11:26.311671,1491,44,Completed
10898,4895,7,2025-09-29 17:42:03.366735,2025-09-30 01:42:03.366735,2833,22,Completed
10899,532,6,2025-08-27 13:12:24.074640,2025-08-27 23:12:24.074640,2269,7,Completed
10900,5660,9,2024-12-09 17:31:53.709240,2024-12-10 02:31:53.709240,2201,39,Completed
10901,5387,4,2026-01-07 00:32:12.154397,2026-01-07 08:32:12.154397,3218,68,Completed
10902,3961,6,2025-12-16 18:35:39.162877,2025-12-17 00:35:39.162877,1505,64,Completed
10903,4790,7,2024-07-21 17:38:20.671013,2024-07-21 19:38:20.671013,672,23,Completed
10904,5448,4,2025-09-26 16:57:54.690427,2025-09-27 02:57:54.690427,3946,185,Completed
10905,149,10,2025-07-16 07:22:51.462759,2025-07-16 10:22:51.462759,1073,20,Completed
10906,3497,5,2024-07-25 18:04:32.051880,2024-07-25 21:04:32.051880,909,16,Completed
10907,1225,8,2024-06-03 13:06:57.196776,2024-06-03 17:06:57.196776,294,13,Completed
10908,828,2,2025-03-25 22:21:14.645101,2025-03-26 03:21:14.645101,980,9,Completed
10909,152,8,2024-03-24 03:47:50.797096,2024-03-24 04:47:50.797096,77,3,Completed
10910,1949,7,2025-09-05 12:25:55.337943,2025-09-05 17:25:55.337943,1839,40,Completed
10911,2447,1,2024-02-16 21:30:37.882415,2024-02-17 03:30:37.882415,2456,6,Completed
10912,4777,7,2025-11-22 15:06:48.596691,2025-11-23 00:06:48.596691,2810,103,Completed
10913,2575,5,2025-02-08 07:29:47.794346,2025-02-08 17:29:47.794346,3040,32,Completed
10914,2641,6,2025-04-15 11:13:03.705889,2025-04-15 17:13:03.705889,1284,4,Completed
10915,941,1,2024-04-15 17:40:39.358895,2024-04-15 23:40:39.358895,2066,98,Completed
10916,5040,10,2025-08-12 17:11:02.346440,2025-08-12 23:11:02.346440,1941,61,Completed
10917,3186,5,2025-05-25 23:56:47.490276,2025-05-26 05:56:47.490276,1490,11,Completed
10918,1594,3,2025-06-16 22:32:59.673619,2025-06-17 07:32:59.673619,2996,32,Completed
10919,5130,2,2024-08-21 12:30:51.272324,2024-08-21 16:30:51.272324,763,31,Completed
10920,2711,10,2025-07-30 11:35:59.969943,2025-07-30 17:35:59.969943,2286,98,Completed
10921,3557,2,2024-11-05 02:28:28.632834,2024-11-05 09:28:28.632834,1442,68,Completed
10922,1504,2,2024-04-16 19:40:45.373653,2024-04-17 00:40:45.373653,873,37,Completed
10923,384,1,2025-06-15 17:05:35.494607,2025-06-15 19:05:35.494607,824,12,Completed
10924,5652,3,2026-02-07 12:53:47.595454,2026-02-07 21:53:47.595454,3382,112,Completed
10925,2564,4,2025-07-27 23:09:42.361080,2025-07-28 03:09:42.361080,1628,32,Completed
10926,5580,6,2024-12-01 12:43:53.818903,2024-12-01 23:43:53.818903,2356,72,Completed
10927,4604,7,2024-11-17 15:16:40.953524,2024-11-17 17:16:40.953524,709,4,Completed
10928,966,3,2024-05-07 05:31:43.571600,2024-05-07 06:31:43.571600,350,13,Completed
10929,2999,7,2024-07-11 05:45:35.694368,2024-07-11 10:45:35.694368,1573,13,Completed
10930,5801,6,2024-04-28 19:17:29.402589,2024-04-28 23:17:29.402589,1011,2,Completed
10931,3836,9,2025-09-20 02:27:34.524254,2025-09-20 07:27:34.524254,1493,2,Completed
10932,3328,7,2025-01-22 02:08:14.097858,2025-01-22 06:08:14.097858,1259,39,Completed
10933,1707,10,2025-02-01 21:56:09.105872,2025-02-02 03:56:09.105872,1914,84,Completed
10934,4454,8,2025-04-06 17:10:32.987523,2025-04-06 23:10:32.987523,432,20,Completed
10935,4196,1,2026-02-09 19:00:47.677957,2026-02-10 05:00:47.677957,3833,181,Completed
10936,4195,7,2025-08-12 02:12:10.406722,2025-08-12 11:12:10.406722,2912,13,Completed
10937,4478,5,2026-01-14 20:31:54.971925,2026-01-15 01:31:54.971925,1470,1,Completed
10938,1764,5,2025-12-31 08:22:24.315045,2025-12-31 11:22:24.315045,775,37,Completed
10939,495,5,2024-04-23 05:50:49.096837,2024-04-23 08:50:49.096837,866,41,Completed
10940,4018,3,2025-04-15 08:59:02.833695,2025-04-15 12:59:02.833695,1399,60,Completed
10941,3200,8,2025-07-10 07:35:51.810203,2025-07-10 13:35:51.810203,415,9,Completed
10942,1980,6,2026-02-14 22:26:46.248430,2026-02-14 23:26:46.248430,241,7,Completed
10943,3547,5,2024-10-25 04:40:10.220349,2024-10-25 05:40:10.220349,284,1,Completed
10944,3988,2,2025-12-09 15:02:43.923204,2025-12-09 18:02:43.923204,558,9,Completed
10945,1356,1,2024-04-11 18:14:23.568864,2024-04-11 21:14:23.568864,1143,52,Completed
10946,200,2,2025-08-18 04:41:16.036922,2025-08-18 14:41:16.036922,1920,43,Completed
10947,3653,8,2024-05-05 15:24:27.312933,2024-05-06 02:24:27.312933,837,16,Completed
10948,5582,9,2024-09-12 22:33:57.932525,2024-09-13 08:33:57.932525,2569,32,Completed
10949,442,5,2026-01-04 13:46:11.371523,2026-01-04 23:46:11.371523,2915,75,Completed
10950,1298,5,2025-06-04 21:17:42.565331,2025-06-05 07:17:42.565331,2680,31,Completed
10951,4917,3,2025-03-17 10:45:50.911242,2025-03-17 21:45:50.911242,3885,110,Completed
10952,1326,6,2024-12-28 11:56:00.670588,2024-12-28 14:56:00.670588,763,16,Completed
10953,4156,8,2026-02-13 09:08:06.803266,2026-02-13 20:08:06.803266,789,36,Completed
10954,624,9,2026-01-13 04:58:20.366902,2026-01-13 13:58:20.366902,2186,63,Completed
10955,2983,4,2025-09-01 00:54:33.090707,2025-09-01 05:54:33.090707,2406,69,Completed
10956,1240,8,2025-01-02 16:19:45.192081,2025-01-02 22:19:45.192081,433,0,Completed
10957,25,1,2025-04-13 00:49:19.672344,2025-04-13 03:49:19.672344,1101,20,Completed
10958,2539,8,2024-04-03 15:41:55.547305,2024-04-03 19:41:55.547305,307,0,Completed
10959,1184,3,2025-06-09 13:34:48.595404,2025-06-09 19:34:48.595404,2008,80,Completed
10960,2425,3,2025-03-27 06:39:44.334136,2025-03-27 16:39:44.334136,3624,161,Completed
10961,1122,3,2024-07-06 09:46:21.346368,2024-07-06 20:46:21.346368,3907,102,Completed
10962,5751,4,2025-03-28 04:54:34.714170,2025-03-28 09:54:34.714170,2423,41,Completed
10963,5491,6,2024-08-26 02:31:30.205211,2024-08-26 12:31:30.205211,2410,86,Completed
10964,5495,2,2025-01-13 03:25:48.696687,2025-01-13 09:25:48.696687,1079,14,Completed
10965,2750,8,2024-02-26 05:59:08.359576,2024-02-26 11:59:08.359576,442,9,Completed
10966,3313,8,2024-04-16 03:52:13.854731,2024-04-16 08:52:13.854731,347,3,Completed
10967,4233,6,2025-08-03 15:55:25.227090,2025-08-04 01:55:25.227090,2543,36,Completed
10968,4052,7,2025-09-04 06:50:01.001435,2025-09-04 11:50:01.001435,1626,18,Completed
10969,3876,1,2025-04-02 15:35:26.421406,2025-04-02 17:35:26.421406,808,23,Completed
10970,5148,3,2024-09-12 10:30:39.265210,2024-09-12 13:30:39.265210,991,6,Completed
10971,3897,7,2024-05-26 22:58:44.633997,2024-05-27 05:58:44.633997,2436,37,Completed
10972,4301,6,2025-12-23 15:59:19.175696,2025-12-24 00:59:19.175696,2189,94,Completed
10973,4241,6,2025-04-10 15:56:00.122902,2025-04-11 00:56:00.122902,1971,46,Completed
10974,863,8,2025-12-06 23:49:38.419548,2025-12-07 05:49:38.419548,434,3,Completed
10975,3701,7,2024-06-17 04:41:22.580572,2024-06-17 10:41:22.580572,1896,64,Completed
10976,5316,5,2026-01-07 00:01:33.171431,2026-01-07 07:01:33.171431,2121,68,Completed
10977,3967,2,2025-11-06 10:49:48.052876,2025-11-06 17:49:48.052876,1511,35,Completed
10978,1054,4,2025-04-03 10:34:25.390660,2025-04-03 20:34:25.390660,4635,55,Completed
10979,4588,4,2025-02-02 07:14:52.920803,2025-02-02 14:14:52.920803,3352,38,Completed
10980,3369,9,2024-12-05 16:54:22.753850,2024-12-06 00:54:22.753850,2400,88,Completed
10981,1234,4,2024-06-07 00:07:39.622369,2024-06-07 06:07:39.622369,2637,40,Completed
10982,576,3,2025-12-12 08:35:13.755521,2025-12-12 14:35:13.755521,1998,79,Completed
10983,3928,2,2026-01-08 17:48:31.414999,2026-01-09 03:48:31.414999,1938,21,Completed
10984,1704,8,2024-04-01 03:06:43.773836,2024-04-01 08:06:43.773836,323,9,Completed
10985,1356,4,2025-07-25 17:03:15.884167,2025-07-25 21:03:15.884167,1865,9,Completed
10986,4268,1,2024-12-03 20:59:49.291529,2024-12-04 00:59:49.291529,1645,61,Completed
10987,1240,6,2025-09-22 20:38:30.078185,2025-09-23 04:38:30.078185,1973,55,Completed
10988,5288,7,2024-04-05 17:51:36.400457,2024-04-05 22:51:36.400457,1645,64,Completed
10989,4889,2,2025-07-15 07:25:45.101722,2025-07-15 17:25:45.101722,1843,91,Completed
10990,3469,5,2024-07-17 18:49:16.853087,2024-07-17 22:49:16.853087,1147,46,Completed
10991,5610,6,2025-02-28 02:04:47.893123,2025-02-28 10:04:47.893123,1973,5,Completed
10992,5429,5,2024-10-18 02:44:27.432487,2024-10-18 05:44:27.432487,890,37,Completed
10993,2504,4,2025-05-15 05:33:42.619201,2025-05-15 10:33:42.619201,2319,48,Completed
10994,4466,9,2025-01-14 02:42:10.520087,2025-01-14 13:42:10.520087,2756,44,Completed
10995,4081,2,2025-01-24 18:18:06.137951,2025-01-24 23:18:06.137951,968,46,Completed
10996,2778,8,2025-12-01 06:49:28.757273,2025-12-01 17:49:28.757273,738,24,Completed
10997,1073,9,2024-07-16 15:26:45.679781,2024-07-16 19:26:45.679781,1153,9,Completed
10998,4238,4,2025-06-06 18:50:04.895634,2025-06-07 02:50:04.895634,3573,125,Completed
10999,2388,1,2025-02-03 10:44:16.150660,2025-02-03 20:44:16.150660,3906,77,Completed
11000,1695,5,2025-02-26 19:08:16.606529,2025-02-27 00:08:16.606529,1425,12,Completed
11001,808,1,2025-08-05 13:36:19.870561,2025-08-05 21:36:19.870561,3164,37,Completed
11002,217,9,2025-10-13 11:01:44.803900,2025-10-13 12:01:44.803900,281,7,Completed
11003,3136,1,2025-03-28 13:09:16.599436,2025-03-28 16:09:16.599436,1108,30,Completed
11004,5238,8,2024-06-17 19:03:37.003056,2024-06-18 02:03:37.003056,461,19,Completed
11005,3585,7,2025-11-01 04:22:40.648867,2025-11-01 06:22:40.648867,736,5,Completed
11006,1827,4,2025-12-05 06:46:42.618425,2025-12-05 09:46:42.618425,1302,38,Completed
11007,4127,8,2025-09-13 11:33:40.749920,2025-09-13 13:33:40.749920,151,7,Completed
11008,2823,3,2025-12-14 23:55:27.530586,2025-12-15 10:55:27.530586,3538,99,Completed
11009,1328,2,2025-04-07 22:50:01.334729,2025-04-08 00:50:01.334729,385,12,Completed
11010,4851,2,2025-12-26 10:47:35.408495,2025-12-26 21:47:35.408495,1985,90,Completed
11011,4916,6,2025-04-18 22:04:06.142254,2025-04-19 03:04:06.142254,1107,19,Completed
11012,1604,1,2026-02-14 19:16:11.281999,2026-02-15 02:16:11.281999,2455,75,Completed
11013,3587,8,2024-06-02 21:52:09.283682,2024-06-02 23:52:09.283682,145,0,Completed
11014,3398,4,2024-07-13 14:04:49.160755,2024-07-13 15:04:49.160755,470,16,Completed
11015,4739,7,2025-10-02 11:48:11.990442,2025-10-02 16:48:11.990442,1716,46,Completed
11016,74,5,2024-03-03 05:47:10.634241,2024-03-03 12:47:10.634241,2021,51,Completed
11017,758,3,2025-01-26 14:52:14.787071,2025-01-26 17:52:14.787071,1138,54,Completed
11018,3065,5,2025-06-03 03:40:02.791629,2025-06-03 10:40:02.791629,1978,5,Completed
11019,3141,7,2025-01-04 11:33:04.372793,2025-01-04 12:33:04.372793,367,10,Completed
11020,590,1,2025-01-30 19:39:34.216269,2025-01-30 22:39:34.216269,1114,26,Completed
11021,2503,3,2025-10-29 04:50:37.682388,2025-10-29 12:50:37.682388,3012,121,Completed
11022,404,5,2025-08-19 12:12:18.251557,2025-08-19 22:12:18.251557,2689,68,Completed
11023,245,7,2025-12-07 03:56:56.236593,2025-12-07 09:56:56.236593,1945,45,Completed
11024,5340,2,2025-11-13 17:33:19.873594,2025-11-14 04:33:19.873594,1932,73,Completed
11025,1037,7,2025-10-02 07:43:26.759121,2025-10-02 08:43:26.759121,364,9,Completed
11026,3315,8,2025-12-29 05:25:30.099296,2025-12-29 09:25:30.099296,258,2,Completed
11027,752,6,2025-05-06 06:11:39.203000,2025-05-06 14:11:39.203000,1773,85,Completed
11028,230,10,2025-09-14 16:07:20.055818,2025-09-15 02:07:20.055818,3296,16,Completed
11029,1801,6,2025-05-18 01:22:14.324178,2025-05-18 07:22:14.324178,1263,50,Completed
11030,2346,7,2024-09-17 16:14:22.945531,2024-09-17 20:14:22.945531,1353,17,Completed
11031,1564,6,2025-03-01 07:09:00.234521,2025-03-01 14:09:00.234521,1811,48,Completed
11032,3394,5,2025-09-29 22:41:25.604643,2025-09-30 04:41:25.604643,1718,47,Completed
11033,5807,3,2024-07-21 15:56:17.194605,2024-07-21 19:56:17.194605,1398,57,Completed
11034,5721,10,2025-05-13 12:49:29.568711,2025-05-13 13:49:29.568711,330,14,Completed
11035,3301,1,2025-04-02 15:04:15.555815,2025-04-02 17:04:15.555815,813,1,Completed
11036,1287,10,2024-12-18 04:11:16.965502,2024-12-18 14:11:16.965502,3952,154,Completed
11037,4612,8,2024-02-26 14:19:48.934202,2024-02-26 23:19:48.934202,677,10,Completed
11038,1589,1,2025-09-16 19:15:29.630960,2025-09-16 23:15:29.630960,1648,16,Completed
11039,1334,2,2024-04-27 19:42:41.045379,2024-04-28 04:42:41.045379,1622,17,Completed
11040,596,3,2025-07-03 03:18:10.546708,2025-07-03 07:18:10.546708,1399,26,Completed
11041,2670,4,2024-12-10 07:17:25.622832,2024-12-10 18:17:25.622832,4982,198,Completed
11042,34,9,2025-01-24 12:13:18.922351,2025-01-24 16:13:18.922351,979,3,Completed
11043,2287,5,2024-05-10 12:41:26.658885,2024-05-10 18:41:26.658885,1745,16,Completed
11044,3246,5,2024-08-03 19:35:12.796398,2024-08-04 06:35:12.796398,2864,131,Completed
11045,2265,6,2024-03-05 16:39:45.822009,2024-03-05 21:39:45.822009,1168,21,Completed
11046,4882,2,2025-11-26 12:35:06.281006,2025-11-26 17:35:06.281006,890,3,Completed
11047,1275,4,2024-05-09 13:38:55.447822,2024-05-09 14:38:55.447822,488,19,Completed
11048,4744,5,2025-05-16 04:08:21.411714,2025-05-16 15:08:21.411714,2882,135,Completed
11049,372,8,2026-02-13 23:15:23.166229,2026-02-14 02:15:23.166229,233,0,Completed
11050,2404,2,2025-07-11 19:08:45.618693,2025-07-11 20:08:45.618693,210,9,Completed
11051,5629,7,2025-07-30 11:08:23.265203,2025-07-30 12:08:23.265203,334,16,Completed
11052,544,4,2025-05-07 18:38:10.228937,2025-05-07 19:38:10.228937,431,12,Completed
11053,3916,4,2025-07-08 03:13:59.643365,2025-07-08 07:13:59.643365,1822,69,Completed
11054,4455,4,2025-03-27 05:07:58.992667,2025-03-27 14:07:58.992667,3720,58,Completed
