call_id,customer_id,agent_id,call_start_time,call_duration_seconds,call_reason,status
23040,34638,1372,2025-03-07 03:53:03.964582,753,Return/Refund,Resolved
23041,401,2148,2025-07-17 11:50:25.412046,155,Product Question,Resolved
23042,19004,2284,2025-11-17 18:08:27.891971,1478,Return/Refund,Pending
23043,19306,1661,2025-05-29 07:22:29.713332,1702,Complaint,Resolved
23044,49250,2572,2025-06-12 09:21:11.835655,132,Complaint,Resolved
23045,12441,2334,2025-10-29 17:37:36.313702,831,Order Inquiry,Escalated
23046,19801,1455,2025-09-27 07:55:49.388543,541,Return/Refund,Dropped
23047,10921,800,2025-09-01 14:49:13.233804,129,Product Question,Escalated
23048,9037,2641,2026-01-10 17:33:39.643221,864,Product Question,Resolved
23049,11044,62,2025-09-19 08:42:19.127648,779,Technical Support,Resolved
23050,15863,1255,2025-03-15 18:55:55.196097,1203,Product Question,Resolved
23051,23098,315,2025-09-02 10:49:24.590761,119,Order Inquiry,Pending
23052,26190,2770,2025-09-16 08:05:44.005749,894,Account Access,Pending
23053,26635,2691,2025-04-29 16:51:13.222654,870,Account Access,Dropped
23054,11144,1024,2025-12-12 23:09:01.255811,429,Order Inquiry,Escalated
23055,6401,550,2026-01-01 13:19:39.789489,1037,Complaint,Resolved
23056,28136,2360,2025-06-01 13:47:46.984281,275,Order Inquiry,Pending
23057,37749,2211,2025-11-03 11:19:53.615526,865,Return/Refund,Resolved
23058,16291,1528,2025-05-07 17:07:23.992055,213,Order Inquiry,Resolved
23059,46744,2211,2025-08-02 04:45:52.214005,1129,Order Inquiry,Dropped
23060,37523,1572,2026-01-26 15:00:47.088542,1263,Billing Issue,Pending
23061,33540,359,2025-06-05 14:12:38.054610,849,Product Question,Pending
23062,5229,146,2025-05-30 09:28:06.832625,254,Account Access,Resolved
23063,45885,2625,2025-08-31 09:49:43.287733,1228,Billing Issue,Escalated
23064,2386,2757,2026-01-28 04:02:25.942858,1712,Product Question,Resolved
23065,2793,1591,2025-07-17 11:22:22.003006,1046,Return/Refund,Dropped
23066,4287,1267,2025-06-25 22:33:10.456346,1129,Account Access,Pending
23067,42082,2303,2025-07-06 19:16:20.878109,322,Account Access,Dropped
23068,8143,359,2025-03-24 19:37:32.552534,976,Order Inquiry,Dropped
23069,40128,2874,2025-10-31 17:00:59.460733,564,Technical Support,Pending
23070,40472,217,2026-01-10 12:44:01.306401,1442,Product Question,Dropped
23071,30276,2630,2025-10-31 22:09:34.965885,1498,Product Question,Dropped
23072,25525,1597,2025-04-26 23:53:23.390873,1343,Return/Refund,Resolved
23073,18258,2259,2025-12-11 22:20:10.023720,1522,Complaint,Pending
23074,25344,2168,2025-04-04 02:40:08.755920,900,Complaint,Resolved
23075,3770,884,2025-12-30 05:12:34.928128,996,Product Question,Resolved
23076,36746,1394,2025-06-20 11:29:52.112055,1236,Return/Refund,Escalated
23077,29951,1270,2025-02-26 14:49:07.572341,1093,Product Question,Dropped
23078,37448,2211,2025-03-11 01:16:18.903535,1143,Return/Refund,Dropped
23079,10297,1251,2025-08-02 04:24:58.383546,959,Order Inquiry,Resolved
23080,23370,2360,2025-06-09 06:24:43.592373,1366,Account Access,Dropped
23081,18975,302,2025-09-22 05:28:30.354059,456,Order Inquiry,Resolved
23082,10687,1758,2025-09-13 06:03:45.785859,412,Complaint,Pending
23083,37269,233,2025-08-02 21:33:19.060576,1556,Billing Issue,Escalated
23084,28121,1024,2025-09-27 21:34:29.596482,134,Billing Issue,Escalated
23085,8589,2020,2025-10-12 07:47:43.033261,1528,Order Inquiry,Dropped
23086,37852,70,2025-04-17 20:51:44.886310,740,Complaint,Resolved
23087,6325,139,2025-08-24 00:21:51.729252,1684,Return/Refund,Resolved
23088,10207,2260,2025-06-13 11:51:11.098917,410,Complaint,Resolved
23089,11087,2646,2025-10-29 09:44:09.849789,574,Product Question,Pending
23090,44432,1649,2025-06-22 12:29:57.807785,818,Billing Issue,Dropped
23091,13439,217,2025-12-26 03:02:30.369691,1445,Order Inquiry,Resolved
23092,35265,2785,2025-04-12 20:17:39.450909,1785,Return/Refund,Dropped
23093,47731,353,2025-09-29 00:25:29.075436,688,Billing Issue,Dropped
23094,42404,427,2025-04-29 16:43:58.824003,804,Return/Refund,Pending
23095,44905,805,2025-09-02 15:55:31.098714,1660,Product Question,Escalated
23096,42474,2020,2025-04-19 04:00:28.551643,1260,Return/Refund,Escalated
23097,35201,70,2025-05-20 21:55:55.437204,1497,Complaint,Escalated
23098,33687,234,2025-04-04 22:24:20.655184,398,Billing Issue,Escalated
23099,34807,2629,2025-04-24 22:05:47.329417,108,Order Inquiry,Dropped
23100,43181,854,2025-12-01 04:24:29.845693,1662,Order Inquiry,Resolved
23101,34790,895,2025-02-16 19:48:51.376923,1107,Return/Refund,Dropped
23102,36166,494,2025-07-02 17:09:23.754671,75,Product Question,Escalated
23103,21635,62,2025-08-01 01:25:10.154888,787,Return/Refund,Escalated
23104,37960,2850,2025-06-05 16:18:26.160381,1433,Product Question,Escalated
23105,28952,2629,2025-11-18 06:07:45.136272,323,Technical Support,Dropped
23106,21073,1076,2026-01-21 23:57:51.734284,1766,Return/Refund,Pending
23107,27153,1737,2026-02-06 12:39:07.144932,66,Complaint,Pending
23108,10949,2623,2025-06-11 14:33:28.578284,1362,Return/Refund,Pending
23109,45164,2680,2025-09-21 20:58:29.404612,833,Complaint,Escalated
23110,26442,1985,2025-10-05 04:33:46.154072,1321,Account Access,Resolved
23111,27668,1372,2025-09-20 14:07:50.095951,601,Complaint,Escalated
23112,49794,1984,2025-08-19 21:17:13.829989,815,Product Question,Pending
23113,21537,757,2025-11-21 08:14:05.022301,1633,Technical Support,Dropped
23114,40238,2141,2025-07-07 08:15:58.596240,1770,Billing Issue,Escalated
23115,22479,2020,2025-08-20 07:51:57.590696,1558,Order Inquiry,Resolved
23116,23201,1528,2025-06-06 13:34:23.546674,864,Order Inquiry,Dropped
23117,26732,1131,2025-11-27 06:57:25.594921,1008,Billing Issue,Escalated
23118,9572,2625,2025-12-22 15:20:20.361262,333,Complaint,Dropped
23119,47039,779,2025-03-05 21:55:32.182648,1615,Billing Issue,Dropped
23120,4693,2250,2025-11-09 00:41:15.559404,1378,Order Inquiry,Escalated
23121,8122,1637,2025-11-30 07:19:56.983390,862,Account Access,Escalated
23122,27222,727,2026-01-20 17:32:29.876775,1174,Product Question,Pending
23123,35339,59,2025-04-30 15:03:08.862917,1622,Technical Support,Escalated
23124,31984,2465,2025-04-14 09:53:48.076617,1047,Technical Support,Resolved
23125,6293,683,2025-05-01 19:37:59.913036,184,Order Inquiry,Pending
23126,35620,315,2025-10-23 23:05:39.797944,859,Product Question,Resolved
23127,33047,694,2025-04-12 12:28:44.333890,1667,Complaint,Dropped
23128,30583,2834,2026-02-01 16:57:38.479587,503,Account Access,Pending
23129,552,1597,2025-08-26 05:37:46.886025,479,Billing Issue,Resolved
23130,21537,2247,2025-06-21 08:11:30.217447,1088,Order Inquiry,Escalated
23131,4853,530,2025-05-27 15:53:26.439453,1065,Complaint,Dropped
23132,6388,2284,2026-02-05 02:04:53.050449,308,Order Inquiry,Pending
23133,26278,353,2025-07-04 01:38:59.131828,170,Account Access,Pending
23134,4376,2770,2025-10-11 21:48:56.181055,1712,Complaint,Dropped
23135,2553,2698,2025-04-07 17:29:24.350178,1436,Return/Refund,Escalated
23136,2722,2939,2025-11-30 20:31:58.257545,810,Product Question,Pending
23137,18414,2629,2025-05-08 22:59:17.401882,1614,Order Inquiry,Dropped
23138,23607,2846,2025-04-15 11:10:38.453310,636,Order Inquiry,Escalated
23139,26590,2137,2026-02-04 16:48:15.957366,217,Technical Support,Resolved
23140,41369,2360,2026-02-01 05:44:32.550710,1654,Billing Issue,Resolved
23141,2315,2577,2026-01-21 05:48:49.330242,1290,Order Inquiry,Pending
23142,1915,2808,2025-05-26 23:56:09.301699,1602,Technical Support,Escalated
23143,40606,512,2025-12-18 22:47:00.443552,474,Complaint,Escalated
23144,12590,2680,2025-07-14 08:19:41.715178,74,Order Inquiry,Escalated
23145,44053,175,2025-03-12 01:33:52.728118,1152,Technical Support,Resolved
23146,2012,2698,2025-03-25 04:04:01.632832,1757,Billing Issue,Escalated
23147,15449,2953,2026-01-07 17:31:08.440520,250,Order Inquiry,Dropped
23148,37051,2148,2025-11-16 03:05:43.486386,979,Order Inquiry,Pending
23149,28321,1387,2025-12-12 01:42:46.399132,625,Order Inquiry,Pending
23150,17809,79,2025-09-20 18:46:05.706927,1690,Return/Refund,Pending
23151,5035,2190,2025-06-01 22:51:16.499749,92,Return/Refund,Resolved
23152,9334,1595,2025-03-24 20:05:07.329113,1741,Return/Refund,Pending
23153,35294,229,2025-10-19 02:08:34.258366,509,Complaint,Pending
23154,4086,1067,2025-08-21 22:16:19.476895,365,Return/Refund,Escalated
23155,21092,94,2025-12-13 06:31:27.964671,623,Technical Support,Pending
23156,18673,245,2025-06-04 07:19:25.205222,758,Order Inquiry,Dropped
23157,13174,2043,2025-07-15 06:20:25.110057,1125,Order Inquiry,Escalated
23158,40021,1640,2025-04-24 10:26:43.162657,364,Complaint,Resolved
23159,31636,1758,2025-10-20 21:53:32.462079,591,Complaint,Resolved
23160,1240,2572,2025-09-23 10:17:43.703091,129,Return/Refund,Pending
23161,41684,427,2025-09-16 05:58:38.804456,1752,Product Question,Resolved
23162,20946,869,2025-06-10 06:27:48.331144,337,Technical Support,Dropped
23163,39554,727,2025-03-09 08:53:17.364905,248,Complaint,Dropped
23164,36709,1131,2026-01-14 22:26:50.790170,778,Account Access,Dropped
23165,34698,1591,2026-01-30 06:47:13.420207,399,Complaint,Dropped
23166,7806,2757,2025-07-26 22:33:50.110251,1066,Product Question,Escalated
23167,29157,1737,2025-10-17 16:26:42.010058,1292,Return/Refund,Escalated
23168,5886,988,2025-02-16 02:51:14.257594,81,Account Access,Pending
23169,44371,2148,2025-03-20 13:19:35.842267,912,Technical Support,Escalated
23170,49822,2211,2025-09-21 21:23:07.090443,532,Order Inquiry,Pending
23171,24197,2148,2025-06-07 00:15:20.183043,432,Return/Refund,Resolved
23172,36246,2568,2025-02-19 05:54:48.805724,267,Return/Refund,Pending
23173,7952,2465,2025-04-13 04:41:16.654583,625,Complaint,Escalated
23174,1897,1675,2025-05-06 17:13:29.929083,1296,Order Inquiry,Pending
23175,2178,2568,2025-09-20 19:13:35.822773,367,Product Question,Resolved
23176,6469,1441,2025-08-18 12:47:06.131606,615,Order Inquiry,Pending
23177,28713,2713,2025-04-27 11:10:00.168671,1217,Order Inquiry,Resolved
23178,10240,217,2025-07-02 13:46:06.890157,879,Order Inquiry,Escalated
23179,25513,2786,2026-01-08 10:15:24.267262,432,Order Inquiry,Dropped
23180,45860,779,2025-07-03 02:46:29.336392,607,Order Inquiry,Escalated
23181,11935,2840,2025-06-27 01:50:15.559721,1738,Complaint,Dropped
23182,39722,2629,2025-04-05 22:09:44.577797,654,Order Inquiry,Escalated
23183,403,2717,2025-07-01 12:02:51.472216,935,Product Question,Dropped
23184,31469,1677,2025-08-18 22:28:45.257089,1333,Account Access,Resolved
23185,49254,2043,2025-05-24 18:53:04.034121,1347,Complaint,Resolved
23186,40226,353,2026-01-11 00:49:52.417756,1705,Order Inquiry,Dropped
23187,16050,1528,2025-12-16 14:23:39.371295,516,Order Inquiry,Escalated
23188,8928,2953,2025-02-28 02:46:22.264917,855,Return/Refund,Escalated
23189,20451,1675,2025-12-10 17:42:15.988188,951,Return/Refund,Dropped
23190,14276,1067,2025-11-03 19:27:50.375123,742,Return/Refund,Dropped
23191,18339,313,2025-06-05 18:30:50.195060,1247,Complaint,Resolved
23192,12600,2965,2025-02-15 21:45:38.880533,837,Order Inquiry,Escalated
23193,23299,2757,2025-12-10 05:25:04.040477,1605,Complaint,Escalated
23194,20714,2513,2025-07-19 07:58:58.844883,817,Return/Refund,Dropped
23195,48428,62,2025-07-28 04:41:06.849998,880,Account Access,Escalated
23196,4404,79,2026-01-21 22:54:10.497001,717,Billing Issue,Dropped
23197,2437,1859,2025-06-29 03:02:25.950415,311,Return/Refund,Resolved
23198,47043,1387,2025-08-21 21:57:48.175086,548,Product Question,Resolved
23199,26933,2834,2026-01-17 16:30:20.308631,979,Return/Refund,Dropped
23200,48248,2137,2025-10-09 14:08:14.188570,960,Order Inquiry,Escalated
23201,39292,94,2025-10-27 14:40:59.869652,323,Technical Support,Dropped
23202,2138,315,2025-03-29 18:37:56.917554,1013,Technical Support,Escalated
23203,43707,480,2025-12-07 17:36:03.008816,1628,Return/Refund,Resolved
23204,39518,2850,2025-06-17 07:33:46.016230,848,Return/Refund,Dropped
23205,1475,1305,2025-11-19 19:33:52.314025,1364,Complaint,Escalated
23206,34901,1868,2025-06-12 19:45:53.115858,78,Order Inquiry,Resolved
23207,18593,2882,2025-07-16 16:41:00.767853,593,Order Inquiry,Dropped
23208,32420,1386,2025-10-24 19:52:42.151113,1333,Billing Issue,Dropped
23209,7696,2513,2025-10-02 12:48:28.840726,460,Account Access,Dropped
23210,45447,357,2025-11-03 15:31:32.854532,706,Product Question,Pending
23211,12581,881,2025-12-30 15:07:32.790124,1400,Return/Refund,Escalated
23212,35791,1595,2025-09-15 23:32:37.236209,1789,Billing Issue,Dropped
23213,39995,1394,2025-08-30 09:33:49.746715,558,Billing Issue,Dropped
23214,26414,2846,2025-09-12 08:03:39.572783,257,Return/Refund,Resolved
23215,16737,401,2025-05-23 03:51:56.895729,1331,Technical Support,Pending
23216,7317,1661,2025-10-24 01:13:52.058039,384,Return/Refund,Escalated
23217,33827,881,2025-11-24 00:23:58.628283,1127,Return/Refund,Resolved
23218,15049,1317,2025-05-14 12:52:47.737620,973,Product Question,Resolved
23219,25964,2642,2025-10-09 20:20:37.463347,1625,Product Question,Pending
23220,24632,1317,2025-07-16 00:35:22.813797,1195,Account Access,Dropped
23221,30020,353,2025-05-27 16:52:35.861114,955,Order Inquiry,Dropped
23222,4471,2190,2025-05-13 00:12:25.811408,643,Return/Refund,Escalated
23223,36414,212,2025-03-12 15:39:37.474358,1289,Complaint,Pending
23224,40675,2577,2025-08-25 01:58:40.743526,1337,Billing Issue,Dropped
23225,44256,63,2025-09-07 04:53:05.423029,1791,Complaint,Dropped
23226,29642,1394,2025-06-09 00:11:09.560637,123,Return/Refund,Pending
23227,14599,480,2025-05-10 08:19:31.043921,66,Technical Support,Resolved
23228,10915,1834,2025-06-27 17:55:58.165319,655,Return/Refund,Pending
23229,36864,694,2025-03-27 05:27:24.813976,426,Order Inquiry,Pending
23230,8930,2641,2025-12-24 06:08:44.642896,957,Complaint,Pending
23231,11063,727,2025-05-31 10:23:40.128958,384,Product Question,Resolved
23232,43228,371,2025-09-07 16:29:49.271774,1077,Return/Refund,Resolved
23233,41959,881,2025-03-02 23:33:57.039929,315,Complaint,Escalated
23234,29047,233,2026-01-19 07:34:20.929768,276,Return/Refund,Pending
23235,11836,2882,2025-09-20 09:23:02.461947,509,Technical Support,Pending
23236,45190,2788,2025-09-12 06:28:57.103665,1596,Order Inquiry,Escalated
23237,3765,1270,2025-06-22 06:46:49.583655,486,Order Inquiry,Escalated
23238,36259,529,2025-12-02 02:59:19.280853,1678,Product Question,Resolved
23239,36549,2168,2026-02-11 18:11:23.659426,1774,Order Inquiry,Pending
23240,35279,884,2025-08-28 14:47:50.922606,477,Product Question,Pending
23241,22502,371,2025-09-26 07:01:11.116753,1232,Product Question,Escalated
23242,23918,233,2025-06-12 10:42:00.720982,1379,Account Access,Resolved
23243,25746,1591,2025-12-28 02:29:31.833861,1150,Return/Refund,Resolved
23244,17753,895,2026-01-11 19:54:30.710520,1719,Billing Issue,Pending
23245,16551,1811,2025-09-17 01:55:49.542382,1200,Order Inquiry,Pending
23246,9824,1615,2025-12-05 07:50:35.503199,1392,Return/Refund,Resolved
23247,22069,628,2025-07-26 22:33:00.120172,1707,Product Question,Escalated
23248,49123,2577,2025-05-27 23:39:11.149517,933,Return/Refund,Escalated
23249,3760,1496,2025-08-15 02:36:46.866788,1464,Technical Support,Pending
23250,28662,1394,2025-05-13 01:42:21.506618,649,Account Access,Dropped
23251,10239,1387,2025-11-25 01:36:07.617672,490,Account Access,Pending
23252,43828,2449,2025-04-30 22:31:38.317638,1359,Product Question,Pending
23253,6791,1811,2025-11-01 07:17:48.508586,1051,Order Inquiry,Pending
23254,9109,2405,2025-06-13 06:40:36.933908,199,Return/Refund,Escalated
23255,3074,757,2026-01-04 07:23:58.497536,1558,Return/Refund,Resolved
23256,38555,2630,2025-08-31 03:51:48.402005,1239,Order Inquiry,Pending
23257,18052,2629,2025-08-16 20:09:06.909289,877,Complaint,Dropped
23258,40,1811,2025-02-19 21:34:53.537372,656,Complaint,Pending
23259,2437,353,2026-01-01 22:31:45.561521,1093,Complaint,Resolved
23260,24467,2630,2025-05-12 11:22:18.266640,753,Product Question,Escalated
23261,4793,1868,2025-02-20 12:15:24.914071,309,Account Access,Escalated
23262,14480,2834,2025-06-06 10:44:59.684011,119,Billing Issue,Escalated
23263,46547,462,2025-06-14 01:10:06.844703,1524,Order Inquiry,Dropped
23264,23394,2020,2025-05-06 21:41:20.424278,1500,Complaint,Dropped
23265,21451,59,2026-01-27 06:23:33.625180,837,Order Inquiry,Pending
23266,38189,800,2025-07-17 20:31:35.623596,74,Complaint,Escalated
23267,31714,1503,2025-06-12 05:37:01.378882,445,Return/Refund,Pending
23268,8920,2770,2025-02-17 06:04:57.559963,251,Product Question,Escalated
23269,9806,2568,2026-01-19 22:58:32.407502,1642,Product Question,Escalated
23270,4035,1214,2025-04-14 08:29:05.577729,1143,Order Inquiry,Pending
23271,46359,2965,2026-01-04 05:14:25.026964,1289,Return/Refund,Pending
23272,11577,2260,2025-11-30 13:02:53.445763,1216,Account Access,Resolved
23273,5150,63,2025-03-02 22:39:05.074649,1413,Product Question,Dropped
23274,41268,1416,2025-09-01 07:01:50.833958,768,Product Question,Escalated
23275,39725,2642,2026-01-27 12:21:35.580604,347,Return/Refund,Escalated
23276,15880,2043,2025-02-15 14:56:53.740223,474,Account Access,Dropped
23277,49884,2922,2025-02-16 17:10:32.776676,1649,Account Access,Resolved
23278,40504,1649,2025-05-07 05:26:43.206720,584,Return/Refund,Pending
23279,16365,2723,2025-09-15 04:29:27.012657,1259,Product Question,Pending
23280,11892,2303,2025-12-08 11:23:56.141014,1142,Complaint,Pending
23281,34391,2808,2025-06-19 05:09:47.299012,806,Return/Refund,Dropped
23282,11354,1859,2025-07-30 04:00:12.095232,182,Return/Refund,Dropped
23283,41186,245,2025-09-22 08:53:08.244645,784,Return/Refund,Resolved
23284,14618,462,2026-02-10 01:45:00.477277,1068,Account Access,Dropped
23285,48576,2698,2025-06-08 15:12:31.984711,1749,Order Inquiry,Escalated
23286,19144,34,2025-11-18 07:52:01.672407,1768,Return/Refund,Dropped
23287,5271,2713,2025-09-24 16:19:11.634239,903,Account Access,Dropped
23288,34625,394,2026-02-06 21:33:42.308822,1598,Order Inquiry,Escalated
23289,33705,1676,2026-01-29 03:18:27.423993,1167,Order Inquiry,Pending
23290,31926,1387,2025-09-30 22:54:00.329051,724,Return/Refund,Escalated
23291,4540,79,2026-02-08 00:28:09.560116,1101,Complaint,Escalated
23292,38610,2965,2026-01-17 20:07:53.391458,929,Billing Issue,Escalated
23293,30612,805,2025-12-27 01:01:54.734891,1340,Account Access,Resolved
23294,3819,2043,2025-09-02 22:00:50.969894,844,Order Inquiry,Pending
23295,9718,1270,2025-04-04 06:36:22.125087,1645,Technical Support,Pending
23296,37009,530,2026-02-04 05:05:41.326325,891,Complaint,Resolved
23297,38904,2965,2025-09-22 14:30:48.825830,1624,Complaint,Pending
23298,40440,683,2025-05-06 21:51:07.720253,1034,Account Access,Escalated
23299,30067,462,2025-04-01 21:22:54.830923,1414,Order Inquiry,Resolved
23300,26550,2211,2026-02-08 02:53:05.682244,1581,Return/Refund,Resolved
23301,43962,2642,2025-08-17 23:56:24.494547,1778,Technical Support,Dropped
23302,25957,302,2025-05-16 07:43:50.965828,119,Complaint,Resolved
23303,46745,988,2025-09-15 01:53:19.665473,1283,Product Question,Resolved
23304,36142,1591,2025-08-08 08:21:40.653822,1525,Return/Refund,Dropped
23305,11278,217,2025-02-22 11:22:57.771368,151,Return/Refund,Resolved
23306,3073,191,2025-07-03 02:22:35.461546,644,Account Access,Resolved
23307,23599,2059,2025-04-15 11:29:03.448098,1494,Product Question,Escalated
23308,28131,529,2026-02-12 23:54:21.195929,1631,Complaint,Pending
23309,40308,2539,2025-11-27 13:37:08.611639,1088,Complaint,Escalated
23310,48680,1394,2025-12-03 22:40:00.611644,893,Technical Support,Pending
23311,13267,413,2025-12-14 20:06:01.481015,469,Account Access,Resolved
23312,13966,2680,2026-02-03 21:32:34.682815,1589,Order Inquiry,Pending
23313,21020,895,2025-06-29 08:50:33.804956,1290,Complaint,Resolved
23314,24521,1225,2025-07-17 20:33:14.416075,591,Return/Refund,Resolved
23315,18041,2405,2025-10-01 21:11:30.841312,1791,Order Inquiry,Pending
23316,40690,2239,2025-03-11 01:03:33.416264,644,Order Inquiry,Dropped
23317,32913,2629,2025-02-22 07:13:23.430628,465,Account Access,Resolved
23318,6801,800,2025-02-24 21:50:23.811177,574,Return/Refund,Escalated
23319,46510,63,2025-06-12 02:11:21.875516,652,Product Question,Resolved
23320,30840,1496,2025-08-06 14:43:51.693640,667,Return/Refund,Pending
23321,26951,1386,2025-08-30 05:43:21.170233,928,Product Question,Resolved
23322,9699,727,2025-04-22 10:25:06.254876,1524,Complaint,Escalated
23323,18431,2646,2025-04-03 13:19:09.380857,679,Return/Refund,Pending
23324,38705,727,2025-05-25 13:31:13.084517,937,Complaint,Resolved
23325,29472,2680,2025-04-05 06:08:52.902370,785,Complaint,Resolved
23326,15217,1441,2025-06-28 15:56:17.705778,681,Order Inquiry,Dropped
23327,13617,628,2025-07-27 05:08:22.584504,1461,Complaint,Escalated
23328,30334,1103,2025-05-19 21:11:24.656666,111,Return/Refund,Dropped
23329,29,1416,2025-06-25 20:31:54.629943,1066,Account Access,Dropped
23330,46152,2984,2025-07-24 02:13:30.501262,602,Complaint,Escalated
23331,35004,1416,2026-01-31 10:07:09.219203,1754,Return/Refund,Pending
23332,35758,94,2025-09-28 07:02:22.279312,512,Complaint,Escalated
23333,25118,1827,2025-11-21 13:39:40.533396,305,Product Question,Pending
23334,28429,313,2025-08-31 19:05:13.088584,698,Order Inquiry,Resolved
23335,13886,1214,2025-10-28 05:02:58.175443,419,Billing Issue,Escalated
23336,33478,939,2026-01-11 05:07:11.235510,1606,Technical Support,Escalated
23337,25678,462,2025-04-11 15:07:46.681713,1419,Complaint,Pending
23338,32969,1503,2025-11-26 07:44:53.925178,1589,Product Question,Pending
23339,2936,2646,2025-08-12 03:15:04.437719,1367,Technical Support,Pending
23340,33772,869,2025-03-27 06:59:05.468918,1434,Product Question,Dropped
23341,29763,2404,2025-08-01 05:53:55.872262,1396,Return/Refund,Pending
23342,25668,1236,2025-08-29 08:11:13.533023,617,Return/Refund,Escalated
23343,34827,727,2025-03-22 15:00:03.988384,257,Order Inquiry,Dropped
23344,33983,1270,2026-01-28 09:32:18.589566,1052,Return/Refund,Resolved
23345,42492,1984,2025-12-03 14:12:55.842945,559,Return/Refund,Escalated
23346,27557,1637,2025-09-03 17:54:48.245852,326,Return/Refund,Resolved
23347,11870,869,2025-04-14 20:51:59.742019,1067,Billing Issue,Pending
23348,26716,1067,2026-01-02 02:52:47.279437,884,Complaint,Pending
23349,11490,2178,2025-10-07 01:10:34.948684,231,Return/Refund,Pending
23350,40270,302,2025-08-28 21:21:49.703695,441,Complaint,Escalated
23351,26309,694,2025-10-26 02:23:17.226091,1278,Technical Support,Resolved
23352,36632,2572,2025-05-02 19:07:33.216172,927,Return/Refund,Escalated
23353,23231,1024,2025-04-02 19:22:05.323992,613,Order Inquiry,Escalated
23354,20592,2939,2025-07-12 07:39:17.913618,680,Order Inquiry,Escalated
23355,17011,1910,2025-04-14 18:54:14.109887,978,Product Question,Dropped
23356,5150,59,2025-02-16 14:15:20.614254,272,Complaint,Resolved
23357,34092,79,2025-09-19 21:02:10.241710,1514,Return/Refund,Dropped
23358,49210,2922,2025-02-25 14:41:48.610211,1024,Order Inquiry,Dropped
23359,49178,779,2026-01-31 00:56:08.458880,671,Order Inquiry,Dropped
23360,17494,2020,2025-10-15 20:53:37.100264,1335,Order Inquiry,Escalated
23361,46922,1251,2025-08-24 22:54:39.732711,98,Billing Issue,Resolved
23362,20567,62,2025-07-07 23:03:12.571699,959,Account Access,Pending
23363,34995,1372,2025-08-30 02:39:26.129001,779,Return/Refund,Pending
23364,46091,2334,2025-08-06 03:48:22.893082,1458,Complaint,Resolved
23365,7743,313,2026-02-08 09:44:29.255026,288,Complaint,Resolved
23366,6801,512,2025-10-12 15:56:46.297081,1000,Account Access,Dropped
23367,25164,694,2025-10-19 18:58:57.321719,1122,Order Inquiry,Pending
23368,17054,229,2025-03-27 19:37:38.783417,1621,Technical Support,Escalated
23369,32740,550,2025-06-15 06:41:42.966564,1783,Order Inquiry,Escalated
23370,38358,2449,2025-05-28 04:07:37.593835,503,Product Question,Pending
23371,9193,630,2025-04-03 02:57:42.762022,743,Order Inquiry,Escalated
23372,40709,1496,2025-11-04 06:04:12.175893,1024,Return/Refund,Resolved
23373,11926,1076,2025-09-19 22:40:57.517689,132,Technical Support,Dropped
23374,38537,1597,2025-12-20 11:37:07.993695,516,Order Inquiry,Dropped
23375,46727,413,2025-10-09 00:32:15.433741,614,Order Inquiry,Resolved
23376,15992,2808,2025-08-15 02:36:40.333983,1607,Product Question,Resolved
23377,20550,1024,2025-11-18 17:54:19.734094,1021,Return/Refund,Pending
23378,14502,462,2026-02-02 04:35:50.376966,107,Order Inquiry,Escalated
23379,131,2629,2026-01-13 02:34:48.315373,296,Product Question,Dropped
23380,23233,1528,2025-06-30 07:44:54.179515,549,Complaint,Pending
23381,553,1572,2025-02-15 19:41:56.738121,1660,Product Question,Resolved
23382,18852,1214,2025-10-07 17:18:49.157502,461,Order Inquiry,Pending
23383,8280,1372,2025-10-14 02:18:16.440348,446,Account Access,Resolved
23384,6112,20,2025-09-11 21:48:19.215075,363,Account Access,Escalated
23385,7345,2211,2025-11-05 09:07:56.777031,773,Order Inquiry,Resolved
23386,954,1195,2025-04-02 12:17:04.189583,1015,Product Question,Dropped
23387,35129,2625,2025-10-30 13:56:09.261789,503,Account Access,Dropped
23388,24016,2680,2026-02-13 18:13:36.252418,602,Complaint,Dropped
23389,47606,462,2025-06-13 10:04:34.513850,1603,Billing Issue,Pending
23390,47383,1985,2025-03-24 09:07:31.551801,1254,Billing Issue,Resolved
23391,17865,2539,2025-03-29 05:25:25.819487,832,Return/Refund,Dropped
23392,40233,2984,2025-11-28 07:12:25.752810,484,Order Inquiry,Dropped
23393,45940,683,2025-06-01 21:35:22.517262,428,Billing Issue,Pending
23394,32885,1528,2025-07-26 16:45:44.743860,485,Product Question,Escalated
23395,44954,1236,2025-08-26 11:34:25.373367,1753,Order Inquiry,Dropped
23396,5549,1103,2025-05-02 12:27:52.780978,1769,Complaint,Dropped
23397,49083,1131,2025-04-08 11:19:34.565057,1515,Billing Issue,Resolved
23398,12589,245,2025-11-08 16:01:41.301203,1114,Return/Refund,Dropped
23399,39946,1103,2025-11-18 06:26:06.459513,619,Product Question,Resolved
23400,19267,1251,2025-12-05 00:18:24.233917,1504,Return/Refund,Escalated
23401,26385,234,2025-12-21 12:30:12.755660,1227,Complaint,Dropped
23402,38999,2137,2025-08-23 23:56:15.403530,166,Return/Refund,Dropped
23403,3254,1985,2025-11-02 15:00:25.069351,83,Account Access,Pending
23404,379,2770,2025-11-27 05:25:02.192654,819,Technical Support,Pending
23405,41972,1447,2025-04-02 03:02:49.249451,436,Complaint,Escalated
