ticket_id,customer_id,agent_id,category,priority,status,created_date,resolved_date,subject
9402,33358,1659,Return Request,Critical,Open,2024-03-10,2024-03-13 05:00:00,Return Request - Iste velit a tempore ab.
736,10009,1980,Payment Failure,Low,Resolved,2024-09-25,2024-09-28 05:00:00,Payment Failure - Accusantium dolores eius.
9489,23721,2122,order status,High,Open,2024-03-23,2024-03-26 11:00:00,Order Status - Quas corporis quos eum quibusdam.
6275,33352,77,Login Issue,High,In Progress,2024-06-09,2024-06-10 16:00:00,Login Issue - Adipisci inventore dicta sequi.
4302,47222,2909,Order Status,Low,Resolved,2024-06-05,2024-06-05 20:00:00,Order Status - Aliquam maxime facere qui.
745,4625,1644,Product Defect,HIGH,Resolved,2025-12-08,2025-12-09 19:00:00,Product Defect - Eaque quisquam voluptate voluptatem voluptatem.
1687,2644,1184,Product Defect,Low,Open,2025-08-30,2025-09-03 09:00:00,Product Defect - In totam cumque.
2088,12326,2872,Return Request,MEDIUM,Closed,2024-08-02,,Return Request - Recusandae corrupti iusto.
7507,17935,490,Order Status,,Closed,2025-05-07,2025-05-10 18:00:00,Order Status - Sunt nobis veniam.
3974,32274,1888,Order Status,Critical,In Progress,2025-07-12,2025-07-14 19:00:00,Order Status - Inventore consectetur.
9746,35313,1716,Return Request,,Closed,2026-02-15,2026-02-18 08:00:00,
9957,8289,1623,Account Update,Low,In Progress,2024-09-28,,Account Update - Itaque omnis nihil repellat.
1423,17416,1962,Order Status,Low,In Progress,2024-07-02,2024-07-08 21:00:00,Order Status - Mollitia quod repellat quas occaecati.
2026,47850,34,Return Request,Medium,Open,2025-06-08,2025-06-12 22:00:00,Return Request - Placeat excepturi sapiente delectus sed.
5724,9389,485,Return Request,Low,Open,2024-11-12,2024-11-14 23:00:00,Return Request - Quas molestias voluptatum aliquam.
7331,46540,484,Product Defect,Critical,Open,2024-08-24,,Product Defect - Placeat numquam et expedita aperiam.
607,18653,183,Login Issue,Medium,,2025-12-13,,Login Issue - Tenetur fuga tempora dolore quidem.
4001,39028,372,Product Defect,High,In Progress,2024-12-24,2024-12-24 06:00:00,Product Defect - Ex sunt dolorem.
2718,1304,1151,Order Status,Medium,Closed,2025-11-18,2025-11-19 00:00:00,Order Status - Ea reiciendis aspernatur.
3228,20910,29,Product Defect,Medium,Closed,2025-08-06,2025-08-10 05:00:00,Product Defect - Dolore numquam quaerat.
6848,30107,2364,Return Request,,Open,2024-02-02,2024-02-05 16:00:00,Return Request - Mollitia saepe.
773,20201,2312,Return Request,Critical,Closed,,2024-07-31 23:00:00,Return Request - Harum ab praesentium.
9658,11323,1118,Payment Failure,High,Open,2024-05-26,2024-05-26 12:00:00,Payment Failure - Fugit est provident voluptate.
9964,21193,803,Payment Failure,Low,Open,2024-01-27,2024-01-28 00:00:00,payment failure - quae atque sapiente.
112,27844,2855,order status,High,Closed,2025-10-17,2025-10-17 10:00:00,Order Status - Sequi nostrum ipsa.
4509,855,1247,Account Update,,Resolved,2025-05-27,2025-06-02 14:00:00,Account Update - Corrupti consequatur amet.
6421,22149,2877,Account Update,Medium,Closed,2025-06-22,2025-06-25 21:00:00,Account Update - Impedit inventore nemo natus labore.
6205,13525,2605,Return Request,,Closed,2024-01-05,2024-01-09 14:00:00,Return Request - Explicabo sapiente.
1940,40503,1222,Payment Failure,High,Closed,2025-12-05,2025-12-07 12:00:00,Payment Failure - Officiis at a eos.
3583,3153,1770,Payment Failure,Medium,Open,2025-12-27,2025-12-27 22:00:00,Payment Failure - Labore mollitia eaque.
3601,39871,1294,Return Request,Medium,Resolved,2024-05-21,,Return Request - Dignissimos blanditiis veritatis.
2132,17424,63,Product Defect,Medium,,2024-02-07,2024-02-13 03:00:00,product defect - repellat sapiente.
8437,29160,2161,Payment Failure,Medium,Closed,2024-02-04,,Payment Failure - Distinctio delectus enim aperiam incidunt.
6268,24390,643,Order Status,,Open,,,Order Status - Rerum atque.
7238,32516,2446,Order Status,High,In Progress,2025-04-21,2025-04-24 17:00:00,Order Status - Veritatis exercitationem.
9612,42699,1599,Login Issue,Critical,Resolved,2025-03-02,2025-03-05 01:00:00,Login Issue - Molestiae iure reprehenderit officia quae.
4397,4549,464,Return Request,Critical,Open,2025-04-22,2025-04-24 13:00:00,Return Request - Incidunt hic in.
6272,30659,757,Payment Failure,,In Progress,2025-06-13,2025-06-18 02:00:00,Payment Failure - Blanditiis corrupti pariatur saepe.
2827,26452,1790,Login Issue,Medium,Closed,2024-01-22,2024-01-27 18:00:00,Login Issue - Illum saepe.
5991,113,1806,Return Request,High,Closed,2024-09-24,2024-09-28 08:00:00,Return Request - Aspernatur enim asperiores nemo dignissimos.
5149,13358,884,Return Request,High,In Progress,2025-09-26,2025-10-01 19:00:00,Return Request - Neque odit dicta.
4323,33049,762,PAYMENT FAILURE,Medium,open,2024-01-20,2024-01-22 20:00:00,Payment Failure - Quam mollitia numquam.
361,31476,2394,,Critical,,2024-10-11,2024-10-12 00:00:00,Order Status - Dolores sint.
1229,47910,1180,Product Defect,Critical,Closed,2024-09-23,,Product Defect - Recusandae deleniti.
9891,45519,863,Product Defect,Critical,IN PROGRESS,2024-05-13,,Product Defect - Rerum necessitatibus.
7858,27531,327,Login Issue,High,Closed,2024-06-23,2024-06-24 22:00:00,Login Issue - Labore dolores optio enim.
2038,5330,2342,login issue,Medium,,2025-06-15,2025-06-18 21:00:00,Login Issue - Modi earum quasi nihil.
1959,36945,2511,Account Update,High,In Progress,2024-04-23,2024-04-29 04:00:00,Account Update - Deleniti iusto quisquam.
7578,24702,628,Login Issue,Low,Open,2025-10-17,2025-10-17 05:00:00,Login Issue - Quasi nulla ratione voluptatum debitis.
8250,43605,2001,Product Defect,High,Resolved,,,Product Defect - Accusantium dolore illum.
8688,39607,1313,Payment Failure,,Resolved,2024-03-17,2024-03-18 20:00:00,Payment Failure - Laboriosam dolore laboriosam.
6636,6853,1555,Order Status,Medium,closed,2025-03-18,2025-03-19 19:00:00,Order Status - Odio animi.
5975,42074,2959,Account Update,Critical,Resolved,2024-07-23,2024-07-23 13:00:00,Account Update - Consequuntur veniam tempore cupiditate.
1522,16477,841,Product Defect,Medium,Resolved,2025-10-30,2025-10-30 22:00:00,Product Defect - Temporibus officia.
6503,15346,2257,Return Request,Critical,Closed,2025-04-09,2025-04-10 18:00:00,
2647,43717,1193,Return Request,Low,Resolved,2025-03-22,,Return Request - Et aliquam aliquid tempore.
2286,31857,2196,Payment Failure,Critical,Resolved,2024-06-08,2024-06-09 04:00:00,Payment Failure - Cum cupiditate illo.
7711,5813,419,Return Request,Low,Open,2025-09-16,2025-09-21 08:00:00,Return Request - Vitae eligendi.
1641,29897,718,Login Issue,Critical,Open,2025-01-24,,Login Issue - Laudantium magnam optio quisquam.
8400,40326,1598,Return Request,Medium,In Progress,2026-02-06,2026-02-09 00:00:00,Return Request - Odio autem quaerat eligendi repudiandae.
3050,35099,1402,Return Request,High,Open,2024-05-04,,Return Request - Laudantium eligendi.
7634,47237,1249,Order Status,medium,Open,2025-03-11,2025-03-15 19:00:00,Order Status - Aut nihil aut incidunt.
2845,18039,1178,Account Update,HIGH,In Progress,2024-10-16,2024-10-20 10:00:00,account update - fuga ipsum assumenda sit.
765,34125,1974,Login Issue,High,Resolved,2025-11-29,,Login Issue - Itaque non qui repudiandae.
1823,4353,413,Account Update,Critical,Open,2024-02-16,2024-02-18 20:00:00,Account Update - Qui ex fuga quibusdam.
8927,43047,546,Login Issue,Medium,In Progress,2024-02-07,,Login Issue - Ea aspernatur at sit.
1160,1104,2151,Product Defect,Medium,In Progress,2024-09-30,,Product Defect - Distinctio explicabo aut quam.
8796,20361,1443,Login Issue,Critical,IN PROGRESS,2025-08-15,2025-08-16 19:00:00,Login Issue - Ea corrupti cupiditate.
4568,3461,1730,Return Request,High,In Progress,2026-02-06,2026-02-09 22:00:00,RETURN REQUEST - CUM BEATAE.
7431,17383,2075,Order Status,low,Closed,2024-02-19,2024-02-23 20:00:00,order status - earum soluta laudantium iusto.
2310,28896,1440,Payment Failure,Low,In Progress,2025-08-06,2025-08-06 10:00:00,Payment Failure - Est architecto.
314,31791,1152,Account Update,Critical,In Progress,2025-10-28,,Account Update - Assumenda aut maiores et.
6516,29723,2616,Return Request,Critical,Closed,2025-01-07,2025-01-11 17:00:00,Return Request - Libero laboriosam distinctio sed sunt.
6332,49848,2656,Product Defect,High,Open,2025-10-14,2025-10-19 00:00:00,Product Defect - Quis Quas Cupiditate Dolor Dolores.
2888,30359,2272,Return Request,Low,Open,2025-08-16,,
2470,12794,2923,Order Status,Low,In Progress,2026-02-03,2026-02-03 16:00:00,Order Status - Accusamus ex harum in tempora.
8965,31088,2518,Login Issue,Critical,OPEN,2025-09-03,2025-09-06 19:00:00,Login Issue - Ipsum ipsum.
1728,45830,241,Payment Failure,Critical,Closed,2025-11-13,,Payment Failure - Delectus quibusdam corrupti eligendi.
6093,10644,1257,Order Status,Low,Closed,2026-01-17,2026-01-22 01:00:00,Order Status - Sint temporibus.
4538,15845,1103,Order Status,Medium,Closed,2025-01-16,,Order Status - Maxime commodi.
1858,15055,2667,Login Issue,Critical,Resolved,2025-08-02,,Login Issue - Provident impedit sequi nihil nisi.
9671,29230,1009,Order Status,,Open,2024-02-29,2024-03-03 09:00:00,Order Status - Dicta autem suscipit temporibus.
5272,2129,310,Order Status,Medium,Resolved,2025-01-02,2025-01-08 22:00:00,order status - nostrum quibusdam facilis.
6089,12343,2711,Payment Failure,Critical,Open,2025-02-02,2025-02-02 09:00:00,payment failure - quaerat sequi officiis totam minus.
4718,47737,1612,order status,High,Closed,2024-04-07,,Order Status - Exercitationem laboriosam quis quas quod.
8576,48098,1540,Login Issue,Critical,Closed,2024-05-04,,LOGIN ISSUE - VOLUPTAS IMPEDIT MOLLITIA FACILIS CUPIDITATE.
8787,21332,831,Product Defect,Low,Closed,2024-06-21,,Product Defect - Dolorum minima minus eum id.
4925,28307,1949,Product Defect,Medium,in progress,2024-05-27,2024-05-28 21:00:00,Product Defect - Aliquid voluptatibus eius.
6155,6639,595,Order Status,Medium,Open,2024-07-07,2024-07-12 08:00:00,Order Status - Nesciunt nihil perspiciatis.
189,12670,2026,Payment Failure,Low,Closed,2025-05-10,2025-05-11 00:00:00,Payment Failure - Earum nostrum quisquam deserunt.
2682,41884,242,Payment Failure,High,In Progress,2025-05-24,2025-05-30 18:00:00,Payment Failure - Fuga officia eos enim consequuntur.
7861,36638,2584,Return Request,High,In Progress,,2024-08-31 20:00:00,return request - fuga non dolorum sunt commodi.
8370,11254,2664,Product Defect,High,In Progress,2024-06-25,2024-06-29 13:00:00,Product Defect - Debitis vel asperiores cupiditate modi.
4403,37567,2935,Product Defect,Low,In Progress,2025-01-13,2025-01-17 11:00:00,Product Defect - Consectetur molestias magnam ipsam itaque.
2065,6391,688,Account Update,High,Open,2025-08-02,2025-08-05 07:00:00,ACCOUNT UPDATE - TEMPORIBUS QUASI VELIT ODIO DELENITI.
2977,19396,818,Return Request,Low,Closed,2025-03-02,2025-03-06 13:00:00,Return Request - Rem nesciunt magni in.
5273,20504,2371,Payment Failure,Low,Open,2024-07-21,2024-07-21 22:00:00,
6782,18518,65,Account Update,High,Resolved,2025-07-20,2025-07-27 00:00:00,Account Update - Perspiciatis dicta omnis.
6166,6480,859,Login Issue,High,In Progress,2025-05-03,2025-05-04 00:00:00,Login Issue - Tempore labore quis.
9511,27381,1789,Product Defect,,Resolved,2025-07-11,2025-07-15 12:00:00,PRODUCT DEFECT - LAUDANTIUM POSSIMUS ARCHITECTO FUGIAT CORRUPTI.
2701,46627,2629,Account Update,High,In Progress,2025-10-16,2025-10-16 15:00:00,Account Update - Molestiae impedit.
9786,3303,678,account update,Low,Open,2025-07-08,2025-07-14 22:00:00,Account Update - Corrupti quibusdam beatae non corrupti.
6952,11795,398,Order Status,High,Closed,2024-03-01,2024-03-07 01:00:00,Order Status - Accusamus Laboriosam Eum.
512,35280,2622,Product Defect,Low,In Progress,2024-06-13,2024-06-16 13:00:00,Product Defect - Quis recusandae.
7911,49023,1730,Order Status,Critical,In Progress,2025-07-21,2025-07-27 21:00:00,Order Status - Est vitae error.
6807,2151,1376,Login Issue,High,Resolved,2024-04-12,2024-04-16 22:00:00,Login Issue - Quos totam deserunt quaerat labore.
2761,22345,76,Login Issue,High,Open,,2025-08-22 20:00:00,Login Issue - Quaerat quaerat molestias numquam molestias.
2869,15763,462,Payment Failure,Critical,Resolved,2026-02-09,2026-02-11 13:00:00,Payment Failure - Velit est explicabo.
360,40136,2973,PAYMENT FAILURE,Low,Resolved,2025-09-19,2025-09-25 01:00:00,Payment Failure - Rem sunt amet.
8563,32675,1041,Order Status,Critical,Open,2024-11-30,,Order Status - Voluptates doloremque architecto.
3219,39187,2921,Product Defect,Low,Closed,2025-01-22,2025-01-26 07:00:00,product defect - fugit rerum magnam reprehenderit.
2844,344,1203,Product Defect,Critical,Resolved,2025-10-09,2025-10-10 19:00:00,Product Defect - Recusandae libero.
5733,16917,257,,Low,Open,2024-07-26,2024-07-29 00:00:00,ORDER STATUS - NIHIL NECESSITATIBUS ILLUM.
3210,36637,504,Payment Failure,Low,Closed,2024-08-06,2024-08-11 03:00:00,payment failure - impedit nam laboriosam.
8986,29128,475,Login Issue,,Open,2025-07-02,2025-07-04 09:00:00,Login Issue - Deleniti eligendi.
1994,23916,2094,Login Issue,Low,Resolved,2024-01-12,2024-01-14 03:00:00,Login Issue - Ipsam rerum odit.
687,23379,1951,Payment Failure,High,In Progress,2025-08-28,2025-08-29 14:00:00,Payment Failure - Eos exercitationem commodi.
965,12014,1208,Return Request,Critical,In Progress,2024-07-23,2024-07-27 02:00:00,RETURN REQUEST - EXCEPTURI MOLESTIAE DEBITIS FACERE.
1900,49519,2612,Payment Failure,,Closed,2024-06-13,2024-06-15 15:00:00,Payment Failure - Architecto nisi repudiandae quas nulla.
7666,6194,2590,Product Defect,High,In Progress,2024-02-26,2024-03-02 22:00:00,Product Defect - Deleniti soluta cupiditate deleniti.
9063,27311,284,Order Status,Low,Closed,2025-08-03,2025-08-05 13:00:00,Order Status - Hic itaque.
6448,43147,34,Return Request,Low,In Progress,2025-09-19,2025-09-23 19:00:00,Return Request - Nesciunt facere tempore.
7935,16979,718,ACCOUNT UPDATE,Critical,Closed,2024-07-15,2024-07-17 04:00:00,Account Update - Dolorum tempora aut atque.
7298,41677,1204,Product Defect,Critical,Open,2024-07-13,,Product Defect - Ea numquam numquam.
5473,37369,1391,Return Request,Critical,In Progress,2025-10-11,2025-10-13 08:00:00,Return Request - Nostrum nam.
3366,28627,1057,Account Update,Medium,Open,2025-10-07,2025-10-10 22:00:00,Account Update - Numquam asperiores minus.
7101,39317,1067,Login Issue,Medium,In Progress,2025-02-16,2025-02-18 06:00:00,Login Issue - Et modi sunt enim.
6776,39610,1269,Payment Failure,medium,Closed,2026-01-23,2026-01-24 14:00:00,Payment Failure - Soluta dolorem.
2571,21036,1170,Login Issue,High,In Progress,2024-08-24,,
9858,38425,346,Order Status,Medium,Resolved,2025-04-26,2025-04-29 01:00:00,Order Status - Sapiente non odio.
1337,42349,2818,Login Issue,High,Open,2025-09-01,2025-09-03 18:00:00,Login Issue - Sint vitae facere illum.
4193,7452,1191,Product Defect,Low,Open,2025-05-14,2025-05-17 19:00:00,Product Defect - Perspiciatis vitae dolor provident.
2660,48749,372,Payment Failure,High,RESOLVED,2024-07-13,,Payment Failure - Neque quasi soluta.
8933,30928,1581,Login Issue,High,Open,2025-04-07,2025-04-09 04:00:00,Login Issue - Rem commodi.
7486,35946,2757,Account Update,High,In Progress,2025-11-16,,Account Update - Repudiandae aliquam.
143,35083,1941,Order Status,High,,2024-08-31,2024-09-01 03:00:00,Order Status - Ex autem necessitatibus repellendus.
9284,47380,99,Order Status,Low,Open,2024-06-09,,Order Status - Rerum praesentium cum delectus.
612,14479,1777,Product Defect,medium,Resolved,2025-09-08,2025-09-12 01:00:00,Product Defect - Assumenda deleniti facere.
1914,48459,2266,Login Issue,High,Open,2024-07-26,2024-07-28 21:00:00,Login Issue - Nisi modi accusantium.
1426,14962,963,Order Status,Low,In Progress,2024-12-13,2024-12-15 06:00:00,Order Status - Officia eveniet ea.
3878,21,1949,Payment Failure,Low,Closed,2025-09-02,2025-09-03 07:00:00,
940,22248,2771,Return Request,Critical,IN PROGRESS,2024-07-15,,Return Request - Voluptates magni sed cum accusantium.
3052,8196,2619,Order Status,Critical,Resolved,2024-07-23,,Order Status - Incidunt quod et.
4494,32818,1737,Return Request,Low,Open,2025-12-01,2025-12-07 06:00:00,Return Request - Earum ipsa sapiente.
4280,15483,1943,login issue,Medium,Resolved,2025-05-14,2025-05-16 10:00:00,
9522,35295,2654,Return Request,High,Resolved,2026-01-02,,Return Request - Magni error ut dolores.
7156,29056,207,Order Status,High,In Progress,2024-06-20,2024-06-23 01:00:00,Order Status - Atque adipisci iusto.
9209,49717,1550,Account Update,Low,Resolved,2025-03-29,2025-04-03 17:00:00,Account Update - Sequi deleniti est eos sequi.
1268,35219,262,Account Update,Medium,resolved,2026-01-24,,Account Update - Deleniti ducimus corporis dignissimos ullam.
8020,23379,1300,Order Status,Low,Resolved,2024-03-22,2024-03-23 03:00:00,Order Status - Qui possimus fuga magni.
4394,14430,1065,Return Request,High,In Progress,2024-02-07,,RETURN REQUEST - OPTIO AUT.
5995,41129,1078,Product Defect,High,Resolved,2025-06-23,2025-06-28 20:00:00,Product Defect - Maiores ducimus necessitatibus placeat eius.
2833,10454,2649,Login Issue,Critical,Closed,2024-01-28,2024-02-03 18:00:00,Login Issue - Itaque velit sint.
5365,25028,765,Product Defect,Medium,Resolved,2024-03-24,2024-03-27 05:00:00,Product Defect - Accusantium hic voluptates.
6959,26770,1085,Account Update,Medium,In Progress,2024-07-13,2024-07-19 22:00:00,Account Update - Sit tempore sint minus quod.
8191,26876,1344,Account Update,High,resolved,2024-01-01,,Account Update - Quos minima velit ex.
9025,4974,2952,Order Status,High,Closed,2025-02-26,2025-02-28 09:00:00,Order Status - Ad cum.
6809,4411,1282,Login Issue,Low,Resolved,2026-01-07,2026-01-12 06:00:00,Login Issue - Praesentium doloribus.
4190,47251,1764,Return Request,Critical,Closed,2024-09-11,2024-09-12 15:00:00,Return Request - Voluptatibus voluptates tempora rerum.
9452,20406,423,Account Update,Low,Open,2025-08-02,2025-08-08 11:00:00,Account Update - Ipsa repudiandae nostrum deleniti.
2646,45099,1140,Order Status,High,Closed,2025-07-14,2025-07-15 00:00:00,Order Status - Nisi aut distinctio illum facere.
6584,42478,2316,Payment Failure,High,Open,2025-05-20,2025-05-25 13:00:00,Payment Failure - Consequuntur vel quos animi.
1390,1534,874,Product Defect,Critical,Open,2024-08-09,2024-08-13 06:00:00,Product Defect - Odit numquam iusto esse.
1876,4648,1058,RETURN REQUEST,Critical,In Progress,2024-03-15,2024-03-15 14:00:00,RETURN REQUEST - ASPERIORES DOLORE ODIO CULPA.
6112,34851,2462,Order Status,Low,In Progress,2026-02-14,,
7270,17425,2419,ORDER STATUS,Critical,Open,2025-03-12,2025-03-12 23:00:00,Order Status - Omnis qui delectus.
7371,16369,1419,Account Update,,Open,2024-09-14,2024-09-15 12:00:00,Account Update - Incidunt porro ea.
5055,28482,2131,,High,In Progress,2024-01-04,2024-01-10 09:00:00,Login Issue - Cupiditate necessitatibus molestiae quisquam.
6133,17726,1602,Account Update,Medium,Resolved,2025-03-14,2025-03-18 10:00:00,Account Update - Eum quod quam dignissimos.
6594,48549,1976,Order Status,Medium,Resolved,2025-02-12,2025-02-18 01:00:00,Order Status - Sed vitae similique.
705,13048,2506,,,Open,2025-12-03,2025-12-07 00:00:00,Product Defect - Deleniti nobis accusamus assumenda.
1107,17901,2758,Order Status,Critical,Open,2025-12-23,2025-12-27 09:00:00,Order Status - Eligendi iusto corrupti voluptates.
4326,4971,1143,Product Defect,High,Resolved,,2024-11-10 02:00:00,Product Defect - Ipsam Saepe Officiis Illum Natus.
2974,37659,223,ACCOUNT UPDATE,Medium,Open,2025-11-02,2025-11-08 03:00:00,ACCOUNT UPDATE - DOLORES MOLESTIAE QUO.
9202,32014,2392,Account Update,high,Open,2024-01-13,2024-01-19 19:00:00,Account Update - Provident aliquam magnam sunt eligendi.
5538,45923,1232,Return Request,Critical,Closed,2024-09-03,2024-09-05 01:00:00,Return Request - Dolor quis sequi ut praesentium.
8112,49611,2073,Order Status,Low,Open,2024-05-13,2024-05-19 13:00:00,Order Status - Quos placeat neque necessitatibus.
5484,37258,1547,Payment Failure,High,In Progress,2025-06-22,2025-06-27 21:00:00,PAYMENT FAILURE - EOS DEBITIS SINT.
1461,15698,293,Order Status,Critical,Open,2024-09-01,2024-09-04 08:00:00,Order Status - Et soluta voluptatibus pariatur.
284,19001,1063,Order Status,High,,2025-07-13,2025-07-15 15:00:00,ORDER STATUS - CUM EA TENETUR NISI.
572,6754,1355,Return Request,High,Closed,2024-01-14,,Return Request - Doloremque est accusamus.
6363,33412,1474,Order Status,Medium,Resolved,2025-03-27,2025-03-29 21:00:00,Order Status - Unde neque aspernatur amet.
714,34995,2428,Payment Failure,High,Closed,2024-06-05,,Payment Failure - Recusandae voluptates a eius officia.
2808,43071,2136,Product Defect,Medium,Resolved,2024-03-29,2024-04-02 07:00:00,Product Defect - Explicabo inventore.
4525,43060,76,Return Request,,Open,2024-08-17,,Return Request - Rerum eius cupiditate porro.
7422,1887,1128,Order Status,High,In Progress,2024-09-06,2024-09-08 10:00:00,Order Status - Quam inventore.
1460,23836,668,Login Issue,Low,Closed,2024-05-19,2024-05-19 04:00:00,Login Issue - Voluptatibus eum incidunt.
4901,46737,2734,Return Request,,Closed,2024-05-11,2024-05-16 17:00:00,Return Request - Reprehenderit est excepturi aut ratione.
7645,7515,2709,Payment Failure,Medium,In Progress,2025-12-06,2025-12-07 11:00:00,Payment Failure - Maiores eligendi rem voluptatibus.
9949,10553,1141,Login Issue,Critical,In Progress,,2025-05-09 13:00:00,Login Issue - Ea sapiente quos nesciunt reprehenderit.
178,45859,820,Login Issue,,Closed,2025-09-17,2025-09-24 00:00:00,Login Issue - Distinctio quod quia.
6502,4161,2157,Login Issue,Medium,Closed,,2024-05-05 21:00:00,Login Issue - Excepturi tenetur necessitatibus vero.
8242,5559,240,Login Issue,Critical,OPEN,2026-01-26,2026-02-01 02:00:00,Login Issue - Quae laboriosam placeat hic officia.
3137,18837,732,Return Request,Critical,Open,2024-07-17,2024-07-19 18:00:00,Return Request - Nam Dolores Ducimus Iure Magni.
1090,48948,678,Product Defect,Critical,Resolved,2024-01-09,2024-01-13 20:00:00,Product Defect - Quidem voluptatem inventore.
4285,48431,2412,Payment Failure,Critical,Open,,2025-11-25 07:00:00,Payment Failure - Laudantium ratione modi.
3547,8759,1849,,Medium,Open,2024-01-22,2024-01-27 10:00:00,Account Update - Ut consequuntur ducimus.
8016,6245,2514,Payment Failure,Medium,Closed,2025-05-01,2025-05-03 09:00:00,Payment Failure - Nam iste ad.
5374,25149,572,Payment Failure,Critical,Open,2025-09-12,2025-09-18 17:00:00,Payment Failure - Numquam Nulla Illum.
5950,36071,250,Payment Failure,Medium,In Progress,2025-12-30,2026-01-04 18:00:00,Payment Failure - Officiis fugit atque itaque.
7826,22182,2835,Return Request,Medium,In Progress,2025-03-31,,Return Request - Ipsa quos quia.
1660,24158,91,Account Update,Critical,Open,2024-06-25,,Account Update - Unde doloribus inventore quos.
564,962,2208,Login Issue,High,Closed,2025-02-28,,Login Issue - Quas non iste explicabo.
3785,3899,620,RETURN REQUEST,Medium,RESOLVED,,2025-09-22 04:00:00,Return Request - Neque harum animi.
8128,153,2653,Product Defect,Medium,OPEN,2024-10-04,2024-10-08 01:00:00,Product Defect - Modi error fugit officia.
4952,10709,305,ORDER STATUS,High,Resolved,2024-01-19,2024-01-23 17:00:00,Order Status - Cum odit.
198,11462,212,Product Defect,,Resolved,2024-05-29,2024-06-02 08:00:00,Product Defect - Nostrum esse.
9306,32984,2229,Order Status,High,Closed,2025-12-15,2025-12-21 14:00:00,Order Status - Nemo doloribus sequi.
8470,42338,2933,Account Update,HIGH,Closed,2024-10-04,,Account Update - Quibusdam autem.
7567,12829,2672,Account Update,Medium,Open,2024-10-31,2024-11-02 14:00:00,Account Update - Voluptates possimus impedit numquam earum.
818,18805,1616,Payment Failure,Low,,2024-01-14,,PAYMENT FAILURE - DICTA MAGNAM ACCUSAMUS PROVIDENT LABORIOSAM.
9437,18935,1752,Return Request,Medium,In Progress,2025-04-16,2025-04-20 16:00:00,Return Request - Dolores doloribus voluptate deserunt autem.
202,46191,918,Return Request,,CLOSED,2025-09-12,,Return Request - Officiis officiis fugiat atque quos.
3456,44867,1411,Account Update,High,Resolved,2024-02-26,2024-03-02 18:00:00,Account Update - Quia quos est qui.
3463,43561,2998,Login Issue,Critical,Open,2025-06-18,2025-06-19 04:00:00,Login Issue - Consequuntur placeat dolorum qui.
3982,27581,2135,Account Update,Critical,Closed,2026-01-17,2026-01-21 18:00:00,Account Update - Corporis aperiam non a saepe.
9777,42239,170,,High,RESOLVED,2025-09-11,2025-09-17 10:00:00,Order Status - Quas sint asperiores in.
497,34527,2219,Login Issue,Low,Resolved,2024-07-06,2024-07-07 22:00:00,LOGIN ISSUE - QUI EX QUISQUAM DIGNISSIMOS SUSCIPIT.
4246,13609,495,Login Issue,Low,Closed,2026-01-20,2026-01-21 05:00:00,Login Issue - Eaque consequatur ad quas.
9356,8158,1995,,Low,Closed,2025-05-08,,Return Request - Ipsa necessitatibus nobis.
4624,40335,2261,Order Status,High,Closed,2024-12-09,2024-12-09 16:00:00,Order Status - Cumque nam at ut.
9457,49815,1687,Payment Failure,High,Closed,2025-10-23,2025-10-27 12:00:00,Payment Failure - Dignissimos optio perferendis dolores.
7987,43607,1010,Product Defect,Critical,In Progress,2024-06-22,2024-06-27 13:00:00,Product Defect - Delectus distinctio et.
3776,46565,1079,Product Defect,Medium,Open,2024-06-16,2024-06-22 23:00:00,Product Defect - A perspiciatis vero.
5887,46604,444,Order Status,Critical,Open,2025-10-26,2025-10-31 14:00:00,Order Status - Nesciunt illum velit.
7189,17866,145,Return Request,Critical,In Progress,2024-12-18,2024-12-22 20:00:00,Return Request - Architecto enim ad asperiores.
8197,21672,258,Payment Failure,Medium,In Progress,2025-11-15,2025-11-16 00:00:00,Payment Failure - Molestiae laudantium.
8683,13219,1132,Account Update,High,Open,2024-02-05,2024-02-07 19:00:00,Account Update - Sunt dicta ut.
2902,7382,1235,Account Update,High,In Progress,2024-11-24,2024-11-29 07:00:00,Account Update - Maxime numquam nesciunt.
338,3070,1321,Login Issue,Low,Closed,2026-01-12,,LOGIN ISSUE - ASPERNATUR QUIBUSDAM ACCUSANTIUM.
8967,21950,336,Login Issue,Low,Resolved,2025-11-24,2025-11-24 14:00:00,Login Issue - Veniam non ratione excepturi officiis.
288,40245,289,Order Status,Critical,Closed,2025-03-20,2025-03-20 09:00:00,Order Status - Consequuntur perspiciatis.
6157,19696,1846,Order Status,High,In Progress,2024-02-21,,Order Status - Necessitatibus officia ullam.
2261,37113,540,Return Request,High,Resolved,2026-02-03,,return request - possimus mollitia adipisci.
7966,46683,30,Login Issue,Critical,Closed,2024-06-03,2024-06-08 07:00:00,Login Issue - Vero repellendus dolorem laboriosam.
2070,9823,1269,Order Status,,Closed,2024-05-07,,Order Status - Omnis minus aperiam omnis.
5188,6108,518,Payment Failure,High,In Progress,2025-06-22,2025-06-27 17:00:00,Payment Failure - Quae Soluta.
416,2106,992,Login Issue,Medium,Resolved,2025-05-28,2025-06-03 22:00:00,Login Issue - Similique eum doloribus.
3700,47260,2688,Login Issue,Low,In Progress,2024-04-03,2024-04-07 08:00:00,Login Issue - Ipsam quam.
