ticket_id,customer_id,agent_id,category,priority,status,created_date,resolved_date,subject
7617,40792,1578,Order Status,Medium,Resolved,2025-01-24,2025-01-25 20:00:00,Order Status - Id corrupti hic.
7618,27248,2827,Return Request,Low,In Progress,2025-05-14,,Return Request - Distinctio eaque nihil aperiam.
7619,35596,2414,Return Request,Medium,In Progress,2025-02-05,2025-02-08 04:00:00,Return Request - Nobis inventore.
7620,7943,2561,Account Update,High,Resolved,2025-09-26,2025-09-29 19:00:00,Account Update - Consectetur labore repellendus.
7621,46307,2993,Return Request,Critical,In Progress,2024-09-28,2024-09-29 07:00:00,Return Request - Est reprehenderit eaque delectus ad.
7622,7084,371,Account Update,Medium,Resolved,2024-05-10,2024-05-14 22:00:00,Account Update - Voluptas maiores nemo accusamus.
7623,5085,2340,Login Issue,High,Open,2025-12-14,2025-12-20 10:00:00,Login Issue - Consequatur ex.
7624,1393,1455,Return Request,Medium,Open,2024-11-12,2024-11-17 14:00:00,Return Request - Accusamus dolor ullam.
7625,41744,215,Return Request,Low,Closed,2026-01-03,2026-01-04 17:00:00,Return Request - Unde iste itaque.
7626,25724,173,Account Update,High,In Progress,2024-01-29,2024-01-31 18:00:00,Account Update - Asperiores vitae possimus commodi facere.
7627,23029,2292,Return Request,Critical,Open,2024-07-11,2024-07-16 16:00:00,Return Request - Architecto provident.
7628,26101,991,Order Status,Critical,Closed,2024-02-18,2024-02-24 09:00:00,Order Status - Tempora reprehenderit impedit modi tempore.
7629,40545,1475,Return Request,Medium,Resolved,2024-07-28,2024-07-31 17:00:00,Return Request - In ullam quos autem.
7630,2470,1070,Account Update,Critical,Open,2025-08-17,,Account Update - Possimus debitis voluptates.
7631,19756,2850,Product Defect,High,Open,2025-04-28,,Product Defect - Ea sequi eius numquam asperiores.
7632,3950,571,Order Status,Medium,Closed,2024-07-11,2024-07-17 12:00:00,Order Status - Nostrum ab libero numquam.
7633,30276,2424,Account Update,Low,Open,2024-01-20,,Account Update - Nam recusandae exercitationem doloremque.
7634,47237,1249,Order Status,Medium,Open,2025-03-11,2025-03-15 19:00:00,Order Status - Aut nihil aut incidunt.
7635,1230,760,Product Defect,Critical,Closed,2024-11-04,2024-11-07 10:00:00,Product Defect - Id et dolor dicta.
7636,25553,1036,Payment Failure,High,Open,2024-12-25,2024-12-31 14:00:00,Payment Failure - Adipisci dolorum perspiciatis doloremque porro.
7637,47465,891,Order Status,High,In Progress,2024-12-27,2024-12-27 07:00:00,Order Status - Sunt nemo explicabo excepturi quaerat.
7638,47471,2383,Order Status,Low,Resolved,2025-05-15,2025-05-15 10:00:00,Order Status - Tempora corporis at consequuntur.
7639,36249,2792,Login Issue,High,Closed,2025-04-03,2025-04-09 17:00:00,Login Issue - Saepe eos.
7640,47835,112,Account Update,High,In Progress,2025-05-01,2025-05-01 23:00:00,Account Update - Voluptatibus animi expedita sit.
7641,2445,621,Product Defect,Critical,Resolved,2025-11-10,2025-11-11 16:00:00,Product Defect - Numquam architecto iste voluptatum.
7642,40587,1803,Order Status,High,In Progress,2024-04-12,,Order Status - Autem vitae aliquid.
7643,19251,2335,Account Update,Low,Resolved,2025-10-21,2025-10-23 05:00:00,Account Update - Officia cumque fugit cupiditate.
7644,28585,381,Product Defect,Medium,Resolved,2024-03-23,2024-03-25 07:00:00,Product Defect - Amet quam.
7645,7515,2709,Payment Failure,Medium,In Progress,2025-12-06,2025-12-07 11:00:00,Payment Failure - Maiores eligendi rem voluptatibus.
7646,34421,1504,Return Request,Critical,In Progress,2024-01-10,2024-01-15 22:00:00,Return Request - Molestiae tempore adipisci laudantium esse.
7647,20481,447,Return Request,Critical,In Progress,2025-06-18,2025-06-18 11:00:00,Return Request - Aliquid consequatur sit aspernatur consectetur.
7648,28763,2131,Return Request,Medium,In Progress,2025-03-11,2025-03-11 20:00:00,Return Request - Laudantium facilis dicta et.
7649,46196,2346,Product Defect,High,Open,2025-05-06,2025-05-12 01:00:00,Product Defect - Quia pariatur.
7650,42029,2394,Account Update,Medium,Closed,2025-08-15,2025-08-17 16:00:00,Account Update - Dolorem explicabo ab quas nesciunt.
7651,2004,100,Account Update,Medium,Open,2024-08-06,2024-08-08 18:00:00,Account Update - Dolor nemo possimus quod.
7652,42906,1061,Product Defect,Medium,Resolved,2024-07-13,2024-07-19 05:00:00,Product Defect - Labore consequuntur iure aut.
7653,18078,1213,Login Issue,Critical,Closed,2025-09-02,2025-09-05 20:00:00,Login Issue - Odio nihil.
7654,5197,1221,Payment Failure,High,In Progress,2024-10-08,2024-10-11 08:00:00,Payment Failure - Iure aliquam.
7655,31704,702,Payment Failure,Critical,Resolved,2025-06-28,,Payment Failure - Ullam aliquam.
7656,40088,970,Payment Failure,Low,Resolved,2024-06-18,2024-06-24 12:00:00,Payment Failure - Neque tempore esse maxime repudiandae.
7657,33545,393,Payment Failure,Critical,Closed,2025-09-18,2025-09-20 23:00:00,Payment Failure - Veritatis nostrum debitis.
7658,2049,693,Product Defect,Critical,Open,2025-09-18,,Product Defect - Dignissimos nam omnis.
7659,36381,609,Return Request,Medium,In Progress,2024-10-13,2024-10-15 04:00:00,Return Request - Doloremque necessitatibus sequi.
7660,35744,250,Payment Failure,Low,Closed,2024-06-25,,Payment Failure - Aperiam quos aut.
7661,41347,1360,Payment Failure,Critical,Closed,2024-09-14,2024-09-18 11:00:00,Payment Failure - Nesciunt eius accusamus.
7662,48782,2928,Login Issue,Critical,In Progress,2025-01-12,2025-01-15 17:00:00,Login Issue - Doloremque vel commodi.
7663,37170,1245,Product Defect,Low,In Progress,2024-05-08,,Product Defect - Error aspernatur.
7664,9915,1493,Login Issue,Low,Open,2024-05-23,2024-05-25 02:00:00,Login Issue - Et ducimus numquam.
7665,35953,914,Account Update,High,Open,2024-02-02,2024-02-08 02:00:00,Account Update - Maxime commodi possimus quibusdam.
7666,6194,2590,Product Defect,High,In Progress,2024-02-26,2024-03-02 22:00:00,Product Defect - Deleniti soluta cupiditate deleniti.
7667,22360,2147,Login Issue,High,Open,2024-11-04,2024-11-04 18:00:00,Login Issue - Et cupiditate aperiam soluta.
7668,27194,1687,Login Issue,High,Open,2025-08-16,,Login Issue - Accusamus officia fugiat recusandae totam.
7669,20397,2962,Product Defect,Medium,Open,2025-01-04,2025-01-09 17:00:00,Product Defect - Alias quia eaque fugit.
7670,8795,170,Account Update,Critical,Closed,2025-08-22,,Account Update - Sapiente doloribus qui minima nam.
7671,5314,2705,Order Status,Low,In Progress,2024-04-07,2024-04-07 14:00:00,Order Status - Modi quae.
7672,32865,1495,Login Issue,High,Open,2025-07-31,2025-08-06 05:00:00,Login Issue - Distinctio reprehenderit sequi.
7673,8812,2721,Order Status,Medium,Resolved,2024-06-11,2024-06-11 17:00:00,Order Status - Nesciunt aperiam amet tempora dolor.
7674,26877,2976,Product Defect,Medium,Open,2025-09-29,,Product Defect - Sunt aliquid dolor quidem saepe.
7675,6008,2345,Account Update,High,Resolved,2024-06-30,2024-07-05 12:00:00,Account Update - Cum cum officia.
7676,33041,86,Order Status,High,Resolved,2025-05-06,2025-05-06 01:00:00,Order Status - Magnam aut nam.
7677,9642,1041,Order Status,High,Resolved,2025-05-08,,Order Status - Amet ullam quas repellat.
7678,47334,1923,Payment Failure,High,Open,2025-12-10,2025-12-14 00:00:00,Payment Failure - Atque ratione perferendis praesentium.
7679,6392,2046,Payment Failure,Low,Resolved,2024-05-13,2024-05-13 09:00:00,Payment Failure - Molestiae aliquam quas.
7680,16467,847,Order Status,Medium,Open,2024-05-11,2024-05-12 13:00:00,Order Status - Dolores sunt ipsa aut.
7681,9802,2360,Account Update,Critical,Open,2025-05-25,2025-05-26 09:00:00,Account Update - Asperiores aspernatur ullam odit.
7682,1050,2132,Return Request,Critical,Closed,2024-12-04,2024-12-07 18:00:00,Return Request - Accusamus laboriosam quasi culpa saepe.
7683,18269,2542,Return Request,Low,Closed,2025-02-16,2025-02-18 00:00:00,Return Request - Similique nemo odit id in.
7684,12770,2689,Login Issue,High,In Progress,2025-10-29,,Login Issue - Dolor alias suscipit.
7685,21213,1508,Account Update,Low,Resolved,2024-10-05,2024-10-11 01:00:00,Account Update - Quam quam.
7686,29745,2793,Payment Failure,Medium,Open,2024-04-10,2024-04-13 21:00:00,Payment Failure - Reiciendis commodi fugiat at consectetur.
7687,33428,496,Return Request,Critical,Resolved,2024-08-29,2024-08-29 03:00:00,Return Request - Error reiciendis officia.
7688,36859,922,Account Update,High,Resolved,2024-10-25,,Account Update - Dolor fugiat id atque.
7689,6584,1742,Order Status,Critical,Closed,2024-02-06,2024-02-09 12:00:00,Order Status - Velit cumque consequuntur.
7690,24776,1273,Product Defect,Low,Resolved,2025-10-06,2025-10-12 14:00:00,Product Defect - Tempora totam minima quas.
7691,33311,930,Product Defect,Medium,Open,2024-11-27,2024-12-03 15:00:00,Product Defect - Perferendis ducimus esse.
7692,919,1826,Payment Failure,Medium,Open,2025-10-22,2025-10-24 06:00:00,Payment Failure - Modi ipsam quod.
7693,46174,2274,Return Request,Medium,Resolved,2024-01-24,2024-01-30 15:00:00,Return Request - Odio quas quod.
7694,4086,1710,Account Update,Medium,Resolved,2024-10-02,2024-10-07 10:00:00,Account Update - Dolorem quisquam.
7695,47574,804,Order Status,Medium,Closed,2024-11-05,2024-11-07 04:00:00,Order Status - Incidunt consequuntur illum.
7696,16004,2166,Order Status,Low,Closed,2024-01-27,2024-02-02 14:00:00,Order Status - Quos corrupti voluptates ad.
7697,49568,2048,Login Issue,Medium,Open,2024-09-27,,Login Issue - Consequatur nulla ipsam incidunt.
7698,36470,553,Payment Failure,Critical,Resolved,2025-03-22,2025-03-27 11:00:00,Payment Failure - Expedita voluptate numquam.
7699,33120,984,Order Status,Medium,In Progress,2025-10-17,2025-10-19 08:00:00,Order Status - Praesentium aperiam eius enim.
7700,19973,2702,Payment Failure,Medium,In Progress,2024-06-03,2024-06-04 20:00:00,Payment Failure - Quod doloremque architecto dolorum.
7701,20147,2153,Order Status,Critical,Closed,2026-01-15,2026-01-18 00:00:00,Order Status - Beatae qui illum maxime asperiores.
7702,37778,2309,Payment Failure,High,Closed,2025-07-22,2025-07-24 00:00:00,Payment Failure - Architecto officiis officiis numquam explicabo.
7703,9995,2332,Login Issue,Medium,Open,2025-03-02,2025-03-06 04:00:00,Login Issue - Enim magnam quod.
7704,44408,831,Account Update,High,In Progress,2024-08-05,2024-08-09 13:00:00,Account Update - Maiores nam ad.
7705,8432,413,Product Defect,Low,Resolved,2024-10-19,2024-10-25 08:00:00,Product Defect - Quasi necessitatibus sit.
7706,23859,1160,Login Issue,Medium,Resolved,2024-12-19,,Login Issue - Omnis sunt veritatis veritatis.
7707,8391,607,Payment Failure,High,Closed,2025-11-11,,Payment Failure - Cum reiciendis alias.
7708,46847,1958,Login Issue,Medium,Resolved,2024-07-04,2024-07-06 11:00:00,Login Issue - Ipsum repellendus.
7709,18725,1441,Payment Failure,High,In Progress,2025-09-04,,Payment Failure - Perspiciatis ab.
7710,23762,1861,Login Issue,Medium,Open,2024-05-15,2024-05-17 20:00:00,Login Issue - Harum ullam.
7711,5813,419,Return Request,Low,Open,2025-09-16,2025-09-21 08:00:00,Return Request - Vitae eligendi.
7712,18159,1331,Account Update,Low,Open,2024-08-31,2024-09-02 20:00:00,Account Update - Aperiam eum culpa.
7713,24096,2397,Product Defect,High,Closed,2024-06-25,2024-06-29 02:00:00,Product Defect - Eligendi ullam odio rerum eveniet.
7714,46464,1643,Account Update,Critical,Resolved,2025-04-01,2025-04-01 03:00:00,Account Update - Dignissimos beatae modi voluptatibus.
7715,9207,1053,Account Update,Medium,Resolved,2025-02-21,2025-02-27 23:00:00,Account Update - Laudantium deserunt.
7716,45696,139,Order Status,Critical,Resolved,2024-08-12,2024-08-12 17:00:00,Order Status - Incidunt laborum beatae.
7717,41225,1390,Product Defect,Low,Open,2024-02-25,,Product Defect - Sint soluta doloribus excepturi.
7718,23353,813,Login Issue,Low,Open,2025-12-12,2025-12-17 06:00:00,Login Issue - Ullam eligendi tempore expedita.
7719,8870,2866,Return Request,Critical,In Progress,2024-04-27,2024-04-30 13:00:00,Return Request - Vero amet consectetur eos.
7720,35901,2746,Login Issue,Critical,In Progress,2026-02-13,2026-02-13 14:00:00,Login Issue - Aliquam occaecati molestiae.
7721,41693,804,Order Status,Low,Open,2025-03-17,,Order Status - At vel quia provident.
7722,5224,796,Order Status,Critical,Resolved,2025-07-26,2025-08-01 12:00:00,Order Status - Sed esse ipsum provident.
7723,5406,218,Login Issue,Medium,Resolved,2024-11-05,2024-11-06 02:00:00,Login Issue - Nam id iure ratione accusamus.
7724,29987,966,Product Defect,High,In Progress,2025-08-15,,Product Defect - Beatae natus provident reprehenderit expedita.
7725,20966,969,Return Request,Low,Resolved,2025-09-01,2025-09-08 00:00:00,Return Request - Debitis nemo.
7726,45052,143,Return Request,High,Resolved,2024-06-24,2024-06-29 20:00:00,Return Request - Possimus placeat dolorum.
7727,14610,1480,Product Defect,Medium,Resolved,2025-08-14,2025-08-17 19:00:00,Product Defect - Explicabo tempora laudantium.
7728,22373,2597,Product Defect,Low,Resolved,2025-08-27,2025-08-30 08:00:00,Product Defect - At laudantium laborum et.
7729,41389,1002,Payment Failure,Medium,In Progress,2024-05-21,2024-05-27 21:00:00,Payment Failure - Eum culpa at.
7730,213,2280,Return Request,High,Resolved,2025-08-08,2025-08-12 10:00:00,Return Request - Suscipit officia magnam eius.
7731,36001,644,Return Request,Low,In Progress,2024-09-14,,Return Request - Dolores consequatur nisi ducimus error.
7732,6880,337,Login Issue,Critical,Open,2024-05-02,2024-05-04 22:00:00,Login Issue - Minus dolore impedit aut.
7733,43585,1492,Product Defect,Critical,Resolved,2025-04-03,2025-04-04 04:00:00,Product Defect - Eum quia dolore provident.
7734,31244,1890,Login Issue,High,Closed,2024-02-19,2024-02-24 14:00:00,Login Issue - Minus necessitatibus natus beatae nesciunt.
7735,2594,375,Product Defect,High,In Progress,2025-08-24,2025-08-24 18:00:00,Product Defect - Neque porro mollitia eligendi.
7736,44323,1702,Account Update,Low,Open,2025-12-26,2026-01-01 15:00:00,Account Update - Facilis dolore ipsum harum.
7737,22203,426,Payment Failure,Medium,Closed,2024-03-30,2024-03-31 21:00:00,Payment Failure - Libero eos eaque illum.
7738,20153,2350,Product Defect,Low,Closed,2025-02-25,2025-03-01 14:00:00,Product Defect - Delectus aliquam tempore modi.
7739,40666,2003,Product Defect,High,In Progress,2024-10-18,2024-10-18 22:00:00,Product Defect - Veniam minima blanditiis.
7740,22606,1020,Account Update,Critical,Closed,2024-03-09,2024-03-15 12:00:00,Account Update - Odit harum veniam.
7741,5672,2282,Account Update,Medium,Resolved,2025-07-31,2025-08-03 18:00:00,Account Update - Molestias quibusdam suscipit.
7742,3708,1553,Payment Failure,Low,Resolved,2024-11-08,2024-11-10 00:00:00,Payment Failure - Ratione earum unde doloremque facere.
7743,17368,1930,Account Update,Medium,Resolved,2024-12-11,2024-12-13 06:00:00,Account Update - Eius corrupti accusamus consequatur distinctio.
7744,43167,1239,Account Update,Low,Closed,2025-01-23,,Account Update - Impedit sapiente quia perspiciatis.
7745,33598,2563,Return Request,Low,Resolved,2025-07-22,2025-07-28 12:00:00,Return Request - Recusandae veritatis molestiae.
7746,15024,1524,Account Update,Low,Resolved,2026-01-01,2026-01-02 02:00:00,Account Update - Corrupti praesentium a occaecati.
7747,11544,2937,Account Update,Low,Open,2025-07-09,2025-07-10 16:00:00,Account Update - Minima architecto.
7748,10424,505,Payment Failure,Medium,In Progress,2025-07-09,2025-07-12 17:00:00,Payment Failure - Animi dolorum accusamus similique eum.
7749,14982,235,Return Request,Low,Open,2024-01-13,,Return Request - Soluta ipsam placeat alias.
7750,12253,2986,Payment Failure,Low,Closed,2025-10-09,2025-10-10 10:00:00,Payment Failure - Occaecati vel delectus cum.
7751,3381,2871,Payment Failure,Low,In Progress,2025-03-08,,Payment Failure - Fugit nesciunt odio aut.
7752,47598,349,Return Request,High,In Progress,2024-03-03,2024-03-03 20:00:00,Return Request - Explicabo distinctio a explicabo alias.
7753,16202,488,Account Update,Medium,Resolved,2025-03-19,2025-03-19 13:00:00,Account Update - Porro perspiciatis odit.
7754,15505,1570,Login Issue,Medium,Closed,2025-10-05,2025-10-06 07:00:00,Login Issue - Quam deserunt eaque.
7755,19617,2936,Payment Failure,Medium,Open,2024-06-01,2024-06-03 06:00:00,Payment Failure - Dolores exercitationem nihil.
7756,29588,836,Login Issue,Low,Resolved,2025-11-01,,Login Issue - Corporis qui iste.
7757,41686,1017,Account Update,Medium,Resolved,2024-10-02,2024-10-02 02:00:00,Account Update - Omnis soluta iure veritatis.
7758,10265,425,Account Update,Medium,In Progress,2024-05-04,2024-05-10 15:00:00,Account Update - Dolorum rem saepe.
7759,39939,1273,Product Defect,High,Open,2025-12-24,,Product Defect - Quas quis.
7760,38243,184,Payment Failure,High,In Progress,2024-08-13,2024-08-14 10:00:00,Payment Failure - Dolores illum laudantium rem non.
7761,11582,366,Login Issue,Critical,Open,2024-05-28,2024-05-28 19:00:00,Login Issue - Exercitationem quibusdam autem enim distinctio.
7762,22518,2063,Product Defect,Medium,Resolved,2025-08-14,2025-08-20 22:00:00,Product Defect - Quia voluptate.
7763,30865,2461,Return Request,Critical,Open,2025-01-02,2025-01-05 07:00:00,Return Request - Officia accusantium rem inventore.
7764,4748,1809,Product Defect,Medium,Resolved,2024-03-12,2024-03-15 10:00:00,Product Defect - Officiis unde.
7765,39508,50,Account Update,Low,Open,2025-04-05,,Account Update - Iure quos modi.
7766,35030,1439,Product Defect,Critical,In Progress,2024-05-01,2024-05-05 07:00:00,Product Defect - Similique nemo cumque consectetur.
7767,4747,2996,Payment Failure,Critical,In Progress,2024-01-12,2024-01-17 06:00:00,Payment Failure - Ratione nesciunt.
7768,36801,1317,Return Request,High,Resolved,2024-01-22,,Return Request - Corrupti expedita iure.
7769,15158,995,Login Issue,Medium,In Progress,2025-11-07,2025-11-12 12:00:00,Login Issue - Doloremque quam earum quaerat cum.
7770,49717,1190,Login Issue,High,In Progress,2025-07-11,2025-07-12 02:00:00,Login Issue - Reprehenderit quo quo.
7771,45189,2631,Return Request,Medium,In Progress,2026-02-08,2026-02-13 17:00:00,Return Request - Facere laboriosam impedit nihil labore.
7772,9576,225,Product Defect,Low,Closed,2024-10-16,,Product Defect - Mollitia nihil culpa.
7773,33680,1409,Login Issue,Critical,Closed,2025-10-06,2025-10-06 08:00:00,Login Issue - Sed eum.
7774,7816,1415,Order Status,Medium,Resolved,2024-02-09,2024-02-11 20:00:00,Order Status - Repellendus quas eos rerum.
7775,16212,2829,Payment Failure,Medium,Open,2025-10-19,2025-10-22 16:00:00,Payment Failure - Asperiores itaque distinctio.
7776,14666,161,Return Request,High,Resolved,2024-12-18,2024-12-19 02:00:00,Return Request - Adipisci inventore ad at.
7777,46846,382,Account Update,High,In Progress,2024-03-11,2024-03-17 15:00:00,Account Update - Molestiae explicabo molestias deleniti.
7778,36536,2380,Return Request,Low,In Progress,2024-12-10,2024-12-12 23:00:00,Return Request - Facilis dolorum recusandae nihil dolor.
7779,1331,972,Product Defect,Low,Closed,2024-12-12,2024-12-17 04:00:00,Product Defect - Vel delectus accusantium.
7780,44695,2102,Payment Failure,High,Closed,2024-12-20,2024-12-22 05:00:00,Payment Failure - Tempora similique.
7781,40731,2726,Login Issue,High,Resolved,2026-02-05,2026-02-10 06:00:00,Login Issue - Molestiae iusto reiciendis.
7782,1801,2403,Account Update,Critical,In Progress,2024-08-15,,Account Update - Provident quae vel.
7783,3154,1552,Product Defect,Low,Closed,2024-11-29,,Product Defect - Beatae aliquam doloribus consequatur.
7784,36355,2045,Account Update,Medium,Open,2025-07-05,,Account Update - Amet quibusdam exercitationem vero.
7785,43544,1225,Login Issue,Medium,Open,2024-09-04,2024-09-05 05:00:00,Login Issue - Quam similique unde neque.
7786,19982,2460,Order Status,Low,Resolved,2024-09-06,2024-09-11 02:00:00,Order Status - Iste veritatis accusantium earum.
7787,38107,2833,Order Status,Low,Resolved,2024-03-02,,Order Status - Occaecati officia possimus nesciunt.
7788,15560,902,Order Status,Low,In Progress,2026-02-15,,Order Status - Fuga dolorum asperiores ducimus molestias.
7789,24968,2810,Login Issue,High,Closed,2025-04-26,2025-04-26 13:00:00,Login Issue - Deserunt odio eum voluptates.
7790,11940,1773,Return Request,High,Resolved,2025-02-13,2025-02-19 10:00:00,Return Request - Libero in maiores tempore.
7791,39483,65,Login Issue,Medium,Closed,2024-09-22,,Login Issue - Nisi voluptatem quasi velit.
7792,36272,26,Account Update,Medium,In Progress,2024-04-18,2024-04-21 22:00:00,Account Update - Maxime suscipit labore quo veritatis.
7793,34414,876,Login Issue,High,Resolved,2025-08-17,2025-08-18 07:00:00,Login Issue - Perferendis quasi.
7794,26562,1596,Account Update,High,Resolved,2024-09-14,2024-09-14 07:00:00,Account Update - Laboriosam temporibus mollitia nam.
7795,33192,1259,Product Defect,Low,In Progress,2026-01-09,2026-01-11 13:00:00,Product Defect - Quis dolore saepe.
7796,4184,689,Product Defect,Critical,Resolved,2024-01-03,2024-01-07 16:00:00,Product Defect - A labore illo.
7797,9307,463,Return Request,High,Resolved,2025-01-09,2025-01-11 18:00:00,Return Request - Ipsa inventore laborum cumque.
7798,6494,2545,Payment Failure,Critical,Open,2024-10-27,2024-11-02 17:00:00,Payment Failure - Officiis doloribus at.
7799,29692,1945,Product Defect,Low,Closed,2025-05-29,2025-06-01 08:00:00,Product Defect - Numquam quibusdam.
7800,25160,2316,Payment Failure,Medium,Open,2024-02-04,2024-02-07 03:00:00,Payment Failure - Earum veritatis culpa.
7801,33106,1163,Product Defect,Medium,Closed,2026-01-06,2026-01-12 11:00:00,Product Defect - Dicta odio dolorem facilis.
7802,13949,352,Payment Failure,High,Resolved,2026-01-31,2026-02-02 15:00:00,Payment Failure - Tenetur rerum sunt fugit.
7803,45473,1406,Login Issue,Medium,Closed,2024-06-09,2024-06-12 09:00:00,Login Issue - Magni omnis laborum reprehenderit reiciendis.
7804,4836,2820,Order Status,Low,Open,2025-09-04,2025-09-06 02:00:00,Order Status - Similique ipsam.
7805,18469,1334,Login Issue,Low,Resolved,2025-11-19,2025-11-19 20:00:00,Login Issue - Repellendus voluptatem ullam.
7806,22125,2212,Product Defect,Critical,In Progress,2024-03-09,2024-03-15 02:00:00,Product Defect - Deleniti veniam repudiandae similique.
7807,20933,2621,Return Request,Medium,Closed,2026-01-11,2026-01-13 21:00:00,Return Request - Repudiandae consequuntur impedit aperiam.
7808,138,1610,Return Request,Critical,Open,2024-06-07,2024-06-07 06:00:00,Return Request - Doloribus magni animi.
7809,18859,2476,Return Request,Medium,Resolved,2025-06-30,2025-07-03 06:00:00,Return Request - Quos quidem recusandae repellendus.
7810,19707,2438,Return Request,High,Closed,2024-03-08,2024-03-11 22:00:00,Return Request - Quidem tempore temporibus consequuntur.
7811,8917,95,Return Request,Critical,Resolved,2025-01-19,2025-01-20 10:00:00,Return Request - Iste quasi.
7812,19406,472,Product Defect,Low,In Progress,2025-03-13,,Product Defect - Facere eaque rem laborum.
7813,26302,1768,Payment Failure,Medium,Closed,2025-07-13,2025-07-19 02:00:00,Payment Failure - Quibusdam sunt ratione.
7814,9397,720,Product Defect,Low,Open,2025-08-15,,Product Defect - Iste beatae totam eos unde.
7815,48920,572,Login Issue,Medium,Closed,2025-09-11,2025-09-15 04:00:00,Login Issue - Eum earum quis.
7816,13876,2836,Product Defect,Critical,Closed,2025-03-20,2025-03-23 16:00:00,Product Defect - Consequuntur corrupti atque.
7817,38684,252,Product Defect,Critical,Resolved,2024-01-11,2024-01-15 13:00:00,Product Defect - Natus tempore quos rem.
7818,44521,1810,Order Status,Critical,Resolved,2025-11-22,2025-11-26 14:00:00,Order Status - Eius vero praesentium recusandae molestias.
7819,21846,983,Product Defect,Critical,Resolved,2025-08-19,,Product Defect - Laborum excepturi et exercitationem.
7820,26243,1945,Account Update,High,Closed,2024-12-07,,Account Update - Accusamus placeat veniam ratione.
7821,8804,2773,Payment Failure,Low,Resolved,2025-11-11,2025-11-15 01:00:00,Payment Failure - Dolor ut distinctio.
7822,14646,60,Payment Failure,Medium,Resolved,2024-02-17,2024-02-19 18:00:00,Payment Failure - Enim qui rem veritatis reiciendis.
7823,46565,281,Order Status,High,In Progress,2024-07-28,2024-08-01 08:00:00,Order Status - Reiciendis fugiat dolor aperiam alias.
7824,10571,2233,Order Status,High,Closed,2025-01-27,2025-01-29 09:00:00,Order Status - Asperiores repudiandae exercitationem.
7825,4328,2111,Account Update,High,Open,2024-03-15,2024-03-21 05:00:00,Account Update - Deserunt ipsum.
7826,22182,2835,Return Request,Medium,In Progress,2025-03-31,,Return Request - Ipsa quos quia.
7827,18138,1188,Order Status,Critical,Open,2024-05-29,2024-05-29 18:00:00,Order Status - Libero nobis magnam eius.
7828,37409,772,Return Request,Medium,In Progress,2025-10-05,2025-10-05 12:00:00,Return Request - Nemo voluptatum consequuntur.
7829,21992,2287,Order Status,Low,Resolved,2024-09-19,2024-09-20 19:00:00,Order Status - Officia molestias commodi mollitia.
7830,20071,639,Product Defect,High,Open,2026-01-19,2026-01-19 21:00:00,Product Defect - Iste quod beatae quisquam voluptas.
7831,26172,1739,Product Defect,Medium,In Progress,2025-10-07,2025-10-10 02:00:00,Product Defect - Ratione facere voluptas rerum.
7832,22758,415,Payment Failure,High,Resolved,2024-04-28,2024-05-01 11:00:00,Payment Failure - Animi atque cum fuga.
7833,4986,1630,Login Issue,Medium,In Progress,2025-09-30,2025-10-06 04:00:00,Login Issue - Cupiditate voluptate voluptates veniam doloremque.
7834,15387,2714,Return Request,Low,In Progress,2024-03-04,2024-03-10 14:00:00,Return Request - Fuga vero rem necessitatibus.
7835,40468,1091,Account Update,Low,Closed,2025-02-27,2025-03-03 02:00:00,Account Update - Nesciunt ullam molestias nisi dignissimos.
7836,33709,1534,Return Request,Low,Resolved,2024-12-14,2024-12-18 20:00:00,Return Request - A eius vitae.
7837,32595,1501,Order Status,Critical,Open,2025-10-04,2025-10-04 08:00:00,Order Status - Aspernatur ut nesciunt sunt eveniet.
7838,13859,2805,Account Update,Critical,Closed,2025-11-24,2025-11-30 13:00:00,Account Update - Tempore officia quia quod.
7839,26445,2329,Account Update,Medium,Closed,2024-03-22,2024-03-27 09:00:00,Account Update - Numquam tempora assumenda.
7840,19225,2634,Account Update,Medium,In Progress,2025-02-09,2025-02-15 18:00:00,Account Update - Rem modi.
7841,12581,2659,Login Issue,Medium,In Progress,2024-03-15,2024-03-19 01:00:00,Login Issue - Atque dolor.
7842,40501,2722,Payment Failure,Medium,Closed,2024-06-01,2024-06-07 05:00:00,Payment Failure - Odit iusto quasi culpa.
7843,46533,678,Account Update,Low,Resolved,2025-10-13,,Account Update - Dolorum est eius voluptatum natus.
7844,47037,1490,Login Issue,Medium,In Progress,2025-02-02,,Login Issue - Suscipit distinctio dolores.
7845,3449,1151,Payment Failure,Critical,Closed,2024-12-27,,Payment Failure - Eligendi natus necessitatibus.
7846,32846,603,Payment Failure,Low,In Progress,2024-05-20,2024-05-26 21:00:00,Payment Failure - Maiores provident repudiandae.
7847,28731,483,Return Request,Low,Closed,2024-12-20,2024-12-25 11:00:00,Return Request - Aperiam molestias maiores quas aspernatur.
7848,17500,1497,Order Status,Critical,Resolved,2025-09-23,2025-09-27 18:00:00,Order Status - Quam praesentium voluptatibus.
7849,34709,162,Payment Failure,Medium,Closed,2024-10-08,2024-10-09 12:00:00,Payment Failure - Veniam ducimus.
7850,1917,242,Product Defect,Medium,Resolved,2025-01-05,2025-01-05 07:00:00,Product Defect - Nobis incidunt corrupti fuga ab.
7851,13963,1458,Login Issue,Critical,In Progress,2025-07-17,2025-07-20 09:00:00,Login Issue - Aliquid incidunt incidunt pariatur.
